code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
002512,ST达华,-0.0776,804836934.71,-45.3386850146,35.0726,-84948134.04,49.31,-21.9246,0.622819365405,-11.2,0.170026670644,9.6553417653,计算机设备,2025-01-27,2022-06-30
000833,粤桂股份,0.3869,1502019855.35,37.0242539766,42.7824,258592831.99,278.32,526.5091,4.895174298687,8.11,0.728388558308,27.2234948821,综合Ⅱ,2025-01-25,2022-06-30
400134,金刚5,-0.2014,470338437.8,16.5448579611,-21.4947,-242807013.82,45.18,-19.7356,-0.871999830233,,-0.002722001218,48.807320219,,2025-01-20,2022-06-30
002178,延华智能,-0.0949,217415010.72,-39.3182328988,-19.9453,-67595899.3,-813.43,-583.8904,0.707745899733,-2.78,-0.127115849253,21.6844710556,软件开发,2025-01-18,2022-06-30
600576,祥源文旅,-0.001,155278019.64,49.5683631285,130.1202,-751950.84,-40.52,-6.7772,1.741623504454,-0.04,-0.116658817241,35.3324236857,旅游及景区,2025-01-03,2022-06-30
874018,天威新材,0.27,201182257.44,-2.2842965737,14.1277,15809780.31,-54.7197252917,-24.89,,4.64,,23.0526178551,,2024-12-30,2022-06-30
600080,ST金花,0.0575,258719332.77,6.791788397,17.0467,21470819.38,27.3,31.363,4.494567624289,1.29,0.064975027841,76.6136105052,中药Ⅱ,2024-12-26,2022-06-30
873324,阳光精机,1.031,107954517.76,,,34009622.6,,,2.458666393636,53.02,0.501927345758,57.9288454505,,2024-12-23,2022-06-30
688687,凯因科技,0.22,492886396.79,8.7735593637,87.2762,37236855.77,5.01,-50.4462,9.94921776804,2.19,0.398738245796,87.1121633842,生物制品,2024-12-20,2022-06-30
873712,金则利,0.71,133465658.06,17.5368101454,23.0176,16865104.29,-7.06,86.5716,9.743981040777,7.62,-0.02103665447,28.8040901149,,2024-12-09,2022-06-30
920576,天力复合,0.4677,349030117.28,55.9418718994,57.4757,43966090.49,146.5568874282,230.26,3.058376132766,14.19,0.529595748617,24.541907182,金属新材料,2024-12-05,2022-06-30
920015,锦华新材,0.5023,564500578.44,,,48222787.84,,,,9.47,,23.8636415417,化学制品,2024-11-12,2022-06-30
600590,泰豪科技,0.2958,1853692074.69,-14.694851341,-11.4702,252295719.86,-41.22,-33.1419,4.699401763786,6.5,0.135459220532,21.1713628665,其他电源设备Ⅱ,2024-11-09,2022-06-30
002097,山河智能,0.0313,3710141080.27,-46.1257548137,23.2758,34077491.6,-93.59,269.5761,5.193137722248,0.61,-1.377762701323,21.0291756435,工程机械,2024-10-31,2022-06-30
920056,能之光,0.36,278196394.5,18.4451190117,,11379255.22,-14.42,,4.352652215406,8.19,-0.823182406287,11.4370406263,塑料,2024-10-29,2022-06-30
300149,睿智医药,1.92,686896517.51,-18.7482610959,-22.1866,956584663.07,18518.34,9900.1478,5.85817276832,39.07,0.085504456717,34.4950668521,医疗服务,2024-10-18,2022-06-30
688152,麒麟信安,0.3,94023259.3,38.1743904896,135.7896,17767047.5,313.75,541.757,9.533372266517,4.82,-1.127402338216,77.3618563444,软件开发,2024-10-09,2022-06-30
002628,成都路桥,-0.05,588921256.44,-33.3011839565,84.7712,-34235219.23,-157.99,-393.4123,3.892666429006,-1.16,0.293511244722,1.2438719557,基础建设,2024-09-30,2022-06-30
603839,安正时尚,0.05,1046548407.11,-31.9969762907,-18.29,19325708.47,-75.92,-109.2023,6.130087895613,0.73,0.332350768936,49.1784883961,服装家纺,2024-09-21,2022-06-30
839979,大越期货,-0.00011,33925632.92,-27.9013925643,,-13095.48,-100.16,,2.260384309833,-0.0045,-3.44221118925,,,2024-09-18,2022-06-30
837527,和田维药,0.8,85441666.07,38.0042498097,,20970582.59,38.42,,6.068691333333,14.18,1.102381162069,66.0816938117,,2024-09-10,2022-06-30
002569,*ST步森,-0.23,79764056.96,-39.5175336608,-39.4357,-33119267.37,-189.78,-126.2635,1.507220242553,-14.13,-0.178958438372,35.8128303759,服装家纺,2024-09-07,2022-06-30
603988,中电电机,0.15,390163548.32,11.7038752919,1.3198,35140986.35,-28.81,61.7896,2.608554729124,5.77,-0.082440779634,25.8458847281,电机Ⅱ,2024-09-04,2022-06-30
400271,龙宇5,0.0294,2066864981.89,-38.4726340293,9.5614,11421061.65,120.53,-98.108,8.923284360562,0.64,0.126163925935,4.0873065962,,2024-08-31,2022-06-30
400126,R华讯1,-0.097,23027313.64,16.3567651767,-43.5328,-73439307.63,21.4381475421,-94.2434,-2.878703962024,,0.019503955134,0.6916833743,,2024-08-30,2022-06-30
920223,荣亿精密,0.09,128403470.96,18.1243919845,-6.2781,10770719.77,17.84,1753.8092,2.075154960686,4.9,0.114136598483,18.3222471278,通用设备,2024-08-29,2022-06-30
873087,友诚科技,0.31,267546089.59,66.1643816054,,25058253.87,46.38,,6.631501907543,4.63,0.480144294514,27.4420817821,,2024-08-29,2022-06-30
870355,建院股份,0.14,515217380.24,1.0058781551,,14222627.4,-1.96,,3.364511725394,4.19,0.111747288878,11.8052366113,,2024-08-29,2022-06-30
920974,凯大催化,0.29,956906181.68,9.4412871394,-33.1881,44180250.92,-11.080235863,-15.2615,3.539802125016,8.0,0.344504229219,6.4259475868,化学制品,2024-08-28,2022-06-30
874185,珈创生物,0.89,74818491.32,,,35798029.06,,,5.27667520775,17.32,0.79262273925,75.5459790391,,2024-08-28,2022-06-30
838917,联泰信科,-0.09,6893814.08,-43.0061509389,,-2969300.72,-1123.0413610357,,1.796667300346,-4.32,0.339045939687,35.9680167064,,2024-08-28,2022-06-30
400057,海国油3,-2.17,2412074085.78,-13.4314949046,-58.545,-1405836833.19,-94.68,31.0046,-6.155780577778,,-0.470760720434,-27.3880259564,,2024-08-28,2022-06-30
300335,迪森股份,0.0064,467240042.34,-22.7444067711,23.3485,2396750.82,-75.73,-18.5781,3.329000890079,0.18,0.229915516914,23.5506733432,电力,2024-08-28,2022-06-30
001228,永泰运,1.6,1654949781.3,107.4058801493,33.7195,138324796.71,125.49,74.2934,14.638086422778,13.77,0.052835850949,15.973906325,物流,2024-08-28,2022-06-30
874026,亚数智科,1.15,57400927.53,,,5760589.02,,,,27.58,,27.1820500145,,2024-08-27,2022-06-30
837814,奥拓股份,0.03,86493456.94,-3.2028855783,,2034641.74,-54.9,,0.438914815208,7.64,0.060812752475,22.078745544,,2024-08-27,2022-06-30
831606,方硕科技,0.01,47579768.01,10194.9676252198,,2258716.42,32.52,,-0.105495037681,,-1.365039506884,40.3047611455,,2024-08-27,2022-06-30
688560,明冠新材,0.57,916083802.34,48.460939724,38.9871,94204170.71,70.4,82.0431,8.957759923325,6.44,-0.320977720785,21.4994067996,光伏设备,2024-08-27,2022-06-30
920035,精创电气,0.67,190830569.98,,7.8326,28366251.06,,237.3714,,12.21,,42.7714266842,自动化设备,2024-08-23,2022-06-30
920112,巴兰仕,0.29,279159480.31,,,17521338.61,,,,5.93,,22.1543211362,专用设备,2024-08-22,2022-06-30
837510,明辉股份,0.09,238795588.75,17.2397685385,,11887578.13,3.13,,2.408404048361,4.82,-0.224150456804,19.1524713289,,2024-08-21,2022-06-30
920027,交大铁发,0.05,88048372.03,,,2961285.56,,,,3.04,,39.5335233434,轨交设备Ⅱ,2024-08-20,2022-06-30
874022,海图科技,1.14,38509487.14,,,8394304.21,,,4.520133835273,29.03,-0.759650480532,50.0220549289,,2024-08-20,2022-06-30
002565,顺灏股份,-0.0006,655484190.95,-18.8774816077,-16.5639,-646559.57,-112.44,188.1406,1.814572874366,-0.03,0.090117006091,20.5453670004,包装印刷,2024-08-17,2022-06-30
873976,今大禹,0.41,101094011.37,,,24527434.19,,,2.685155054167,14.97,0.6187595735,40.8586838233,,2024-08-15,2022-06-30
301152,天力锂能,1.24,1438028670.53,102.9689798084,11.8345,113396803.98,68.96,-6.5096,10.188393637581,12.95,-2.209103322679,15.1456535543,电池,2024-08-10,2022-06-30
000421,南京公用,-0.026,2563400394.41,45.9734916157,-19.0694,-14343456.61,-172.38,90.3408,4.863905941756,-0.51,0.141419588945,12.7872595497,综合Ⅱ,2024-08-10,2022-06-30
603567,珍宝岛,0.2539,2481255636.98,52.1839716528,46.9663,239157142.86,-13.43,-48.619,7.624986977395,3.34,-0.022699127197,31.5469558916,中药Ⅱ,2024-08-08,2022-06-30
300277,汽轮科技,0.0097,64349003.03,-20.5030177253,54.5642,3265180.86,-57.31,504.5239,1.427480408507,0.67,-0.016983837552,22.0114974795,IT服务Ⅱ,2024-08-02,2022-06-30
873232,百诺环境,0.13,52262220.34,244.487812302,,9333800.99,231.49,,2.070989910797,6.12,0.225993365449,37.1089470058,,2024-07-24,2022-06-30
000968,蓝焰控股,0.38,1128431815.89,27.857715436,17.2532,366035676.24,116.22,-65.4677,5.154132847934,7.55,0.436453671425,38.1140153374,油气开采Ⅱ,2024-07-06,2022-06-30
300313,天山生物,-0.0384,29027767.83,-28.5699271239,31.9698,-12011071.53,-16.37,-55.3252,0.293883630369,-12.25,-0.007785908635,11.716331307,养殖业,2024-07-03,2022-06-30
002092,中泰化学,0.4447,28037515764.47,-8.8527876718,-4.4091,1145451934.3,-34.33,58.9753,10.142293667567,4.45,0.939578269529,14.9248026557,化学原料,2024-07-02,2022-06-30
600580,卧龙电驱,0.3839,7191947341.82,6.6394450543,3.9357,498711615.67,19.1,51.7872,6.646660315996,5.88,0.338889403192,23.6993924216,电机Ⅱ,2024-06-26,2022-06-30
301099,雅创电子,0.97,976745010.33,55.4151501532,12.4911,77395954.37,134.79,37.321,11.225516297125,8.8,-2.157951263375,21.444559085,其他电子Ⅱ,2024-06-26,2022-06-30
874089,宏远氧业,0.3,108175939.29,,,6741259.64,,,,1.62,,30.9300576723,,2024-06-17,2022-06-30
920018,宏远股份,0.23,626405777.86,,,20830634.34,,,3.877705030953,6.56,-0.171540142205,7.6476165073,电网设备,2024-06-12,2022-06-30
871672,新亚胜,0.29,134163134.81,270.7621591335,,14588733.1,5773.24,,2.434348489487,12.34,1.078761479575,28.9389805515,,2024-05-31,2022-06-30
600343,航天动力,-0.034077,510917330.23,-0.6288742181,17.0488,-21748245.68,-619.46,4.3226,2.924357755824,-1.1567,-0.091084678352,14.2964608691,通用设备,2024-05-28,2022-06-30
002388,新亚制程,0.0458,860653970.43,-25.1958496968,15.0369,23055472.41,-25.89,188.8371,2.848226823157,1.61,-0.049350527165,12.794670451,其他电子Ⅱ,2024-05-23,2022-06-30
835755,创研股份,0.39,117961344.53,25.8243093296,,11341875.5,35.92,,1.683852175392,26.38,-0.263804591837,16.2750005406,,2024-05-21,2022-06-30
300419,ST浩丰,0.0215,469192152.74,32.556051544,-14.9838,7916631.35,16.0,108.7873,1.576970195139,0.85,-0.426728372411,13.6266133878,IT服务Ⅱ,2024-05-21,2022-06-30
300398,飞凯材料,0.48,1635658711.68,36.0158707254,-10.3279,251430665.13,49.64,-14.5138,6.327014447275,7.46,0.373376448158,39.9536337014,电子化学品Ⅱ,2024-05-14,2022-06-30
000936,华西股份,0.11,1477391014.14,22.0928939998,20.1371,98728051.07,-74.85,311.2179,5.726565306504,1.95,-0.104344833113,7.347747928,化学纤维,2024-05-14,2022-06-30
600624,ST复华,0.004,374270024.62,-24.6118141199,-28.6577,2453788.08,-53.07,-132.5819,1.288717932916,0.42,0.065322131665,44.9495845602,化学制药,2024-04-30,2022-06-30
600603,广汇物流,0.11,841746432.09,-46.8576612806,-19.4088,135535750.91,-70.39,-8.2842,4.36553663292,1.5,0.430521118661,34.2023965276,物流,2024-04-30,2022-06-30
600172,黄河旋风,0.0503,1275463838.53,-3.4855582071,10.6972,70024937.26,192.22,43.8415,2.309856012186,2.12,0.27093172174,36.5453013264,通用设备,2024-04-30,2022-06-30
400287,R东方通1,-0.1982,201267405.02,-3.384505608,55.47,-90820624.21,-544.95,6.535,4.697514407772,-4.06,-0.339097031289,63.7423568596,,2024-04-30,2022-06-30
400255,亚星3,-0.27,513572725.13,5.5516107032,-16.71,-72012338.59,-86.4275181142,34.9917,0.990096202727,-34.74,-0.42728620542,2.6922628663,,2024-04-30,2022-06-30
400237,天通5,0.0092,611270307.85,19.2816317436,16.8477,11176599.0,122.54,133.8747,1.101787561771,0.84,-0.006814970838,17.7923664103,,2024-04-30,2022-06-30
300518,新迅达,0.05,308236779.08,58.7725789155,-46.8597,10746321.78,-91.85,-57.1247,12.058784371333,0.91,0.381048245047,87.2285460101,互联网电商,2024-04-30,2022-06-30
300376,易事特,0.11,2541861733.98,51.14856025,-10.3116,245188469.75,14.48,48.4373,2.753906982291,3.94,-0.046441457048,25.9536617103,其他电源设备Ⅱ,2024-04-30,2022-06-30
300020,ST银江,0.11,928778365.93,-14.7929145353,-17.5178,70019320.39,-25.66,-59.9789,5.339489642833,2.01,0.001636765407,26.2231961008,IT服务Ⅱ,2024-04-30,2022-06-30
002822,ST中装,0.02,2162025719.11,-15.7526849108,61.1757,15605603.97,-85.01,358.321,4.781521590541,0.43,-0.583338967279,14.3576891744,房地产服务,2024-04-30,2022-06-30
000955,欣龙控股,-0.0383,379666326.65,-24.341111193,9.6254,-20614421.65,-479.97,47.8754,1.473395629807,-2.57,-0.034267552689,6.871210381,纺织制造,2024-04-30,2022-06-30
920895,花溪科技,0.29,73241477.47,-28.3400814052,111.0962,12418351.85,-45.73,153.602,2.80571989065,11.03,0.529262349967,32.3865349927,专用设备,2024-04-29,2022-06-30
920809,安达科技,1.47,2901825489.98,555.7432628073,10.1699,619993357.0,2013.7226290059,-24.0709,4.06840268455,39.6,0.026105486327,29.7650374849,电池,2024-04-29,2022-06-30
920275,驱动力,0.04,46900498.63,-21.1542738172,24.8326,6147419.47,-69.87,96.6447,1.46198041523,2.36,0.168526884917,27.8731674755,动物保健Ⅱ,2024-04-29,2022-06-30
920168,通宝光电,0.65,154280871.79,56.0118159454,,8670975.31,62.21,,5.655136300106,2.93,0.241625685704,18.5604279051,汽车零部件,2024-04-29,2022-06-30
838858,伊斯佳,-0.14,54160729.54,-51.4293968533,,-5349695.8,-137.8,,4.741995030457,-2.74,-0.053785493433,33.6386751337,,2024-04-29,2022-06-30
832836,银钢一通,0.34,151434978.32,-4.3480780244,,14934626.63,-22.71,,4.146044249482,8.81,0.353698283345,24.8078290675,,2024-04-29,2022-06-30
300270,中威电子,-0.0421,71251943.27,-10.9089894858,141.2819,-12587529.42,-67.38,-5869.8972,2.42981343697,-1.7,0.033332155462,34.7220929909,计算机设备,2024-04-29,2022-06-30
002992,宝明科技,-0.39,475696106.18,-13.9230757013,-7.9348,-69794771.56,21.3,-78.9326,5.650540775424,-6.48,0.206364898634,4.228000593,光学光电子,2024-04-29,2022-06-30
688262,国芯科技,0.18,209240541.36,49.161004955,220.1111,61036766.45,1823.09,19658.1926,11.687925538333,2.15,-0.347336069708,53.3966248576,半导体,2024-04-27,2022-06-30
688151,华强科技,0.28,343645910.88,-44.2251434065,-48.8435,96731172.12,-49.35,-71.4813,12.236065311147,2.26,-0.378230504006,28.6911810117,医疗器械,2024-04-27,2022-06-30
603458,勘设股份,0.26,1089625990.49,-27.5948819289,90.4815,82396702.71,-46.1,71.8079,10.444583764726,2.49,-1.002794650225,34.9474655729,工程咨询服务Ⅱ,2024-04-27,2022-06-30
603021,*ST华鹏,-0.3,321550674.85,-31.4169045292,-5.9977,-95106204.55,-62.86,-44.2855,2.526778653923,-11.12,0.010096429055,3.2087631179,家居用品,2024-04-27,2022-06-30
600793,宜宾纸业,0.0744,1155735755.45,13.4695566616,0.8244,13167879.6,-42.09,109.2531,3.626318398212,2.07,0.853253956912,8.4663164697,造纸,2024-04-27,2022-06-30
300624,万兴科技,0.08,540342094.67,7.4622917508,5.6486,10505792.31,-75.26,528.7945,6.556374341395,1.32,0.161201723492,95.7189471451,软件开发,2024-04-27,2022-06-30
300366,ST创意,0.0047,631439728.25,-29.2174378228,-32.8453,2790983.33,-93.21,-191.551,3.895022264847,0.12,-0.373775053678,24.9142966354,软件开发,2024-04-27,2022-06-30
002295,精艺股份,0.11,2622364423.65,-22.2545140835,31.3763,28256990.36,-35.86,-58.5925,5.210664527963,2.19,0.859045251301,2.6617185068,工业金属,2024-04-27,2022-06-30
000752,*ST西发,-0.07,184847263.55,-2.4076416254,-34.5486,-17833748.06,-74.95,-21.3253,0.065781108749,-67.89,0.055586306717,19.4387424622,非白酒,2024-04-27,2022-06-30
300786,国林科技,0.05,126535869.93,-42.5325190197,0.2108,8344485.89,-76.07,-2.3688,6.726488497713,0.74,0.080672503322,35.7055181309,环保设备Ⅱ,2024-04-26,2022-06-30
300256,星星科技,-0.11,288606383.48,-85.6339099505,44.9332,-105924158.57,91.91,-101.7909,0.224570129487,,-0.076138429894,5.4265406472,消费电子,2024-04-26,2022-06-30
300144,宋城演艺,-0.0111,111717573.59,-84.7902983254,-69.036,-29112832.57,-107.7,124.5517,2.865517573788,-0.38,0.005210154699,32.9247690744,旅游及景区,2024-04-26,2022-06-30
002799,环球印务,0.19,1004950768.39,-38.1618520715,-13.7557,60213794.07,-22.62,19.7351,3.248457681508,7.64,0.141032759762,15.6170372676,包装印刷,2024-04-26,2022-06-30
002329,皇氏集团,0.1146,1318521710.02,3.0586550634,33.292,95971293.83,813.61,-74.4237,2.08728523211,5.97,-0.040907192205,20.6754698954,饮料乳品,2024-04-26,2022-06-30
002141,贤丰控股,0.0206,598439372.45,-17.7937697013,18.0508,23387289.92,164.47,-67.1794,0.742119927114,2.84,-0.023435277403,10.2954372066,元件,2024-04-26,2022-06-30
000903,ST云动,-0.142,3021989076.3,-41.0885348693,-45.0253,-273349089.56,-287.85,-331.6547,2.656708941308,-5.63,-0.443796848319,-0.2300703919,汽车零部件,2024-04-26,2022-06-30
000796,凯撒旅业,-0.2059,190437543.06,-66.8970619492,-43.3241,-165146850.04,-0.39,-69.5344,0.12507996899,-87.95,-0.525803834424,14.4246341969,旅游及景区,2024-04-26,2022-06-30
838309,ST京彩,0.14,52790435.52,185.2309556779,,10367465.76,184.01,,0.383302634229,40.52,-0.212722812107,17.2260114553,,2024-04-25,2022-06-30
873971,银河股份,0.54,49181904.63,,,19401480.54,,,3.846207599459,16.52,0.289770056216,63.5669947417,,2024-04-24,2022-06-30
300816,艾可蓝,0.28,435866944.41,12.0496916413,-10.6352,22826171.78,-54.14,-24.4193,10.431147560021,2.76,0.664972517498,20.1230584069,汽车零部件,2024-04-24,2022-06-30
300069,金利华电,0.0273,42157573.44,-49.5062744513,-40.8997,3198016.84,619.2,-141.1654,2.272836831282,1.34,-0.274868332906,27.4526187008,电网设备,2024-04-24,2022-06-30
002902,铭普光磁,0.2001,1110056888.75,2.9579814316,13.4386,42014478.99,1222.34,2.0951,5.013133953333,4.08,-0.382224561238,13.1990373462,通信设备,2024-04-23,2022-06-30
838419,威泽智能,0.07,33566753.37,-12.9004079881,,2275181.92,-74.58,,1.514386029281,4.14,-0.093816946933,36.9959143296,,2024-04-22,2022-06-30
002700,万憬能源,0.0942,317055786.42,17.9957103176,-6.1722,38976946.55,-23.51,61.8546,1.578608734676,6.02,0.100177539412,24.2853125248,燃气Ⅱ,2024-04-20,2022-06-30
000909,*ST数源,0.0501,255464983.85,-73.9973210313,0.3748,22727243.0,-24.68,266.4737,4.105984262649,1.22,-0.138307587644,53.3758549469,房地产开发,2024-04-20,2022-06-30
832780,科瑞生物,0.55,103158561.78,55.0085966508,,39332589.18,163.53,,2.650186417271,23.16,0.763226836339,58.4481910174,,2024-04-19,2022-06-30
300097,智云股份,-0.16,280260719.69,-14.0962765171,375.7296,-46754223.81,46.03,98.3479,2.52257291243,-6.34,-0.052419561154,25.5535807727,自动化设备,2024-04-19,2022-06-30
600110,诺德股份,0.1251,2052913326.33,2.249855603,-15.3532,203118666.11,0.81,-39.9416,3.588192284265,3.72,0.138181753844,23.5154762984,电池,2024-04-18,2022-06-30
002008,大族激光,0.6,6936816397.58,-7.3317067759,4.392,631441117.82,-28.92,-10.0312,12.893316747424,5.1,-0.480602007231,36.2798081878,自动化设备,2024-04-18,2022-06-30
400267,R鑫升1,0.1373,4981750674.64,-10.7971927838,-21.0956,107478812.48,-47.22,-57.9498,3.404242255427,4.13,-0.176867294941,3.9249477202,,2024-04-17,2022-06-30
200581,苏威孚B,1.1,7137172857.97,-21.0288085667,-34.865,1091126480.08,-33.69,-48.6099,18.67282990499,5.55,-2.472570646298,15.5624460559,汽车零部件,2024-04-16,2022-06-30
000581,威孚高科,1.1,7137172857.97,-21.0288085667,-34.865,1091126480.08,-33.69,-48.6099,18.67282990499,5.55,-2.472570646298,15.5624460559,汽车零部件,2024-04-16,2022-06-30
874068,三艾斯,0.03,27494358.58,,,512918.89,,,,2.07,,17.9431498853,,2024-04-15,2022-06-30
688579,地纬智能,-0.0321,95784009.45,-31.0810788624,97.8673,-12859599.76,-248.78,46.184,3.057107170371,-1.02,-0.234560280918,61.3057617938,软件开发,2024-04-13,2022-06-30
836228,新阳特纤,0.1,118956502.11,38.2177179593,63.2926,15172524.06,176.9,658.119,1.623968004788,6.23,0.105345222179,20.814810154,,2024-04-11,2022-06-30
002181,粤传媒,0.0169,232840983.66,0.0306566418,0.0325,19629068.28,-42.29,217.8129,3.663765469481,0.52,-0.158159468132,29.7943193331,出版,2024-04-09,2022-06-30
920089,禾昌聚合,0.4,480342475.37,0.3616382872,-9.8257,43129847.74,-0.5,-15.5432,8.033836051199,4.98,-1.099023974261,15.3600589815,塑料,2024-04-08,2022-06-30
920149,旭杰科技,-0.09,114790693.64,-47.7749679877,-3.0019,-6701141.05,-157.3,-1741.5567,2.554946966295,-3.45,-0.369960718837,14.1124117612,工程咨询服务Ⅱ,2024-04-03,2022-06-30
600673,东阳光,0.215,5925977445.14,0.6065449774,8.4877,624171202.82,646.16,16.8367,3.233064516022,6.64,0.281807761264,21.0519088432,综合Ⅱ,2024-03-30,2022-06-30
002843,泰嘉股份,0.2,288320455.2,14.1145779709,-9.3307,41817618.91,39.66,70.542,2.915399652762,6.98,0.229991508,38.0058649269,通用设备,2024-03-30,2022-06-30
430046,ST圣博润,0.0528,150563425.17,26.8144096329,66.7011,6758432.49,289.08,130.9714,4.352427168004,1.2389,-0.254912275093,53.434669329,,2024-03-28,2022-06-30
920036,觅睿科技,0.21,259732005.16,15.5470633926,,8540746.66,349.88,,3.175425477163,6.82,0.915797082378,23.3698736059,计算机设备,2024-03-27,2022-06-30
600301,华锡有色,0.513,1400776514.54,1616.4293085941,202.8457,120604513.69,19.7,102.4105,1.415207075208,9.07,0.893754973737,37.1727745301,小金属,2024-03-23,2022-06-30
002026,山东威达,0.38,1365160635.71,-1.8809955901,-22.1478,166592026.15,-6.47,59.4209,7.2789418961,5.23,0.124291896078,20.0133004647,通用设备,2024-03-20,2022-06-30
920022,世昌股份,0.13,123144941.95,-25.8691448176,,5058954.54,-73.02,,2.300199053865,5.67,0.154547621446,23.3452909756,汽车零部件,2024-03-19,2022-06-30
873985,久煜智能,0.4278,42797186.7,,,5647221.67,,,,12.43,,45.4154356132,,2024-03-15,2022-06-30
874025,凯达重工,0.17,178930811.75,,,26887665.87,,,,8.23,,26.0235514412,,2024-03-04,2022-06-30
