code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
000505,京粮控股,0.1,4664563481.33,-15.3863856989,-54.547,72895958.08,0.92,-4.3853,4.313876881845,2.37,-0.188939402113,4.1070917467,农产品加工,2025-10-18,2023-06-30
874279,定西高强,0.48,234259684.11,,92.3465,21575091.41,,202.1019,,4.83,,19.9424766611,,2025-09-23,2023-06-30
603167,渤海轮渡,0.13,732281258.91,24.0217588288,27.2293,62295267.83,-20.23,18.9654,7.733488630112,1.7,0.323297853753,17.1053141202,航运港口,2025-08-30,2023-06-30
874023,传美讯,0.219,84194789.83,0.7806996295,,18985382.5,34.45,,2.358980587833,13.84,0.435827115667,40.9739725578,,2025-08-28,2023-06-30
603398,*ST沐邦,0.03,640405527.71,65.9165415009,-14.5142,11482340.18,31.8,-165.8804,2.124375935346,1.59,0.661295033369,20.5898888664,光伏设备,2025-08-28,2023-06-30
873952,鑫森炭业,0.1,129120684.87,-3.1189079879,,12456212.7,-8.32,,2.459593618724,4.24,0.073502426002,26.9887165523,,2025-08-27,2023-06-30
871958,中食龙珠,-0.03,0.0,-100.0,,-321305.21,-52.28,,0.390940091,-7.95,-0.0040041,,,2025-08-27,2023-06-30
831643,中翼云创,-0.0031,108855.41,-91.393498473,,-268492.55,80.76,,0.239475114416,-1.28,-0.004792955606,88.2283112984,,2025-08-27,2023-06-30
838894,航建科技,0.005,1166825.09,,,334938.5,249.64,,1.054407703142,0.9,0.000790335481,71.5944726557,,2025-08-25,2023-06-30
002878,元隆雅图,0.04,1174141082.73,-39.6491099824,85.7393,8515860.64,-95.12,300.7584,4.121664890083,0.86,-0.792254061363,16.4699387948,广告营销,2025-08-23,2023-06-30
870284,美厨家居,-0.2,95901695.14,-23.4186273834,,-4008409.38,-197.16,,1.4404337075,-11.74,1.3989550045,35.0257445199,,2025-08-21,2023-06-30
603093,南华期货,0.28,3145282203.41,-7.7952258976,27.3098,168353399.71,123.62,70.1108,5.731369981587,4.93,2.756912302127,,多元金融,2025-08-19,2023-06-30
834621,润晶股份,-0.03,29868432.37,23.0683455037,,-1613202.72,-3.66,,2.200814770297,-1.33,0.074337029922,20.7303509715,,2025-08-13,2023-06-30
833219,软汇科技,-0.02,796276.48,-4.934985811,,-167923.8,81.48,,0.618530879,-2.68,0.150252214,95.3322569568,,2025-08-13,2023-06-30
000903,ST云动,-0.092,3061132544.76,1.2952882182,-18.7636,-176355563.68,40.19,-149.4534,2.046066466283,-4.3,-0.293453886366,5.8112334732,汽车零部件,2025-08-13,2023-06-30
874248,天润控制,1.39,115974275.93,,,20779204.67,,,,16.42,,30.908386306,,2025-08-08,2023-06-30
832637,华源磁业,-0.06,24159953.48,-30.2867311576,,-4885517.97,-630.07,,0.033038480633,-89.89,0.039769381877,16.4604355852,,2025-08-08,2023-06-30
838665,中联橡胶,0.05,54168630.27,35.8516184904,,3421471.21,404.36,,1.305563874254,3.4,0.300038991439,21.6686559942,,2025-08-06,2023-06-30
603613,国联股份,0.89,23632969337.44,48.0545440684,-20.3654,643217463.26,50.5,51.2317,8.042872099338,11.22,0.986139790316,4.9544799978,互联网电商,2025-07-26,2023-06-30
600423,*ST柳化,0.003,54032353.26,-18.3282029389,-8.8516,2232306.66,-78.98,-89.491,0.54896138011,0.51,0.021203173175,1.0513280206,化学原料,2025-07-26,2023-06-30
300460,ST惠伦,-0.12,181064044.8,-24.2503976697,106.6743,-33445651.68,-636.54,119.0434,3.623360121425,-3.24,0.051543544189,11.1461217175,元件,2025-07-15,2023-06-30
688573,信宇人,-0.03,273779868.06,80.03,191.9865,-1855739.05,94.85,189.6294,5.037703301871,-0.5,-0.936714938941,20.1915236105,电池,2025-07-08,2023-06-30
603887,城地香江,0.0,930978490.88,-5.2649524021,-27.8869,-1428453.2,-113.07,191.1554,6.859720824132,-0.04,0.077565906308,23.9123508965,IT服务Ⅱ,2025-06-30,2023-06-30
300551,古鳌科技,-0.07,291397114.09,48.5702369163,7.9403,-23835649.14,-10.12,42.2245,3.036638540504,-2.25,-0.085850460175,80.1498098529,计算机设备,2025-06-30,2023-06-30
300338,*ST开元,-0.0121,214694855.39,-29.7746411237,0.0739,-4725808.1,93.12,-309.5041,0.289401737268,-4.73,-0.208193632264,66.2327262764,教育,2025-06-20,2023-06-30
874178,孕婴世界,0.17,333590559.6,,,43878614.75,,,,8.0,,23.4448471485,,2025-06-12,2023-06-30
688246,嘉和美康,-0.17,291957202.04,15.8937134281,71.5759,-23161980.16,10.2740479493,97.7857,12.998369975183,-1.26,-1.419350059446,45.5186688465,软件开发,2025-05-01,2023-06-30
603322,超讯科技,-0.24,800150687.26,18.8875553404,110.0452,-38165699.18,-211.21,8.6657,1.198069856771,-18.35,-0.196131569564,7.7940875016,通信服务,2025-05-01,2023-06-30
600507,方大特钢,0.13,13388894029.42,-23.0962662123,10.2846,284834241.7,-71.03,19.6931,3.727900612966,3.2378,0.684927089208,5.2592651765,特钢Ⅱ,2025-05-01,2023-06-30
873873,鸿普森,0.26,78156010.47,32.0602070798,283.5162,8206687.9,5.1314576551,12377.9667,2.251885009224,10.8,-1.255450019849,21.7820653813,,2025-04-30,2023-06-30
688189,ST南新,0.1035,513749677.21,28.3092186655,-30.573,28408196.09,59.49,26.6716,4.89348664508,2.14,0.191116302952,93.2808625891,化学制药,2025-04-30,2023-06-30
603922,ST金鸿顺,-0.25,179303178.25,-19.7650956265,22.5242,-32603453.55,-1665.1839836397,-48.2999,7.849990993516,-3.19,-0.227018219297,6.9510200665,汽车零部件,2025-04-30,2023-06-30
