code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
300781,因赛集团,0.1066,144890385.07,88.0837969044,18.0238,11724881.84,0.69,33.7855,6.366034692873,1.69,0.517018004817,35.1679600033,广告营销,2026-04-29,2024-03-31
300555,ST路通,-0.0186,35587640.86,-27.8134300277,-28.7672,-3711622.5,-646.84,73.9823,2.8294340129,-0.65,0.0140467656,18.514002729,通信设备,2026-04-29,2024-03-31
002875,安奈儿,0.06,197619021.2,-9.9595766648,-18.2812,12075644.32,273.9,146.9022,3.908842754076,1.46,-0.122324509742,65.6386876741,服装家纺,2026-04-29,2024-03-31
002785,万里石,0.0183,236422122.63,8.5015069134,172.807,4124235.48,220.54,111.3425,4.261487837128,0.45,-0.098358747558,16.1939480511,装修建材,2026-04-29,2024-03-31
002657,中科金财,-0.0808,78166442.19,-70.5051892268,-63.4348,-27465352.68,-96.15,61.802,5.483324924516,-1.46,-0.398939549541,35.7256072396,IT服务Ⅱ,2026-04-29,2024-03-31
002535,林州重机,0.0339,339090026.01,0.9164493122,-49.0127,27170144.12,-4.94,0.8972,0.709916566331,4.89,0.04883477243,22.7947664134,专用设备,2026-04-29,2024-03-31
002102,ST能特,0.021,2540331949.74,-14.2693529851,76.8146,55255524.83,-34.72,160.5672,1.574108076262,1.35,-0.139875632828,3.2125257716,化学制药,2026-04-29,2024-03-31
002042,华孚时尚,0.01,3924089988.79,-13.4298982637,50.3119,13494498.49,-74.04,174.3265,3.553480320263,0.22,0.045620925385,5.2758209455,纺织制造,2026-04-29,2024-03-31
000911,*ST广糖,0.0121,950871799.26,-18.7276436364,-24.3316,4830937.43,-48.62,168.8375,0.254407069824,4.33,-1.658353759918,11.790585657,农产品加工,2026-04-29,2024-03-31
000820,*ST节能,-0.0049,38021789.94,81.7751988622,-45.5701,-3099260.92,57.7,-148.8854,0.127368977087,-3.85,-0.031466629074,14.5610507257,环保设备Ⅱ,2026-04-29,2024-03-31
920152,昆工科技,0.0,110128162.49,-20.1557791381,-10.9016,-7878.83,-100.07,99.9351,4.076701260594,,0.190732363984,8.0872837053,电池,2026-04-28,2024-03-31
603360,百傲化学,,338254118.94,31.1790148116,57.4921,98313016.16,35.31,116.3658,4.82644841373,5.83,-0.149082080372,45.9111203928,农化制品,2026-04-28,2024-03-31
600476,*ST湘邮,-0.006,80289556.01,-17.4633511308,-55.174,-916849.39,61.7475527721,106.4691,0.827852806668,1.546,-0.865565503135,22.1796927334,IT服务Ⅱ,2026-04-28,2024-03-31
300271,华宇软件,-0.11,242900580.11,18.9499481329,-70.7619,-86975313.85,-8.63,91.6739,5.17963672809,-2.04,-0.324522895814,32.6455406422,IT服务Ⅱ,2026-04-28,2024-03-31
300245,ST天玑,0.01,60652449.38,-28.046072759,-67.6914,3299969.4,181.78,111.1898,4.321761123892,0.24,-0.233265194047,35.2483924863,IT服务Ⅱ,2026-04-28,2024-03-31
300226,上海钢联,0.1527,16425961238.84,-6.1916059005,32.0325,49155080.18,-10.04,-33.0448,6.338767142561,2.44,1.148735986782,1.6562182434,软件开发,2026-04-28,2024-03-31
300122,智飞生物,0.609,11415861674.54,2.1757225924,-16.6214,1474532913.89,-28.26,-6.5236,13.632698548271,4.52,-1.780698583229,25.8934943485,生物制品,2026-04-28,2024-03-31
001287,中电港,0.0674,11724651409.13,42.1502919069,12.4712,51249210.23,-27.99,-59.0314,6.718755064378,1.01,-0.486831015828,2.7954973516,其他电子Ⅱ,2026-04-28,2024-03-31
000981,山子高科,-0.0042,1134793484.4,-1.8204360124,4.0035,-41804275.31,332.46,95.0365,0.339414990172,-1.44,0.066009894109,20.5335740417,汽车零部件,2026-04-28,2024-03-31
300749,顶固集创,-0.05,220294710.35,-1.6344554151,-41.0927,-9291107.53,-296.28,32.3859,3.495118092504,-1.28,-0.722132826205,19.3908337028,家居用品,2026-04-27,2024-03-31
300469,信息发展,-0.0954,23555083.94,-34.0081204362,-79.5871,-23685027.13,-29.96,80.0576,2.229868031561,-4.19,-0.285191870511,29.3207213678,软件开发,2026-04-27,2024-03-31
603789,ST星农,-0.089,34857185.7,-34.1426870759,-49.6877,-23145748.96,-1999.7479032344,45.0421,1.425959260216,-0.06,-0.101938131346,-13.5145488811,专用设备,2026-04-25,2024-03-31
600739,辽宁成大,0.0578,2339940215.83,13.1788975226,-2.8999,87921268.95,-71.03,124.085,18.974761130525,0.3,-0.233347073449,14.543435077,生物制品,2026-04-25,2024-03-31
600653,申华控股,-0.014,1102344226.33,-17.9317579284,-16.8732,-27226242.31,-11.73,78.8887,0.388817178863,-3.534,0.022111735211,6.4986517286,汽车服务,2026-04-25,2024-03-31
600546,山煤国际,0.29,6355858003.39,-40.3102286617,-24.9782,583216922.91,-65.81,109.9936,8.230503467835,3.65,0.000275079407,32.5075114688,煤炭开采,2026-04-24,2024-03-31
200530,冰山B,0.03,1114169794.98,5.5979503123,-11.7122,27011778.2,15.23,234.7652,3.647755208154,0.96,-0.187601133506,16.996196177,通用设备,2026-04-24,2024-03-31
001317,三羊马,0.08,267650489.33,21.3190824354,-6.6572,6314197.69,-19.7,163.7814,10.179609625562,0.74,-0.953155583208,8.8430989868,铁路公路,2026-04-24,2024-03-31
000530,冰山冷热,0.03,1114169794.98,5.5979503123,-11.7122,27011778.2,15.23,234.7652,3.647755208154,0.96,-0.187601133506,16.996196177,通用设备,2026-04-24,2024-03-31
603569,长久物流,0.02,886557400.52,0.3432089451,-0.8062,14908077.49,15.77,176.5504,4.726395317149,0.51,0.068778990274,11.9699171659,物流,2026-04-23,2024-03-31
603169,兰石重装,0.0254,927255084.99,-0.9273768427,-54.805,33114671.21,9.16,104.7971,2.429248037053,1.05,0.011670972338,14.7763550212,专用设备,2026-04-23,2024-03-31
688719,爱科赛博,0.04,136540642.99,45.469429769,-55.8789,5343018.98,-62.79,-88.8824,22.186113941077,0.29,-0.484218955504,41.0853510658,其他电源设备Ⅱ,2026-04-22,2024-03-31
600810,神马股份,0.03,3449234764.57,15.4520534788,-3.8227,47434749.6,320.0517259792,-41.8352,7.320683802354,0.47,0.087603096155,11.7655663815,化学纤维,2026-04-22,2024-03-31
300377,赢时胜,,241988943.5,-10.8627014864,-51.6149,-88709008.25,1.86,-250.6502,3.88740961345,-2.99,-0.297398664618,20.6594611584,软件开发,2026-04-21,2024-03-31
688646,ST逸飞,0.17,119447852.63,4.6863127066,-42.185,15838058.7,82.55,-65.9662,17.313997180699,0.48,-0.582002526875,34.8382480419,自动化设备,2026-04-18,2024-03-31
688201,ST信安,-0.1384,70611358.39,36.6676899049,-65.818,-29766280.6,8.61,-226.8069,6.200579068457,-2.18,-0.184884427973,74.2419448164,软件开发,2026-04-18,2024-03-31
300746,汉嘉数智,0.01,176000266.01,-24.4866490596,-66.7327,2595423.46,-72.25,132.068,5.449200068054,0.21,-0.000712790076,24.1343265399,工程咨询服务Ⅱ,2026-04-17,2024-03-31
600757,长江传媒,0.22,1921635043.58,-4.994610479,12.0148,262005857.3,-32.09,50.3053,7.686307879618,2.85,-0.155081347475,35.4122045902,出版,2026-04-16,2024-03-31
900928,临港B股,0.05,1907766649.55,90.34607563,-49.4637,123272303.82,-20.57,-34.4159,7.440897442963,1.07,-1.635766431548,68.9192131989,房地产开发,2026-04-14,2024-03-31
600848,上海临港,0.05,1907766649.55,90.34607563,-49.4637,123272303.82,-20.57,-34.4159,7.440897442963,1.07,-1.635766431548,68.9192131989,房地产开发,2026-04-14,2024-03-31
601069,西部黄金,0.035,1427943273.59,49.8136226327,14.7013,32113671.53,155.984545376,115.2899,4.78549905414,0.73,0.251462951319,11.0692056403,贵金属,2026-04-08,2024-03-31
002306,ST云网,-0.0174,30188676.85,-27.2821298192,-34.0055,-14249475.21,51.02,-128.8288,0.019623433501,-105.35,-0.022522308124,18.8423289244,酒店餐饮,2026-04-08,2024-03-31
603226,菲林格尔,-0.03,51299454.14,-33.4011086348,-59.291,-11996310.36,8.9824252197,-456.6625,2.734577601614,-1.23,-0.140151588038,10.6781444985,家居用品,2026-04-07,2024-03-31
600368,五洲交通,0.1325,402884972.31,9.740457492,-7.6437,213263642.65,7.69,92.7086,5.263931083245,3.33,0.271506143843,66.6561509232,铁路公路,2026-04-07,2024-03-31
600455,博通股份,0.2368,71126348.65,12.0221735376,1.4288,14788963.47,-448.14,-129.9544,4.28018010423,-0.6099,-1.219736322969,63.6144789502,软件开发,2026-04-03,2024-03-31
600252,中恒集团,0.016,760378594.13,13.5421911372,0.3729,54711195.13,419.6336391819,251.3209,1.909796927257,0.83,0.010390209302,41.6084232542,中药Ⅱ,2026-03-21,2024-03-31
688132,邦彦技术,0.23,104765645.8,84.6756588306,585.2333,35307651.5,199.9,150.4408,10.182637120197,2.29,-0.173705706448,65.6005775702,军工电子Ⅱ,2026-03-20,2024-03-31
600529,山东药玻,0.33,1227288728.92,-0.7526536159,15.5282,220789398.54,32.59,36.6543,11.68520770647,2.89,0.446308482366,31.5868068577,医疗器械,2026-03-07,2024-03-31
688511,天微电子,0.1218,37055637.21,-10.306688376,-13.6845,9570428.87,-45.36,-22.9134,10.8169484665,1.12,-0.189794176625,63.5284440437,军工电子Ⅱ,2026-02-28,2024-03-31
688316,青云科技,-0.16,74649631.96,8.9884289194,-5.6151,-7592333.24,83.5717234926,83.7353,3.601005162455,-4.32,0.112073627777,40.1014948286,IT服务Ⅱ,2026-02-28,2024-03-31
301152,天力锂能,-0.38,437532900.3,-24.5031119818,-12.0138,-46229257.86,-9355.11,88.1238,15.288836053576,-2.42,-1.434473825864,-0.1255239274,电池,2026-02-13,2024-03-31
001266,宏英智能,-0.03,90217147.43,-20.0878376928,-16.9389,-3412606.98,-158.17,81.9989,9.640362799277,-0.34,-0.724339418465,33.1278387218,自动化设备,2026-01-24,2024-03-31
301487,盟固利,0.0065,349691014.28,-42.7672703307,-40.268,2965268.62,-78.88,2107.7409,4.28919780541,0.15,-0.05051829839,8.5564121433,电池,2026-01-21,2024-03-31
300189,神农种业,-0.0081,50061370.58,27.6192118634,-0.7594,-8247926.13,-151.82,65.4142,0.744887770801,-1.07,-0.005520753242,30.7925926746,种植业,2026-01-13,2024-03-31
301379,天山电子,0.1781,300032335.71,1.4895939888,-5.2103,25270891.13,-4.14,23.385,13.048625907046,1.93,-0.218967806986,19.6714578315,光学光电子,2026-01-12,2024-03-31
300831,ST派瑞,0.0229,34209165.21,109.3102083877,-26.6913,7331566.42,423.95,-63.3642,2.72347215675,0.84,-0.087054157156,58.0066630629,半导体,2025-12-26,2024-03-31
688270,ST臻镭,,53865591.29,29.299151056,-51.1728,-5677219.22,-178.41,-117.3287,13.889297446532,-0.27,-0.286534590174,87.5619441474,半导体,2025-12-25,2024-03-31
874158,天元重工,0.08,108580337.09,,,14442287.69,,,3.050371419685,2.81,-0.049660034404,28.1493380562,,2025-12-18,2024-03-31
874181,睿信电器,0.26,92561335.23,,,15386283.97,,,2.531420118167,10.18,0.047159985167,26.1769827324,,2025-12-12,2024-03-31
874236,华晟智能,0.08,75540563.19,,,2938258.79,,,4.2371169052,1.4,2.0122065726,27.1588853639,,2025-11-19,2024-03-31
874684,科建股份,0.26,88612321.84,,,13814456.96,,,,4.75,,31.6141668882,,2025-09-19,2024-03-31
832010,亘古电缆,0.15,305837751.41,,,26598804.83,,,,2.8,-0.322408216045,15.2665402308,,2025-09-19,2024-03-31
874161,申兰华,0.1252,156011156.59,,,9386450.92,,,,1.34,,18.5323345855,,2025-09-09,2024-03-31
874543,百利食品,0.4,473740032.75,,,70570325.45,,,,,,30.1066409571,,2025-09-08,2024-03-31
920179,凯德石英,0.16,84633111.64,39.5678026429,12.9431,11542541.29,-8.67,75.9726,9.462931441467,1.65,-0.168730711733,44.2125868055,半导体,2025-08-28,2024-03-31
874352,福建三星,0.2,81478987.61,,,14982955.56,,,,3.1,,28.8699439941,,2025-08-27,2024-03-31
400290,R长药1,-0.1356,59091762.31,-56.8020192981,-66.3668,-47505902.27,-106.92,90.301,0.421352986357,-27.72,-0.093672107459,7.5934840062,,2025-08-26,2024-03-31
002878,元隆雅图,-0.04,547014415.08,33.1215791647,-18.8033,-10198060.79,439.71,68.4931,5.753478653133,1.84,-0.558941959671,15.8708779653,广告营销,2025-08-23,2024-03-31
874382,九目化学,0.42,276995937.41,,,78358345.03,,,,7.13,,46.2105414747,,2025-08-21,2024-03-31
600463,空港股份,-0.02,162812992.27,26.7892803333,17.3165,-6077921.81,84.9352699919,85.5342,3.5631707858,-0.53,-0.028091955767,25.4707614557,房地产开发,2025-08-21,2024-03-31
874718,百诺医药,0.18,103279422.61,,,14121217.4,,,,,,74.8355518135,,2025-08-20,2024-03-31
920174,五新智能,0.41,193397297.02,9.2848166855,-22.9732,36191392.42,10.54,-23.9159,7.723285597957,5.23,0.01856647575,35.3667301374,基础建设,2025-08-18,2024-03-31
874386,杰锋动力,0.7,481739322.93,,,34695914.82,,,,,,19.6451564104,,2025-08-13,2024-03-31
600173,卧龙新能,0.0516,559290087.41,-63.2696683505,27.4219,46395123.61,-23.82,163.1248,5.435334947007,0.81,-0.104112030199,20.5911790326,房地产开发,2025-08-09,2024-03-31
920086,科马材料,0.27,61169381.97,85.2844837455,4.4317,16848783.34,157.1482829165,-5.5183,8.029285284895,3.4,-0.232860286329,45.9001817016,汽车零部件,2025-08-01,2024-03-31
688712,北芯生命,,62229100.0,,,-19105500.0,,,,,,,医疗器械,2025-07-25,2024-03-31
601026,道生天合,,501025100.0,,-33.7345,15129400.0,,-69.7182,,,,,风电设备,2025-07-25,2024-03-31
874022,海图科技,0.13,27989850.02,,,6577983.86,,,,,-0.430845517783,60.8765634608,,2025-07-24,2024-03-31
301632,广东建科,-0.03,198918591.38,,,-10475120.93,,,,,,38.75087754,专业服务,2025-07-24,2024-03-31
300500,启迪设计,0.0536,325222305.26,2.6631313652,35.5179,9323905.65,-55.4,102.5833,7.027857000082,0.77,-0.276801232079,20.1212639667,工程咨询服务Ⅱ,2025-07-22,2024-03-31
920078,族兴新材,0.14,156834572.37,,,13183035.02,,,,,,22.2077442962,金属新材料,2025-07-18,2024-03-31
603406,天富龙,0.33,829143550.23,,,118236500.24,,,,3.84,,18.2188418083,化学纤维,2025-07-18,2024-03-31
603376,大明电子,,537433000.0,,-21.5586,64707300.0,,-10.8502,,,,,汽车零部件,2025-07-18,2024-03-31
874311,东盛金材,0.27,176573305.57,12.5814632047,5.833,13782181.57,-23.50424749,-2.8467,,,0.644383198431,16.5103150818,,2025-07-17,2024-03-31
301491,汉桑科技,0.46,290217075.27,,,44366433.51,,,,,,34.9597837535,消费电子,2025-07-17,2024-03-31
920124,南特科技,0.2421,254308366.69,,,27004630.62,,,,,,23.7846191996,通用设备,2025-07-16,2024-03-31
001221,悍高集团,0.23,493974913.52,41.4232636822,-30.0974,82381889.13,89.5998405768,-36.0131,,6.56,,34.7766371223,家居用品,2025-07-11,2024-03-31
920168,通宝光电,0.27,104707828.7,22.6508467994,,15479098.69,137.6678012034,,7.326193132849,3.82,0.714654757893,22.0849436161,汽车零部件,2025-07-08,2024-03-31
920158,长江能科,-0.05,13147987.02,,-87.0319,-5415119.88,,-155.2577,,,,62.1218184014,专用设备,2025-07-07,2024-03-31
600777,新潮能源,0.0901,2134733792.9,6.6395831405,-9.7504,612848039.55,-3.47,-15.1173,3.007417825954,3.0019,0.236787788151,53.4551629264,油气开采Ⅱ,2025-07-05,2024-03-31
688765,禾元生物,,6670000.0,,,-29319100.0,,,,,,,生物制品,2025-07-04,2024-03-31
603262,技源集团,0.11,227295548.44,,,38995565.43,,,,4.99,,43.2522288777,食品加工,2025-07-04,2024-03-31
301668,昊创瑞通,,211037600.0,,,31789900.0,,,,,,,电网设备,2025-07-04,2024-03-31
301609,山大电力,0.12,99125712.28,11.3524320207,-41.3428,14938855.28,4.4930946735,-42.8113,,,,45.2781318365,电网设备,2025-07-04,2024-03-31
603175,超颖电子,,981181500.0,,,77825200.0,,,,,,,元件,2025-07-03,2024-03-31
920045,蘅东光,0.33,201057939.81,,,19146182.58,,,,,,26.7965141048,通信设备,2025-07-02,2024-03-31
300225,金力泰,0.0055,158315317.73,-0.8597314614,-20.9763,2634558.62,176.2,-67.726,1.739157175472,0.32,-0.145423790009,30.2260595918,化学制品,2025-07-02,2024-03-31
688813,泰金新能,,469621900.0,,-11.0144,24394500.0,,-37.4505,,,,,专用设备,2025-06-30,2024-03-31
300551,古鳌科技,-0.12,70169269.47,-49.9273801979,-48.1744,-41505418.1,-174.74,-29.0285,2.578627764665,-4.52,-0.075209588312,73.0829428001,计算机设备,2025-06-30,2024-03-31
920126,永大股份,0.2562,191308121.67,,,35761059.77,,,,,,28.7132029526,专用设备,2025-06-27,2024-03-31
874058,九州风神,0.7409,360466209.2,,11.9796,57471305.13,,441.8991,,7.25,-0.053008722057,39.0014445742,,2025-06-27,2024-03-31
874031,翰林航宇,-0.03,61356906.12,6.9147925079,-43.2314,-1765049.09,30.86,-121.6834,6.251311695355,1.79,-0.311507185972,38.7686500416,,2025-06-27,2024-03-31
872709,巍特环境,0.13,56100579.45,51.5215355492,-50.8294,7417258.41,30.2036208887,-51.2221,5.597410461982,2.32,-0.003781396888,30.1835352255,,2025-06-27,2024-03-31
833070,三耐环保,0.81,131171853.1,852.2854127012,-8.9142,29378128.96,2093.8498484616,-20.7719,5.822255098898,15.0,0.071336581267,29.8572669551,,2025-06-27,2024-03-31
603418,友升股份,,710238300.0,,,59774600.0,,,,,,,汽车零部件,2025-06-27,2024-03-31
600930,华电新能,0.08,8286280017.0,14.1946249307,6.3111,2758979142.0,-2.3788275732,91.083,,,,52.4960746448,电力,2025-06-27,2024-03-31
301680,固德电材,,177494500.0,,,30645200.0,,,,,,,汽车零部件,2025-06-27,2024-03-31
301630,同宇新材,1.16,220075381.24,,,34686809.17,,,,5.27,,26.9406968176,电子化学品Ⅱ,2025-06-27,2024-03-31
870355,建院股份,0.31,272367069.51,0.674775606,-39.3988,32839250.58,32.7627244223,17.9687,4.317932055844,7.7,-1.160252306776,10.8193961638,,2025-06-26,2024-03-31
603356,华菱精工,-0.1,239557380.33,-20.7600301236,-42.1921,-13578146.04,-191.4058370142,76.7049,4.843953245463,-2.04,-0.557583032923,6.7528749387,专用设备,2025-06-26,2024-03-31
874774,里得科技,0.0,44630334.79,,,-77428.17,,,,-0.01,,32.0562999075,,2025-06-25,2024-03-31
873024,玫瑰岛,0.13,151732370.25,,,8017669.48,,,,,,30.7153211495,,2025-06-25,2024-03-31
001235,里得电科,0.0,44630334.79,,,-77428.17,,,,-0.01,,32.0562999075,,2025-06-25,2024-03-31
874569,菊乐股份,0.5316,358352426.63,,5.1863,49166790.75,,244.7844,,,,31.6315749124,,2025-06-24,2024-03-31
873864,旭辉电气,0.03,27989665.28,-2.5111032648,-68.0554,3242165.24,28.1738839895,-80.01,2.128030529569,1.21,0.21481497302,40.2077946893,,2025-06-24,2024-03-31
920176,维琪科技,0.22,46361478.4,,,10758651.91,,,,1.66,,64.4057698341,化妆品,2025-06-23,2024-03-31
874747,维琪科技,0.22,46361478.4,,,10758651.91,,,,1.66,,64.4057698341,,2025-06-23,2024-03-31
874118,华来科技,0.21,199441213.0,,,12640112.31,,,,,1.955910506333,24.5901526933,,2025-06-23,2024-03-31
874114,海雷股份,0.34,147870448.28,,,20459630.34,,,3.769892354801,9.44,-0.741034957052,25.1252094196,,2025-06-23,2024-03-31
301656,联合动力,,2568200000.0,,,171650800.0,,,,,,,汽车零部件,2025-06-23,2024-03-31
920220,朗信电气,0.28,256552597.16,,,12973945.98,,,,,,16.765262545,汽车零部件,2025-06-20,2024-03-31
920211,新睿电子,0.38,62180480.1,,,10680256.75,,,,,,37.1155147932,自动化设备,2025-06-20,2024-03-31
920091,大鹏工业,0.05,25150162.79,-59.6691681804,-73.3672,2387950.01,-70.1266417588,-89.2694,5.969409266505,0.86,0.406863670876,23.9494503884,专用设备,2025-06-20,2024-03-31
920079,乔路铭,0.24,606127162.65,,,88836126.37,,,,,,21.7546887989,汽车零部件,2025-06-20,2024-03-31
874508,天健新材,0.31,199616150.85,,,13222240.79,,,,3.48,,17.8585270622,,2025-06-20,2024-03-31
874343,新纳科技,0.03,274365157.98,,-5.7029,11442168.06,,-57.687,,,,22.6122872696,,2025-06-20,2024-03-31
874239,中健康桥,0.38,107857799.72,,,28792000.17,,,,6.89,0.164271757915,94.092554728,,2025-06-20,2024-03-31
603370,华新精科,,301314800.0,,,48070500.0,,,,,,,电机Ⅱ,2025-06-20,2024-03-31
300964,本川智能,0.09,122425040.49,-4.3904871388,-1.9714,7196212.51,-1.93,172.429,12.963367257286,0.72,0.140089845979,19.3583735608,元件,2025-06-20,2024-03-31
920193,吉和昌,0.19,128514998.05,,,16348998.19,,,,3.82,,28.1554853045,电池,2025-06-19,2024-03-31
920125,鸿仕达,-0.2,74623882.84,,,-8580539.73,,,,,,23.3890940216,自动化设备,2025-06-19,2024-03-31
920080,奥美森,0.2,64995498.56,57.544424143,,11951488.01,521.8993887386,,5.287390296167,3.84,0.171785409667,48.451472083,专用设备,2025-06-19,2024-03-31
874251,衡美健康,0.53,241363330.04,,,26282279.39,,,,5.77,,22.9959125526,,2025-06-19,2024-03-31
874242,美亚科技,0.24,86699590.88,23.5532878884,-10.6025,16533099.45,24.008198215,58.114,7.762120871608,3.16,0.045460354776,54.0851569356,,2025-06-19,2024-03-31
688729,屹唐股份,0.04,1011894418.78,,-18.6412,102100719.41,,0.3533,,1.9,,36.546179939,半导体,2025-06-19,2024-03-31
920011,晨光电机,0.15,141674038.92,,-31.4859,8788012.05,,-76.6516,,,,18.5639570457,电机Ⅱ,2025-06-18,2024-03-31
874685,苏州双祺,0.12,63811371.53,,,7203718.58,,,5.583959156833,2.17,0.840251348667,21.859085247,,2025-06-18,2024-03-31
874669,德硕科技,0.39,186249024.17,,,19704502.48,,,,,,20.6492753728,,2025-06-18,2024-03-31
872824,先歌国际,0.05,112454203.55,,,10873493.72,,,,,,41.2278949443,,2025-06-18,2024-03-31
430428,陕西瑞科,0.13,284003638.4,,,14933585.32,,,,,-2.194440345983,11.160128595,,2025-06-18,2024-03-31
400251,海印5,,206560169.33,-2.7449131959,-10.3013,-20173309.94,260.93,65.5519,1.281860369204,4.48,0.042595894339,42.586648111,,2025-06-18,2024-03-31
920189,康美特,0.09,78844714.7,,,10234171.32,,,,2.28,,41.8959840564,电子化学品Ⅱ,2025-06-17,2024-03-31
920081,欧伦电气,0.63,339360827.54,,,33774290.68,,,,,,26.2084759059,小家电,2025-06-17,2024-03-31
874670,高腾机电,0.51,142916642.86,,,29447649.04,,,,,,38.5623303326,,2025-06-17,2024-03-31
