code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
301061,匠心家居,1.94,1454731731.93,31.1650761794,-1.6042,322562170.96,25.56,-2.5892,22.744741602656,11.36,3.287270055078,32.0356020351,家居用品,2026-07-15,2023-09-30
002360,ST同德,0.37,731940826.66,-9.8709402205,-18.1978,150123214.98,4.37,-1.4134,4.527300472304,8.49,0.553131275054,42.5777822576,化学制品,2026-07-04,2023-09-30
603843,*ST正平,-0.169,1168835072.37,-22.8055514297,47.378,-118209372.29,-590.69,35.9693,2.059551554875,-7.916,-0.564460420917,6.5121471257,基础建设,2026-06-30,2023-09-30
300076,*ST宁视,-0.02,89875867.06,20.0077617401,-77.1439,-6510929.15,4.81,-283.6802,2.361498561203,-0.65,-0.102238149481,17.1835703345,光学光电子,2026-04-30,2023-09-30
002726,ST龙大,-0.62,10106114731.27,-11.7523027186,4.0035,-665931633.77,-1415.64,95.423,2.144265154098,-23.38,-0.490363950555,0.4128919038,食品加工,2026-04-30,2023-09-30
605199,ST葫芦娃,0.19,1277972413.57,20.9512033249,-5.8763,77502080.32,7.81,-22.4332,2.727814552854,7.36,-0.637230069914,51.5689619605,中药Ⅱ,2026-04-29,2023-09-30
603329,上海雅仕,-0.05,1813298081.05,-27.2699306793,-22.3917,-7582853.88,-105.45,200.9274,6.795309736921,-0.68,-0.370924407454,8.8151345491,物流,2026-04-29,2023-09-30
600525,ST长园,0.0768,5863974662.23,10.5385183751,-4.0794,100972084.52,-70.84,-72.1438,3.763212303304,2.0,-0.238834631988,35.8857951728,电网设备,2026-04-29,2023-09-30
000820,*ST节能,-0.0367,87271495.98,44.6381072799,25.329,-23379141.9,-468.72,-2.5042,0.109170440261,-33.81,-0.011127709107,20.6422564065,环保设备Ⅱ,2026-04-29,2023-09-30
300746,汉嘉数智,0.0842,849962060.56,-45.3024526153,13.2793,19015535.97,-48.68,-111.2516,5.472408318626,1.48,0.040376173868,19.9059370037,工程咨询服务Ⅱ,2026-04-28,2023-09-30
300122,智飞生物,2.721,39271716845.21,41.1469360103,11.7074,6530323266.83,16.46,1.9073,12.486056615,24.14,1.077430625417,28.2714023924,生物制品,2026-04-28,2023-09-30
