code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,12.84,6.706913258894133,23.0846403504,8.0730681049,17.47,0.48,14779494480.05,991247874.88,5.582302869388,31.9221,1138.8015,0.70152817391,小金属,2026-04-27,2024-12-31
000938,紫光股份,网络交换设备,5.8,1.989816911590847,17.3895896575,2.2200443396,-25.23,0.5498,79024078451.16,1572434477.25,4.66147614625,-3.3698,-101.5803,0.853387294193,IT服务Ⅱ,2026-04-15,2024-12-31
000977,浪潮信息,AI 服务器与算力硬件,12.09,1.9939083363862495,6.9016415382,74.6386456474,28.55,1.558,115028516443.08,2293563178.58,13.565927193102,-22.9422,43.0602,0.050855630194,计算机设备,2026-04-11,2024-12-31
002050,三花智控,热管理部件,16.77,11.089372327176386,27.4708761852,13.8015708415,6.1,0.84,27947164515.93,3099165128.06,5.170352377617,7.2231,1.2368,1.16992905146,家电零部件Ⅱ,2026-03-24,2024-12-31
002371,北方华创,刻蚀与制程设备,20.63,18.692543582307167,42.9358520325,36.2119488579,44.17,7.8322,30074860164.89,5621756343.64,58.247204347773,20.2316,-30.7111,2.908101055098,半导体,2026-04-18,2024-12-31
002384,东山精密,PCB 印制电路板,5.89,2.9524906046039487,14.0204330515,9.2691148365,-44.74,0.64,36770374347.58,1085641847.89,11.03595519458,4.7406,-96.3912,2.922784815699,元件,2026-04-22,2024-12-31
002460,赣锋锂业,锂矿与锂电材料,-4.6,-10.969899449619648,10.8171150211,-42.6586608791,-141.93,-1.03,18906402940.11,-2074013392.07,20.713392328636,14.8703,-1294.8136,2.558672636764,能源金属,2026-03-31,2024-12-31
002466,天齐锂业,锂矿与锂电材料,-16.92,-60.50900755941603,46.0743784704,-67.7472582632,-208.32,-4.82,13063477016.39,-7904580295.37,25.525199929935,-17.7563,-344.5057,3.384180073051,能源金属,2026-03-28,2024-12-31
002837,英维克,数据中心温控设备,16.88,9.864505907799415,28.7476665929,30.0369152458,31.59,0.47,4588819487.27,452664369.42,3.91732141743,48.128,-40.9838,0.268466031172,专用设备,2026-04-21,2024-12-31
002851,麦格米特,工业电源与控制,9.19,5.336465332326483,25.1740879034,20.997847557,-30.7,0.8651,8172486420.33,436121904.61,11.023041715825,19.9571,-74.1359,0.252360123123,其他电源设备Ⅱ,2026-04-29,2024-12-31
300054,鼎龙股份,半导体工艺材料,10.63,15.60072369377449,46.8800600527,25.1399678569,134.54,0.56,3337642949.46,520696454.43,4.799168823894,0.5498,-8.9022,0.882678734055,电子化学品Ⅱ,2026-03-27,2024-12-31
300308,中际旭创,高速光模块,31.23,21.672329850069385,33.8049582366,122.636632875,137.93,4.72,23862159738.37,5171485967.85,17.066052953835,0.5458,1.7636,2.822580707189,通信设备,2026-03-31,2024-12-31
300373,扬杰科技,功率半导体器件,11.78,16.61510107700665,33.0839569476,11.5261023693,8.5,1.85,6033378067.0,1002451864.19,16.130641778283,3.2982,36.4664,2.561769951793,半导体,2026-03-31,2024-12-31
300394,天孚通信,光无源器件与光引擎,36.74,41.31743647169967,57.216796078,67.7350508872,84.07,1.7282,3251707626.61,1343522232.87,7.183691004357,2.1753,13.91,2.279025651471,通信设备,2026-04-08,2024-12-31
300475,香农芯创,存储芯片与模组,9.65,1.0880095470266797,4.2952610371,115.4044796423,-30.08,0.58,24271110536.82,264071999.81,6.419521904334,-10.8345,-148.1979,-0.104143646874,其他电子Ⅱ,2026-04-24,2024-12-31
300476,胜宏科技,PCB 印制电路板,13.95,10.757437263728445,22.7244068142,35.3061967247,71.96,1.34,10731469489.88,1154431097.85,10.348963676815,6.7343,27.5625,1.574502884674,元件,2026-03-13,2024-12-31
300502,新易盛,高速光模块,21.66,32.81911697230306,44.717413033,179.145631521,312.26,2.86,8646831134.32,2837813624.37,11.749508549844,46.3481,52.6052,0.90423833322,通信设备,2026-04-24,2024-12-31
300604,长川科技,半导体测试设备,14.65,12.589044895649895,54.8523242659,105.1500526544,915.14,0.73,3641525979.77,458433340.48,5.268489057176,9.8127,-29.1077,1.000682955417,半导体,2026-04-25,2024-12-31
300620,光库科技,光无源器件与光引擎,3.61,6.705851069595411,33.8765096444,40.706585029,12.32,0.2694,998873300.12,66982955.88,7.726071065901,-18.1407,-56.1247,0.750879890643,通信设备,2026-03-24,2024-12-31
