code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,3.01,2.416239088823414,20.3066938496,8.5238908569,39.59,0.1206,4391364125.38,106105856.53,4.064633052635,39.0148,3.035,-0.010737714826,小金属,2021-08-26,2020-06-30
000938,紫光股份,网络交换设备,2.96,3.3477446679305314,21.0858216937,11.8855558156,4.21,0.3,25601013275.0,857056556.85,14.081398289466,56.3475,149.0187,-0.096216175621,IT服务Ⅱ,2021-08-28,2020-06-30
000977,浪潮信息,AI 服务器与算力硬件,3.64,1.3394496108844922,11.8754465178,40.5998439668,48.45,0.2972,30286292200.43,405669623.03,7.842661147559,69.5676,97.2978,-3.648306985755,计算机设备,2021-08-21,2020-06-30
002050,三花智控,热管理部件,6.74,12.099663484617084,27.8018608594,-8.7964154806,-7.14,0.18,5318178626.77,643481717.35,2.652801442578,14.1256,104.4487,0.307527450317,家电零部件Ⅱ,2021-08-12,2020-06-30
002371,北方华创,刻蚀与制程设备,3.05,8.455571757980318,36.3188572151,31.5689747113,43.18,0.3735,2176996774.42,184077524.43,12.137463940168,32.1039,494.9864,1.110826086354,半导体,2021-08-31,2020-06-30
002384,东山精密,PCB 印制电路板,5.77,4.5090769378534254,16.3106554978,13.6437851762,27.09,0.32,11340288984.81,511342355.3,5.593270967899,21.0224,46.0983,0.685207165179,元件,2021-08-12,2020-06-30
002460,赣锋锂业,锂矿与锂电材料,1.85,6.555941824718942,19.3540463029,-15.4296961069,-47.1,0.12,2386921687.59,156485197.24,6.22066910498,21.2486,1820.1894,0.146794040573,能源金属,2021-11-16,2020-06-30
002466,天齐锂业,锂矿与锂电材料,-10.49,-37.07419061650612,49.8862061943,-27.4449865268,-460.15,-0.47,1878841076.87,-696565122.22,4.278749643774,-5.9908,60.769,0.093579060374,能源金属,2021-08-30,2020-06-30
002837,英维克,数据中心温控设备,5.94,11.323792918291517,33.8400673426,44.169796111,40.12,0.24,670663329.84,75944526.65,4.030322601753,109.1616,520.9028,-0.588197624562,专用设备,2021-08-03,2020-06-30
002851,麦格米特,工业电源与控制,7.34,9.9861888730313,28.1154671348,-7.1389072261,-4.76,0.328,1541539386.92,153941034.73,4.2369426288,33.6208,71.4768,0.709793478478,其他电源设备Ⅱ,2021-08-28,2020-06-30
