code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,3.18,7.447484846643622,22.1198733883,3.5771639071,3.24,0.14,3393606235.72,252738310.16,4.582076718578,-24.8645,-69.8659,-0.224157411866,小金属,2026-04-27,2025-03-31
000938,紫光股份,网络交换设备,2.58,1.6765262805607213,15.6672489402,22.2479290011,-15.75,0.1219,20789771379.75,348545980.85,4.78404252108,2.9979,3894.3622,-0.293878028044,IT服务Ⅱ,2026-04-29,2025-03-31
000977,浪潮信息,AI 服务器与算力硬件,2.3,0.9873663826013586,3.4478014409,165.3117922327,52.78,0.3143,46858373514.91,462663827.52,13.773748928341,48.091,-53.6174,3.941936994123,计算机设备,2026-04-30,2025-03-31
002050,三花智控,热管理部件,4.57,11.779412588008945,26.8271507758,19.0990093073,39.47,0.24,7669450484.82,903416215.84,5.420775704924,3.862,13.3245,0.125270466484,家电零部件Ⅱ,2026-04-30,2025-03-31
002371,北方华创,刻蚀与制程设备,4.95,19.262754812998946,43.0156502414,37.903283475,38.8,2.1935,8206029208.83,1580707286.38,61.154138312935,-13.4869,36.4246,-3.236182267629,半导体,2026-04-30,2025-03-31
002384,东山精密,PCB 印制电路板,2.39,5.299345527338841,14.1327156047,11.0711046623,57.55,0.27,8602240027.91,455862422.17,11.335068118926,-16.5162,2392.7365,0.800396047881,元件,2026-04-28,2025-03-31
002460,赣锋锂业,锂矿与锂电材料,-0.86,-9.433943837196862,12.9540080297,-25.4274604827,18.93,-0.18,3771800382.54,-355829529.74,20.524722717386,-24.2794,75.1797,-0.778991190519,能源金属,2026-04-30,2025-03-31
002466,天齐锂业,锂矿与锂电材料,0.25,4.03507895985068,44.3146214787,-0.0167251016,102.68,0.06,2584202662.39,104274617.91,25.464733109119,-13.8237,104.7329,0.579861525609,能源金属,2026-04-28,2025-03-31
002837,英维克,数据中心温控设备,1.63,5.148102874261486,26.4533338345,25.0710648384,-22.53,0.05,932585781.26,48010475.41,3.992146121941,-45.6876,-51.9455,-0.229388043399,专用设备,2026-04-21,2025-03-31
002851,麦格米特,工业电源与控制,1.77,4.63041536121575,22.9516683331,26.5098175174,-22.57,0.1977,2316335377.78,107255949.15,11.232936086196,2.0671,329.4548,0.597692009999,其他电源设备Ⅱ,2026-04-29,2025-03-31
300054,鼎龙股份,半导体工艺材料,3.73,17.113384081396106,48.8198375317,16.367305799,72.84,0.15,823874564.84,140992818.63,4.964497495808,-9.6534,-2.3418,0.257326426565,电子化学品Ⅱ,2026-04-28,2025-03-31
300308,中际旭创,高速光模块,7.94,23.716426014484153,36.7009988471,37.8236822825,56.83,1.44,6674176487.23,1582876128.67,18.751343935834,1.9027,11.5623,1.959317953723,通信设备,2026-04-17,2025-03-31
300373,扬杰科技,功率半导体器件,3.07,17.285947408199867,34.603007485,18.9039193719,51.22,0.5,1579096176.82,272961734.65,16.632573217732,-1.9049,-18.1136,0.478000631113,半导体,2026-04-18,2025-03-31
300394,天孚通信,光无源器件与光引擎,8.13,35.741638656014835,53.0450541469,29.106096866,21.07,0.4343,944631274.77,337626696.86,7.828082844528,10.2253,-8.0227,0.530007385245,通信设备,2026-04-21,2025-03-31
300475,香农芯创,存储芯片与模组,0.57,0.21159741362352288,1.984265911,243.3324831079,18.66,0.04,7905805649.29,16728480.28,6.485659023416,1.8667,116.6891,-0.105665034793,其他电子Ⅱ,2026-04-24,2025-03-31
300476,胜宏科技,PCB 印制电路板,9.74,21.349132985801454,33.3747055967,80.314475653,339.22,1.07,4312340862.19,920647385.47,11.510052664899,42.1464,136.1731,0.491321845595,元件,2026-04-29,2025-03-31
300502,新易盛,高速光模块,17.2,38.80617562906175,48.6597338537,264.1319456609,384.54,2.22,4052256538.37,1572525789.22,14.007021613745,15.2389,31.952,0.280790452711,通信设备,2026-04-24,2025-03-31
300604,长川科技,半导体测试设备,3.3,13.615518838199653,52.7517869188,45.7399942271,2623.82,0.1776,815250934.46,111000644.56,5.494183688939,-26.2968,9.8641,0.191987796075,半导体,2026-04-25,2025-03-31
