code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,7.48,3.99758270170929,16.728027868,2.9077542482,0.25,0.2855,9971291326.62,398610617.21,4.992058801532,-15.2897,36.1823,0.011976330898,小金属,2023-10-27,2022-09-30
000938,紫光股份,网络交换设备,5.34,3.0427811484027107,21.2819125021,13.1566098328,2.38,0.573,53889951078.17,1639753272.29,10.957930799561,2.2417,15.8419,0.269357897254,IT服务Ⅱ,2023-10-30,2022-09-30
000977,浪潮信息,AI 服务器与算力硬件,9.7,2.9302220719361034,12.0182141582,14.0973135293,14.47,1.062,52766683331.56,1546181001.61,10.771057614419,1.9529,-4.5734,-4.576199711391,计算机设备,2023-10-31,2022-09-30
002050,三花智控,热管理部件,13.95,10.434305994167953,25.1318570836,33.0985064535,25.86,0.46,15598985732.35,1627645903.3,3.236885820127,1.5431,13.4982,0.294254909363,家电零部件Ⅱ,2023-10-31,2022-09-30
002371,北方华创,刻蚀与制程设备,9.46,16.840322349710668,43.9779762313,62.1852239914,156.13,3.1994,10012301492.37,1686103845.94,35.390789713742,38.1009,69.9269,-0.361290988263,半导体,2023-10-31,2022-09-30
002384,东山精密,PCB 印制电路板,10.46,6.927161559218726,16.6361038931,4.6382776381,31.94,0.92,22818655469.59,1580685130.02,9.074103490785,14.3578,81.5249,1.193052358951,元件,2023-10-25,2022-09-30
002460,赣锋锂业,锂矿与锂电材料,48.44,53.58186721593427,55.9161995715,291.4460323304,498.31,7.35,27611656306.11,14794841018.06,19.23546418023,45.049,102.265,3.946557224807,能源金属,2023-10-31,2022-09-30
002466,天齐锂业,锂矿与锂电材料,65.19,64.84394796138258,85.5345405112,536.3992695252,2916.44,10.48,24645952756.05,15981408779.72,25.003725408533,14.5155,-19.2267,7.150382279874,能源金属,2023-10-27,2022-09-30
002837,英维克,数据中心温控设备,6.17,7.868918221785226,30.0022176278,-1.2379910758,-22.82,0.21,1485063513.26,116858433.4,4.443500906805,29.5909,62.6848,0.234867467241,专用设备,2023-10-20,2022-09-30
002851,麦格米特,工业电源与控制,9.39,7.6366319638490125,23.5291171553,36.4123565345,-5.15,0.6155,3985682584.69,304371910.24,6.691310763995,-15.2686,-46.9637,-0.076039454846,其他电源设备Ⅱ,2023-10-31,2022-09-30
300054,鼎龙股份,半导体工艺材料,7.01,15.07490039623601,38.2754106551,18.4182981007,95.74,0.31,1955401299.06,294774798.18,4.309775900047,-13.4473,-18.4995,0.513571221622,电子化学品Ⅱ,2023-10-26,2022-09-30
300308,中际旭创,高速光模块,7.2,12.418206785644873,27.9164872008,28.9905345158,52.21,1.06,6864988244.16,852508435.97,14.778475768909,22.9424,30.9082,1.832399318805,通信设备,2023-10-23,2022-09-30
300373,扬杰科技,功率半导体器件,16.78,20.99710708397868,36.1067419467,36.3205961416,64.3,1.81,4417978774.98,927647734.33,11.629214695054,-4.3784,9.5717,1.230666719491,半导体,2023-10-23,2022-09-30
300394,天孚通信,光无源器件与光引擎,11.45,31.154992275423893,49.901225917,16.1521608748,30.13,0.7082,889632875.27,277165053.57,6.315371241189,5.9075,15.6194,0.917789565898,通信设备,2023-10-20,2022-09-30
300475,香农芯创,存储芯片与模组,9.62,1.4431138555893712,3.3594869993,132.203006258,10.47,0.37,10767763002.77,155391079.83,4.239195073595,-56.523,-108.6234,-1.555368066857,其他电子Ⅱ,2023-10-25,2022-09-30
300476,胜宏科技,PCB 印制电路板,9.84,10.723242495536134,17.2047850847,10.7757085014,2.82,0.74,5966266700.08,639777246.18,7.659897259181,0.3707,-26.3932,0.40610586351,元件,2023-10-25,2022-09-30
300502,新易盛,高速光模块,15.11,31.57722120106103,35.2322502236,19.5720281819,64.01,1.07,2414507112.66,762434251.88,9.200638818031,26.3833,-8.3114,0.807178895942,通信设备,2023-10-21,2022-09-30
300604,长川科技,半导体测试设备,16.52,18.561426036128374,54.0643949509,64.0880266669,151.33,0.55,1753566092.64,325486873.28,3.503651341278,-13.1803,-53.8155,0.016888244158,半导体,2023-10-25,2022-09-30
300620,光库科技,光无源器件与光引擎,5.72,18.21853282131394,36.6010115273,1.385588673,-7.75,0.3659,493903724.26,89982012.11,9.841422312542,2.7167,-8.2845,0.265852915887,通信设备,2023-10-24,2022-09-30
300661,圣邦股份,模拟与光芯片设计,26.49,31.12185761147656,60.0628003084,57.1223577199,66.4,1.6199,2412341397.62,750765454.87,9.15095549681,-13.1435,-24.6657,2.592006196487,半导体,2023-10-26,2022-09-30
300666,江丰电子,半导体基础材料,12.77,13.170131057128268,30.3256458879,50.0684205641,134.37,0.96,1685910611.04,222036636.98,13.716007380508,0.3975,-44.3338,-0.103125468804,半导体,2023-10-23,2022-09-30
300757,罗博特科,自动化与真空设备,0.13,0.18867759448047938,24.7154731269,-36.1225332228,-96.65,0.01,561466189.41,1059360.9,7.66199657542,45.5031,193.5955,1.038473015283,自动化设备,2023-10-27,2022-09-30
301018,申菱环境,数据中心温控设备,9.06,8.779902395428955,28.3232971897,52.3830149774,63.21,0.57,1556408102.34,136651112.26,6.433269852173,-26.3865,-49.1261,0.068851686055,通用设备,2023-10-28,2022-09-30
301165,锐捷网络,网络交换设备,28.52,6.85761029729695,37.91222086,26.5533539759,25.7348767019,1.03,7506494347.06,514766129.31,,19.3842,69.6802,,通信设备,2023-10-27,2022-09-30
301308,江波龙,存储芯片与模组,4.33,3.158271834577109,15.4797237225,-13.6871168311,-77.92,0.56,6627589305.91,209317286.36,16.467334747561,-33.0374,-177.3362,-0.289851014154,半导体,2023-10-27,2022-09-30
301629,矽电股份,设备零部件与耗材,,28.888494426186718,,67.372037975,133.8288972788,,361673400.0,104482000.0,,,,,半导体,2022-12-13,2022-09-30
600030,中信证券,头部券商,6.8,33.25380942465959,,-13.8208481498,-6.11,1.1,49821498122.3,16567546038.1,15.858548852792,-24.0632,-9.9884,4.166475827669,证券Ⅱ,2023-10-31,2022-09-30
600111,北方稀土,稀土与钨金属,27.4,16.541654548076018,29.0670068993,16.2176768937,47.07,1.2811,27998067999.0,4631343688.53,5.078641061844,-23.741,-4.1197,1.420542188471,小金属,2023-10-24,2022-09-30
600183,生益科技,覆铜板与 PCB 基材,9.18,8.749818598730503,22.0240208924,-11.0697231654,-48.85,0.52,13676196254.67,1196642363.49,5.668367869343,-6.6254,-42.2827,0.822170610378,元件,2023-10-27,2022-09-30
600276,恒瑞医药,创新药研发,8.88,19.901718876568708,83.2631109664,-21.0588134552,-24.57,0.5,15945305398.3,3173389854.38,5.761566841048,20.376,19.4559,0.342933637321,化学制药,2023-10-26,2022-09-30
600460,士兰微,功率半导体器件,11.36,12.401248370046622,29.8981729223,19.5794265883,6.43,0.55,6244440770.66,774388609.29,5.002275860671,-5.6948,-47.1001,0.000466482765,半导体,2023-10-27,2022-09-30
600584,长电科技,半导体封装测试,10.91,9.897526751810425,17.981526347,13.0533334504,15.92,1.38,24778029320.42,2452412080.56,13.408750145896,23.1881,33.2658,2.461398150367,半导体,2023-10-28,2022-09-30
600900,长江电力,水电运营,8.03,38.94984991020263,60.4345676584,31.1968003843,-3.18,0.8447,53066769846.54,20669427207.42,8.038040976967,1.4741,-6.1512,1.554012482651,电力,2023-10-31,2022-09-30
601088,中国神华,煤炭开采运营,15.43,23.614609823185848,40.0488644212,7.4857108529,45.0,2.977,250489000000.0,59152000000.0,19.626021509562,3.9583,-18.93,4.584639429928,煤炭开采,2023-10-28,2022-09-30
601138,工业富联,AI 服务器与算力硬件,9.45,3.266800394698071,6.9201495122,18.2496711632,7.17,0.59,361084106000.0,11795897000.0,6.080873290412,13.0001,36.1863,-0.096407763061,消费电子,2023-10-31,2022-09-30
601288,农业银行,国有大型银行,8.8425,36.83850309663631,,-1.5911263964,5.78,0.53,536227000000.0,197538000000.0,6.244726172414,-2.1093,17.8108,3.969327081601,银行Ⅱ,2023-10-28,2022-09-30
601398,工商银行,国有大型银行,8.49,39.47833376035402,,-5.1779753487,5.56,0.72,675221000000.0,266566000000.0,8.573120056565,-5.7531,16.6224,5.169794644886,银行Ⅱ,2023-10-28,2022-09-30
601600,中国铝业,工业金属铜铝,9.26,2.371741965510057,11.7045933332,16.7710957414,-13.95,0.31,227620672000.0,5398575000.0,3.398436574898,-13.0591,-76.0801,1.408696253031,工业金属,2023-10-26,2022-09-30
