code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,1.83,3.2624952777896654,17.2348335038,0.9841876406,-7.4,0.07,3056863359.74,99730022.76,5.110438743583,-1.6668,-26.6369,-0.333975718944,小金属,2024-04-26,2023-03-31
000938,紫光股份,网络交换设备,1.37,2.6557682815390833,21.0094913315,7.7363676588,17.92,0.153,16528532585.14,438959525.8,11.285213191735,-18.0445,-15.2863,-0.333181910349,IT服务Ⅱ,2024-04-30,2023-03-31
000977,浪潮信息,AI 服务器与算力硬件,1.14,1.9622037434943111,12.6833302689,-45.009545502,-37.04,0.1274,9500636640.72,186421847.82,11.240720259805,-43.9076,-60.6364,-0.039027899017,计算机设备,2024-04-30,2023-03-31
002050,三花智控,热管理部件,4.52,10.587930155141269,25.5707231449,18.2193634454,32.73,0.17,5678755521.9,601262668.34,3.691443439148,-1.2144,-36.4213,0.204928537243,家电零部件Ⅱ,2024-04-30,2023-03-31
002371,北方华创,刻蚀与制程设备,2.95,15.284515543717422,41.184739397,81.2553150673,186.58,1.1185,3871132953.79,591683918.04,38.494619476998,-17.2094,-11.2416,-1.249206585827,半导体,2024-04-30,2023-03-31
002384,东山精密,PCB 印制电路板,2.85,7.2432266272639625,14.8027952713,-10.9505143619,29.49,0.28,6511602610.15,471650134.12,9.814964717944,-25.6793,-40.0573,1.052352411989,元件,2024-04-25,2023-03-31
002460,赣锋锂业,锂矿与锂电材料,5.31,25.392480764119856,37.3291965188,75.9135134435,-32.01,1.19,9438229716.32,2396600665.19,22.912570607324,-33.5844,-58.0186,-1.571105747309,能源金属,2024-04-30,2023-03-31
002466,天齐锂业,锂矿与锂电材料,9.61,42.583326478031644,89.7958844624,117.7730573391,46.49,2.97,11448674607.22,4875226485.4,32.282538237599,-27.5535,-40.1312,3.007583673685,能源金属,2024-04-30,2023-03-31
002837,英维克,数据中心温控设备,1.17,4.7581987748477514,32.730105642,31.8093352805,97.84,0.04,527465864.45,25097874.3,4.980427349088,-63.3225,-84.6425,-0.131702667042,专用设备,2024-04-23,2023-03-31
002851,麦格米特,工业电源与控制,4.25,10.315244152747152,24.1048356011,30.7975627028,119.12,0.3235,1560626163.92,160982399.12,7.376338395591,4.5943,-4.3614,0.516247973823,其他电源设备Ⅱ,2024-04-30,2023-03-31
300054,鼎龙股份,半导体工艺材料,0.83,6.35321083780071,34.6449205228,-4.0364049203,-51.33,0.0366,546703779.03,34733243.74,4.521508111329,-28.6364,-63.5353,0.086299121169,电子化学品Ⅱ,2024-04-26,2023-03-31
300308,中际旭创,高速光模块,2.05,13.603596473592738,29.5494021801,-12.0394861159,14.95,0.31,1837163216.03,249920270.47,15.455188701599,-33.839,-32.7235,0.624430649518,通信设备,2024-04-22,2023-03-31
300373,扬杰科技,功率半导体器件,2.91,13.87740889568541,30.7082771976,-7.5521290008,-34.23,0.35,1310450688.72,181856600.45,12.353765635461,32.966,37.2526,0.102124622752,半导体,2024-04-29,2023-03-31
