code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,2.95,6.532467992688251,20.3944515532,7.1818891607,-35.97,0.1,3276403898.03,214030035.95,4.183905249177,-6.9383,-62.2341,-0.303286020358,小金属,2025-04-25,2024-03-31
000938,紫光股份,网络交换设备,1.21,2.4325256627197067,19.9662594656,2.8901747243,-5.76,0.1446,17006236056.21,413681056.33,12.01381432876,-23.0242,-26.4159,-0.677572382931,IT服务Ⅱ,2025-04-29,2024-03-31
000977,浪潮信息,AI 服务器与算力硬件,1.66,1.7146606206596555,8.1267962748,85.899382863,64.39,0.2057,17661624883.15,302836926.84,12.421154563148,-0.9209,-69.2359,-2.382173387016,计算机设备,2025-04-30,2024-03-31
002050,三花智控,热管理部件,3.58,10.05880162383642,27.0518011961,13.3973555557,7.73,0.17,6439558590.31,647742424.05,4.889140370022,15.3624,-14.9232,0.028885170449,家电零部件Ⅱ,2025-04-30,2024-03-31
002371,北方华创,刻蚀与制程设备,4.56,19.13796723396698,43.9734591709,53.7164564197,90.4,2.1476,5950568399.86,1138817830.6,48.195142990571,-20.5648,12.215,0.44357751645,半导体,2025-04-26,2024-03-31
002384,东山精密,PCB 印制电路板,1.57,3.736033413290992,13.6037981012,18.9385327693,-38.65,0.17,7744804604.28,289348487.81,10.745729226026,-30.5433,-54.2052,0.911086991693,元件,2025-04-30,2024-03-31
002460,赣锋锂业,锂矿与锂电材料,-0.93,-8.67756070582458,5.9727995556,-46.410559369,-118.31,-0.22,5057894510.44,-438901866.58,23.784975210012,-30.6161,58.7125,0.058922066993,能源金属,2025-04-30,2024-03-31
002466,天齐锂业,锂矿与锂电材料,-7.85,-150.7673198476928,48.391203856,-77.4241557745,-179.93,-2.38,2584634945.21,-3896784834.74,29.135754467421,-63.6187,-386.3693,1.915870765971,能源金属,2025-04-30,2024-03-31
002837,英维克,数据中心温控设备,2.46,8.311628762234868,26.9154134482,41.3635956931,146.93,0.08,745644712.04,61975220.35,4.509387033822,-48.8224,-53.6708,0.098923149357,专用设备,2025-04-22,2024-03-31
002851,麦格米特,工业电源与控制,3.08,7.565117183060768,25.9053755828,17.3216946185,-13.96,0.2781,1830953062.17,138513744.72,8.712724382312,-2.5106,-5.5593,0.095481167613,其他电源设备Ⅱ,2025-04-29,2024-03-31
300054,鼎龙股份,半导体工艺材料,1.83,11.522093226001829,44.258764507,29.5024664648,134.86,0.0863,707994878.1,81575829.89,4.623010050113,-10.9001,78.3087,0.175608238746,电子化学品Ⅱ,2025-04-29,2024-03-31
300308,中际旭创,高速光模块,6.82,20.84164208487212,32.7590848845,163.5882801254,303.84,0.93,4842546924.23,1009266297.74,19.561650064855,31.3164,14.9952,0.81026704963,通信设备,2025-04-21,2024-03-31
300373,扬杰科技,功率半导体器件,2.16,13.591800893446843,27.6697607137,1.3425267735,-0.74,0.33,1328043840.07,180505074.52,15.503080884009,-3.0033,-41.0125,0.233377081322,半导体,2025-04-25,2024-03-31
300394,天孚通信,光无源器件与光引擎,8.34,38.115131707557524,55.5146972526,154.946238235,202.68,0.5044,731670538.96,278877189.59,8.840124528505,-0.1115,-4.1009,0.34564099747,通信设备,2025-04-24,2024-03-31
300475,香农芯创,存储芯片与模组,0.53,0.6122557782887045,5.2931839539,46.8615955743,-83.49,0.03,2302667541.89,14098215.08,5.779448759068,-36.6212,-91.2373,-1.238053105074,其他电子Ⅱ,2025-04-26,2024-03-31
300476,胜宏科技,PCB 印制电路板,2.85,8.764455392821164,19.4884099737,36.0568527894,67.72,0.24,2391566648.53,209607792.1,9.014529970483,9.3309,144.79,0.209429740724,元件,2025-04-22,2024-03-31
300502,新易盛,高速光模块,6.37,29.162905913963737,42.0049085378,85.4067732156,200.96,0.46,1112853894.49,324540534.21,8.166175410701,10.1227,25.4032,0.232753055304,通信设备,2025-04-23,2024-03-31
300604,长川科技,半导体测试设备,0.14,0.7285079767136852,54.5961459292,74.809936369,107.12,0.01,559387242.18,4075180.68,4.631260859511,-1.1841,-90.7031,-0.383374097457,半导体,2025-04-29,2024-03-31
300620,光库科技,光无源器件与光引擎,0.38,4.05360609147881,34.5369605622,3.3777359869,-58.1,0.026,160224261.89,6494860.44,7.503721322933,-13.7803,-49.8371,0.459522122923,通信设备,2025-04-24,2024-03-31
