code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,11.47,4.362505108643543,19.3773380542,21.9177525447,138.6,0.48,12093580292.77,527583058.09,4.574861786863,-30.5038,-36.4248,0.827163926411,小金属,2023-04-28,2021-12-31
000938,紫光股份,网络交换设备,7.36,3.175228319108034,19.4682098766,12.5717731812,18.51,0.751,67637538538.75,2147646278.03,10.475469580732,18.6023,-19.139,-0.762272302459,IT服务Ⅱ,2023-03-31,2021-12-31
000977,浪潮信息,AI 服务器与算力硬件,13.07,2.9870418012853666,11.4370073332,6.360547295,36.57,1.3777,67047551558.14,2002738391.78,9.742002878654,17.5699,19.0631,-5.702313032744,计算机设备,2023-04-12,2021-12-31
002050,三花智控,热管理部件,15.98,10.511606016880366,25.6757235517,32.2958732634,15.18,0.47,16020809805.52,1684044407.47,2.990908892977,6.3061,-16.7098,0.433244226361,家电零部件Ⅱ,2023-04-29,2021-12-31
002371,北方华创,刻蚀与制程设备,11.94,11.126270725946382,39.4127020389,59.8977759816,100.66,2.1478,9683478119.38,1077409991.25,32.141327348809,36.8453,20.4526,-1.477685769474,半导体,2023-04-29,2021-12-31
002384,东山精密,PCB 印制电路板,13.46,5.8581212034191825,14.6717062861,13.169417856,21.72,1.09,31793147908.12,1862481138.84,8.524930615947,27.9923,11.9706,1.877072234511,元件,2023-04-21,2021-12-31
002460,赣锋锂业,锂矿与锂电材料,31.04,46.840210367175814,39.8097459389,102.068112864,410.26,2.67,11162214421.21,5228404716.53,15.230658117843,37.4306,160.9134,1.822909080772,能源金属,2023-03-30,2021-12-31
002466,天齐锂业,锂矿与锂电材料,23.15,27.127368385183647,61.970002857,136.5622474278,213.37,1.41,7663320941.87,2078857302.44,8.639418767342,149.1065,248.8752,1.417947200977,能源金属,2023-03-31,2021-12-31
002837,英维克,数据中心温控设备,13.23,9.20230103759024,29.3514390641,30.8151308594,12.86,0.48,2228220907.71,205047595.71,5.554598342949,38.6832,20.5671,0.539249277982,专用设备,2023-04-11,2021-12-31
002851,麦格米特,工业电源与控制,12.38,9.356887194724148,26.59187511,23.0803560946,-3.5,0.7775,4155737650.65,388847684.08,6.344768992832,25.3963,-45.9643,-0.227935602053,其他电源设备Ⅱ,2023-04-29,2021-12-31
300054,鼎龙股份,半导体工艺材料,5.64,9.06329833170194,33.4438779787,29.6681180221,233.6,0.23,2355886991.97,213521066.44,4.282208472854,26.9727,6.3122,0.003316569749,电子化学品Ⅱ,2023-04-11,2021-12-31
300308,中际旭创,高速光模块,9.98,11.396114284612567,25.5737676036,9.1610245242,1.33,1.21,7695404805.69,876977126.32,14.359461699023,17.2452,44.5049,1.015828497696,通信设备,2023-04-24,2021-12-31
300373,扬杰科技,功率半导体器件,16.71,17.47041957153684,35.1054688189,68.0030320423,103.06,1.51,4396593537.75,768103337.9,9.920020169687,-0.4769,-7.6838,1.395634649719,半导体,2023-04-28,2021-12-31
300394,天孚通信,光无源器件与光引擎,14.13,29.677842162928,49.6777292282,18.1972472297,9.77,0.7882,1032392964.65,306391954.55,5.958707340235,-3.5165,24.3231,0.944320543247,通信设备,2023-04-21,2021-12-31
300475,香农芯创,存储芯片与模组,15.49,2.431856272493017,3.8713345019,3376.7082124574,247.76,0.53,9205693338.55,223869230.88,3.70726254619,1.7221,4.4714,-0.26292443081,其他电子Ⅱ,2023-04-17,2021-12-31
300476,胜宏科技,PCB 印制电路板,16.16,9.020766672120638,20.3721722098,32.7238584804,29.2,0.86,7432014584.88,670424694.74,7.259487623953,2.2026,-79.1138,0.917660929685,元件,2023-04-20,2021-12-31
300502,新易盛,高速光模块,17.85,22.759303629883753,32.1714641634,45.5689031948,34.6,1.31,2908376063.76,661926139.05,7.806805870719,53.7975,38.9084,0.430955950649,通信设备,2023-04-27,2021-12-31
300604,长川科技,半导体测试设备,15.87,14.440997629262398,51.8293195227,88.0038907641,157.17,0.37,1511230397.53,218236745.88,2.93297180778,11.929,122.0609,-0.015989560352,半导体,2023-04-21,2021-12-31
300620,光库科技,光无源器件与光引擎,8.94,19.58805836831689,41.9915838131,35.8409239515,120.94,0.8024,667799589.17,130808973.31,9.347238517398,0.5149,-16.7363,0.52616903602,通信设备,2023-04-15,2021-12-31
300661,圣邦股份,模拟与光芯片设计,36.92,31.245039402465412,55.4955892206,87.071825469,142.21,1.9774,2238401973.77,699389578.69,10.190161694559,13.4245,30.176,3.232467001048,半导体,2023-04-22,2021-12-31
300666,江丰电子,半导体基础材料,8.56,6.689622426005087,25.5604259855,36.6356107639,-27.55,0.47,1593912652.91,106626738.28,5.75917941691,17.5959,-67.1505,0.452094912874,半导体,2023-04-07,2021-12-31
