code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
300757,罗博特科,自动化与真空设备,-0.33,-1.8236262756827506,15.220989804,-75.29,-307.1,-0.02,136830565.74,-2495278.15,7.060457876538,-88.5534,-131.1833,-0.850882041923,自动化设备,2021-04-24,2020-03-31
301018,申菱环境,数据中心温控设备,-1.63,-14.496403937577714,34.0599248541,,,-0.07,89631441.88,-12993335.87,,-84.2743,-122.9666,,通用设备,2021-06-15,2020-03-31
301165,锐捷网络,网络交换设备,,-25.401310518068353,,,,,515567100.0,-130960800.0,,-73.493,-239.493,,通信设备,2021-08-20,2020-03-31
600030,中信证券,头部券商,2.38,31.710344611770903,,22.1425113736,-4.28,0.32,12852369126.5,4075530540.79,13.71986257334,23.9882,138.8384,2.363115174882,证券Ⅱ,2021-04-29,2020-03-31
600111,北方稀土,稀土与钨金属,1.702,3.1757017837839996,9.769755538,15.2836329624,21.11,0.0401,4559400635.14,144792967.3,2.670244997583,13.7784,-6.6571,0.138771340931,小金属,2021-04-29,2020-03-31
600183,生益科技,覆铜板与 PCB 基材,3.76,11.044500966201369,28.7183789671,12.303682855,36.09,0.15,3071837888.45,339269165.27,4.040666664363,-18.5414,-16.5321,0.251547197781,元件,2021-04-30,2020-03-31
600276,恒瑞医药,创新药研发,5.17,23.79993262982556,86.5949531323,11.277989071,10.3,0.24,5527015316.47,1315425921.76,5.904658711538,-12.8716,-17.4316,0.349019001238,化学制药,2021-06-04,2020-03-31
600460,士兰微,功率半导体器件,0.07,0.32116638356915145,20.7346782162,4.6705493624,-90.43,0.002,691035925.16,2219375.09,2.577089101915,-22.0758,106.1728,-0.071451270679,半导体,2021-04-29,2020-03-31
600584,长电科技,半导体封装测试,1.05,2.3438192454629805,13.0975805938,26.4316632579,387.6111243485,0.08,5708103216.96,133787621.75,8.043039261834,-22.1304,-50.5483,0.716577717618,半导体,2021-04-29,2020-03-31
600900,长江电力,水电运营,1.52,27.318818540935013,51.961057135,-2.5925550789,-21.45,0.1041,8384404815.01,2290520337.15,6.894721743352,-28.8852,-38.2744,0.253902131244,电力,2021-04-30,2020-03-31
601088,中国神华,煤炭开采运营,2.75,19.20042289092938,36.6407580711,-10.4085176545,-22.1,0.493,51077000000.0,9807000000.0,18.198692810458,-20.2196,59.1529,1.51,煤炭开采,2021-04-24,2020-03-31
601138,工业富联,AI 服务器与算力硬件,2.07,2.333088291781406,6.7923507063,-0.083251424,-35.01,0.09,80054450000.0,1867741000.0,4.58573973328,-37.8468,-77.8213,-0.024535035099,消费电子,2021-04-30,2020-03-31
601288,农业银行,国有大型银行,3.56,34.37864878472036,,7.9032080957,4.79,0.18,186706000000.0,64187000000.0,5.203441310006,22.6014,104.2416,0.750227868211,银行Ⅱ,2021-04-30,2020-03-31
601398,工商银行,国有大型银行,3.36,37.225470197683485,,-3.6186682859,3.04,0.24,226979000000.0,84494000000.0,7.176405064996,9.0082,39.6318,5.353121571686,银行Ⅱ,2021-04-30,2020-03-31
601600,中国铝业,工业金属铜铝,0.06,0.07791207136048438,6.5736168938,-7.926222557,-93.1,-0.002,39696031000.0,30928000.0,2.884905619699,-10.5925,-27.9394,0.116711223907,工业金属,2021-04-28,2020-03-31
601689,拓普集团,汽车零部件,1.53,9.408695567414801,24.3976036695,-2.983185162,0.14,0.11,1208384143.64,113693185.36,7.090175357619,-24.1497,-4.2932,0.079232332896,汽车零部件,2021-04-27,2020-03-31
601869,长飞光纤,光纤光缆,-0.08,-0.5859965601007271,24.1128824283,-23.4204639342,-102.8311155098,-0.01,1224338757.0,-7174583.0,11.579941541969,-52.0375,-104.8479,-0.362760130652,通信设备,2021-04-30,2020-03-31
601899,紫金矿业,工业金属铜金,2.29,2.875987648850627,10.8544931797,24.5159765182,18.93,0.041,36161856238.0,1040010519.0,1.759571786157,4.9062,-18.6291,0.091658167965,工业金属,2021-04-17,2020-03-31
601995,中金公司,头部券商,2.63,26.76631208349004,,47.2000303132,40.5475702723,0.289,4770623495.0,1276919973.0,11.153313492863,4.5834,16.1467,6.015719021467,证券Ⅱ,2021-04-30,2020-03-31
603186,华正新材,覆铜板与 PCB 基材,2.35,4.282334109781434,18.8612546057,-6.8448130231,18.8700546743,0.14,411750220.51,17632520.14,5.87842307731,-23.2633,-26.3345,0.094249420487,元件,2021-04-20,2020-03-31
603259,药明康德,医药研发外包,1.73,9.507141351899888,34.4608811304,15.094925144,-21.59,0.13,3187514732.38,303041531.22,10.750720159514,-11.3025,238.9569,0.664542912587,医疗服务,2021-04-30,2020-03-31
603738,泰晶科技,石英晶振元件,-1.15,-12.978938890887177,18.4360029993,-45.1819755571,-697.222349381,-0.06,72712729.98,-9437340.79,4.471041134922,-54.8067,-277.0218,0.095409513621,元件,2021-04-15,2020-03-31
603986,兆易创新,存储芯片与模组,3.15,20.847292525189403,40.9200033642,76.5088359297,323.24,0.3764,805476025.47,167919943.25,16.947465301227,-19.3921,6.7965,-0.22038966992,半导体,2021-04-28,2020-03-31
688008,澜起科技,网络与接口芯片,3.5,53.04831148067667,72.52954215,22.4935836942,16.5,0.23,495752476.11,262988317.7,6.799056615474,40.2855,38.8912,0.241184489112,半导体,2021-04-30,2020-03-31
688012,中微公司,刻蚀与制程设备,0.7,6.35623399074396,33.8643349794,9.6460550697,89.47,0.05,412585985.95,26224930.68,7.062380169625,-43.437,-51.1171,0.464890668716,半导体,2021-04-28,2020-03-31
688037,芯源微,涂胶显影设备,-1.05,-92.26671411558571,55.6224552,-17.2375579796,12.8071536246,-0.09,8528919.27,-7869353.56,8.893185404762,-92.738,-127.7513,-0.308541737143,半导体,2021-04-27,2020-03-31
688126,沪硅产业 - U,半导体基础材料,-1.16,-12.8483853083143,14.2254395079,55.4018047551,-576.49,-0.029,418843809.62,-53814666.5,2.272858798227,-0.8057,-23.9791,-0.00872914715,半导体,2021-04-29,2020-03-31
688195,腾景科技,精密光学元件,3.8,27.25128131103705,44.5571804057,,,0.14,48834559.44,13308043.17,,2.4913,20.6492,,光学光电子,2021-04-28,2020-03-31
688256,寒武纪,AI/GPU 算力芯片,-2.52,-937.9464175241714,69.3154756011,-18.9098233623,-377.2105915001,-0.3,11552641.24,-108357584.64,11.804438773028,-96.5386,81.7323,-0.35462413625,半导体,2021-04-27,2020-03-31
688502,茂莱光学,精密光学元件,0.29,1.6739545914728233,57.6520911342,,,0.0166,38693014.93,647703.5,5.829879646717,,,0.172220248485,光学光电子,2020-08-07,2020-03-31
688503,聚和材料,半导体高分子材料,,6.34882355748938,,,,,400151300.0,25404900.0,,,,,光伏设备,2021-06-29,2020-03-31
688981,中芯国际,晶圆代工制造,1.0,6.821164243346805,21.5794508975,38.4160003054,101.4241020683,0.08,6401136000.0,436632000.0,7.953507509499,5.8672,-32.5289,0.295568400143,半导体,2021-05-14,2020-03-31
