code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,11.99,4.087206650405488,17.531438797,8.1563079587,1.32,0.38,13079969944.68,534605401.45,5.008998132117,-2.3871,-18.9569,0.712271100817,小金属,2024-04-26,2022-12-31
000938,紫光股份,网络交换设备,6.98,2.913840570311376,20.6402133729,9.4919344798,0.48,0.754,74057649380.57,2157921833.07,11.132941727536,3.4889,-23.8292,1.405036297724,IT服务Ⅱ,2024-04-30,2022-12-31
000977,浪潮信息,AI 服务器与算力硬件,13.38,2.9958903915336723,11.164836171,3.8595973707,3.88,1.3967,69635317095.23,2086197773.97,11.142185690566,-6.4618,-9.7558,1.238873199168,计算机设备,2024-04-22,2022-12-31
002050,三花智控,热管理部件,21.38,12.054517783732564,26.0753605319,33.2488806755,52.81,0.72,21347549741.0,2573344179.92,3.489897241088,5.6909,51.4429,0.698902178155,家电零部件Ⅱ,2024-04-30,2022-12-31
002371,北方华创,刻蚀与制程设备,12.96,16.017897077025477,43.834703792,51.682192995,118.37,4.4612,14688111969.67,2352726657.86,37.350033591581,2.3492,-28.4339,-1.376909728184,半导体,2024-04-30,2022-12-31
002384,东山精密,PCB 印制电路板,15.33,7.499483742349645,17.6043114885,-0.6699593766,27.12,1.39,31580146732.58,2368347970.02,9.578889901409,5.9114,0.3169,2.707744594139,元件,2024-04-18,2022-12-31
002460,赣锋锂业,锂矿与锂电材料,61.41,49.025198174757676,49.4997827042,274.6793180933,292.16,10.18,41822508877.5,20503567858.85,21.835417455222,7.9192,-24.3007,6.19256779649,能源金属,2024-03-29,2022-12-31
002466,天齐锂业,锂矿与锂电材料,80.65,59.64216153729425,85.1238775096,427.8244809084,1060.47,15.52,40448883981.77,24124588724.44,29.547631239547,52.6797,44.0297,12.367363085756,能源金属,2024-03-28,2022-12-31
002837,英维克,数据中心温控设备,14.14,9.588282415085054,29.813188116,31.1890535829,36.69,0.5,2923181920.56,280282938.05,4.871649462906,134.8492,153.3104,0.442687409559,专用设备,2024-04-16,2022-12-31
002851,麦格米特,工业电源与控制,14.14,8.629360482484065,23.7579499453,31.811944614,21.56,0.95,5477758610.38,472695536.85,7.041643987741,16.4906,110.3448,-0.041689782081,其他电源设备Ⅱ,2024-04-30,2022-12-31
