code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,4.56,3.3989372066062833,16.8705707981,8.92862759,19.49,0.1652,6786590506.34,230671949.78,4.842257149032,24.1966,14.3651,-0.229582987479,小金属,2023-08-23,2022-06-30
000938,紫光股份,网络交换设备,3.15,2.789015040481507,21.6484553626,11.8772837897,3.58,0.335,34402157548.22,959481348.27,10.714465619802,24.2403,57.7591,-0.572036028316,IT服务Ⅱ,2023-08-25,2022-06-30
000977,浪潮信息,AI 服务器与算力硬件,6.1,2.738192609047979,12.3237837783,22.0454201759,18.81,0.6564,34850185122.36,954265193.26,10.310480044879,1.7157,85.7243,-7.341783601755,计算机设备,2023-08-26,2022-06-30
002050,三花智控,热管理部件,8.74,9.873936775813357,24.1891403303,32.393077257,21.76,0.28,10159952995.52,1003187335.23,3.138693336354,11.5082,21.4567,0.211916220062,家电零部件Ⅱ,2023-08-23,2022-06-30
002371,北方华创,刻蚀与制程设备,4.35,13.862063431619296,46.3796484647,50.8667591566,143.16,1.4332,5443813858.9,754624930.22,33.588456425259,54.8918,165.506,-2.913534776197,半导体,2023-08-30,2022-06-30
002384,东山精密,PCB 印制电路板,5.36,5.474535421404673,14.4527802028,3.8629599156,31.7,0.47,14546186512.31,796336133.08,8.658736745,-1.0735,18.6252,0.770892371014,元件,2023-08-31,2022-06-30
002460,赣锋锂业,锂矿与锂电材料,27.81,50.21957639804514,60.530255458,255.3791888164,412.02,3.6,14443608956.77,7253519234.68,20.954152533552,69.2058,5.7688,1.456081713237,能源金属,2023-08-30,2022-06-30
002466,天齐锂业,锂矿与锂电材料,57.54,72.24327151994461,84.2623982482,508.0533212235,11937.16,6.99,14295570945.55,10327588133.52,15.659224829105,71.9258,110.3265,4.78228421857,能源金属,2023-08-31,2022-06-30
002837,英维克,数据中心温控设备,2.79,5.997778004101879,28.8355258193,-11.0605365586,-51.05,0.09,872705211.4,52342921.21,4.256294297688,18.0818,212.598,-0.083472477908,专用设备,2023-08-22,2022-06-30
002851,麦格米特,工业电源与控制,6.93,8.294400856914761,23.4263042707,39.5858639387,14.97,0.4537,2704826874.3,224349183.44,6.50548620392,26.6941,105.3778,-0.214114224899,其他电源设备Ⅱ,2023-08-30,2022-06-30
300054,鼎龙股份,半导体工艺材料,4.69,14.815867213887119,37.8680182941,19.72,112.74,0.21,1312493097.79,194457234.56,4.194365633904,30.3835,72.4676,0.288111873697,电子化学品Ⅱ,2023-08-19,2022-06-30
300308,中际旭创,高速光模块,4.19,11.639094136772497,26.7850414697,28.2969438316,44.49,0.61,4231043830.5,492455174.4,14.625345446461,2.5758,26.5072,1.52253370273,通信设备,2023-08-28,2022-06-30
300373,扬杰科技,功率半导体器件,10.88,19.89616973350465,36.565748233,41.9164710316,70.61,1.15,2951318679.45,587199373.84,10.907222358456,8.2056,12.3755,0.975940332948,半导体,2023-08-28,2022-06-30
300394,天孚通信,光无源器件与光引擎,7.15,29.95661065018527,48.6061200436,17.9180582867,25.49,0.4425,577486466.31,172995372.27,6.044323583655,4.2382,8.6838,0.713865275049,通信设备,2023-08-25,2022-06-30
300475,香农芯创,存储芯片与模组,9.9,1.9071037056209161,3.416628495,5817.8178668109,170.23,0.39,8645201905.07,164872965.89,4.223899214333,29.7318,100.2194,-0.498883315214,其他电子Ⅱ,2023-08-28,2022-06-30
300476,胜宏科技,PCB 印制电路板,7.01,11.37301769309212,18.3639959811,18.0226647204,16.01,0.53,3993742204.99,454209007.59,7.670930878903,-3.1187,24.7431,0.568365772007,元件,2023-08-25,2022-06-30
300502,新易盛,高速光模块,11.01,31.178789809449853,33.7387059343,2.6120811256,42.75,0.65,1478847956.12,461086895.84,8.604223563843,0.2466,148.1929,0.395925802255,通信设备,2023-08-25,2022-06-30
300604,长川科技,半导体测试设备,12.8,20.624072908589376,55.8148980823,76.5225637651,173.74,0.41,1188497797.92,245116652.36,3.427078423706,21.0562,144.7644,0.096352084215,半导体,2023-08-29,2022-06-30
300620,光库科技,光无源器件与光引擎,3.71,18.380773234624737,37.3465799207,2.4855363948,0.56,0.2349,315074624.45,57913152.24,9.590722178099,23.4964,52.3717,0.092179269272,通信设备,2023-08-15,2022-06-30
300661,圣邦股份,模拟与光芯片设计,19.84,32.702427615657484,59.776166763,80.3906757333,107.3,1.166,1651412534.62,540051988.77,8.363798505547,12.993,7.4352,1.923365091415,半导体,2023-08-29,2022-06-30
300666,江丰电子,半导体基础材料,9.29,14.221549129197248,30.8010441294,50.224774433,156.24,0.67,1086638764.92,154536865.81,7.329420061524,21.8477,264.5835,-0.18250178989,半导体,2023-08-29,2022-06-30
300757,罗博特科,自动化与真空设备,-3.15,-7.576473779571463,25.1926925044,-29.4964145988,-190.03,-0.24,346336511.33,-26240094.97,7.412874013751,-25.5093,-1096.3613,-0.232755173448,自动化设备,2023-08-23,2022-06-30
301018,申菱环境,数据中心温控设备,6.9,9.523014869117926,27.2463541372,59.5664114217,60.41,0.43,1080897640.24,102934043.0,6.248547003708,48.5151,80.7934,0.100756953835,通用设备,2023-08-30,2022-06-30
301165,锐捷网络,网络交换设备,15.31,5.762157237037433,36.940919872,34.1894246775,16.9704174458,0.5212,4522447529.46,260590537.61,3.68143125646,23.5608,34.6867,-2.66973567968,通信设备,2023-08-25,2022-06-30
301308,江波龙,存储芯片与模组,8.04,7.550855851874889,17.3598220674,-7.4988800759,-45.57,1.0,4904112712.31,370302481.72,13.056644510581,10.4478,28.385,0.929099804992,半导体,2023-08-31,2022-06-30
301392,汇成真空,自动化与真空设备,9.56,10.102657015171324,31.2068350219,26.0059150689,-0.2278797658,0.41,306773410.93,30992265.52,4.417560418267,,,1.092780144,专用设备,2022-12-15,2022-06-30
301629,矽电股份,设备零部件与耗材,13.08,26.256614314044153,44.9226212544,,,1.96,233568914.28,61327288.98,15.619331843234,,,2.61954815196,半导体,2022-12-13,2022-06-30
600030,中信证券,头部券商,4.64,32.094603414492425,,-7.5164078995,-8.21,0.76,34885387537.72,11196326779.84,15.455044450015,29.2639,14.1169,6.967089644709,证券Ⅱ,2023-08-30,2022-06-30
600111,北方稀土,稀土与钨金属,18.45,15.53725736192835,26.7472088163,36.7417842108,53.6,0.865,20128808649.61,3127464803.78,4.664873576932,5.1933,0.6932,1.315030175106,小金属,2023-08-19,2022-06-30
600183,生益科技,覆铜板与 PCB 基材,7.11,9.97677898699481,23.4251740476,-4.6490944655,-33.89,0.4,9374551620.61,935278296.21,5.539399058147,-3.3731,-6.1373,0.421491549185,元件,2023-08-18,2022-06-30
600276,恒瑞医药,创新药研发,5.88,20.720796124668787,83.4970759502,-23.083219481,-20.55,0.33,10228041760.89,2119331680.82,5.654193913194,-13.3071,-28.6646,0.132532071866,化学制药,2023-08-19,2022-06-30
600460,士兰微,功率半导体器件,8.91,14.321439094683013,31.1205323111,26.4910779235,39.12,0.42,4184943677.64,599344159.94,4.977976754047,9.1342,23.2638,-0.168618628633,半导体,2023-08-19,2022-06-30
600584,长电科技,半导体封装测试,7.05,9.898009136678338,18.5159659595,12.8463340852,16.74,0.87,15593796446.1,1543475396.99,12.686836444787,-8.391,-20.8235,1.508531958447,半导体,2023-08-26,2022-06-30
600900,长江电力,水电运营,4.5,36.598769479987695,57.04360326,58.0694081339,31.57,0.4705,31458172893.56,11513304179.93,7.685794595591,60.71,159.8986,0.782176238349,电力,2023-08-31,2022-06-30
601088,中国神华,煤炭开采运营,11.03,24.859432657522994,40.7249711618,15.0021878191,58.1,2.072,165579000000.0,41162000000.0,18.590668881172,-2.6519,17.0386,2.94,煤炭开采,2023-08-26,2022-06-30
601138,工业富联,AI 服务器与算力硬件,5.61,3.050524491262285,6.5041709199,14.9111893228,2.16,0.35,225260378000.0,6871623000.0,5.841037227895,14.4061,11.0587,-0.271871821059,消费电子,2023-08-09,2022-06-30
601288,农业银行,国有大型银行,5.96,35.495076254645305,,-0.7673641793,5.2944928769,0.35,362732000000.0,128752000000.0,6.02779849307,-11.9942,-17.7456,2.6,银行Ⅱ,2023-08-30,2022-06-30
