code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
600460,士兰微,功率半导体器件,-2.59,-2.7431035716606975,23.3809313635,10.4856307911,-124.44,-0.13,6899209774.84,-189252469.75,5.02997470927,0.5829,41.9051,-0.125222959072,半导体,2024-10-31,2023-09-30
600584,长电科技,半导体封装测试,3.86,4.765887692573776,13.8707887902,-17.5485577683,-60.3,0.54,20429842531.27,973663350.81,14.417044562662,30.8006,23.9619,1.695805392714,半导体,2024-10-26,2023-09-30
600900,长江电力,水电运营,10.53,37.20299952890289,57.8916316823,9.0232848574,4.13,0.8797,57855135654.42,21523845844.96,8.059434627359,72.5589,139.9209,1.487002681082,电力,2024-10-31,2023-09-30
601088,中国神华,煤炭开采运营,12.21,19.11893435577719,35.1404341954,0.789655434,-18.4,2.429,252467000000.0,48269000000.0,19.973807857798,0.7585,2.2022,3.760723001473,煤炭开采,2024-10-26,2023-09-30
601138,工业富联,AI 服务器与算力硬件,10.75,4.100960473971065,7.9582013031,-8.9357909872,14.32,0.68,328818385000.0,13484712000.0,6.685514559773,20.9678,56.8117,1.616954367393,消费电子,2024-10-31,2023-09-30
601288,农业银行,国有大型银行,8.5425,38.8774519178488,,-0.5350346029,4.97,0.55,533358000000.0,207356000000.0,6.673526999883,-4.9876,20.1719,3.93817985445,银行Ⅱ,2024-10-31,2023-09-30
601398,工商银行,国有大型银行,7.92,41.25383098816462,,-3.5474311374,0.79,0.72,651268000000.0,268673000000.0,9.263880900207,-7.3325,13.5786,5.356569876574,银行Ⅱ,2024-10-31,2023-09-30
601600,中国铝业,工业金属铜铝,9.43,2.8409421194630666,11.3290299181,-17.2287515257,-0.85,0.309,188404472000.0,5352462000.0,3.326956322001,-19.8299,20.7049,1.188838366511,工业金属,2024-10-30,2023-09-30
601689,拓普集团,汽车零部件,12.46,11.285235912626954,22.6131003928,27.4531493805,32.13,0.98,14151710323.69,1597053895.7,11.864826799974,6.3808,-21.8678,2.447519347494,汽车零部件,2024-10-29,2023-09-30
601869,长飞光纤,光纤光缆,8.36,8.780160374246625,25.9783338101,-2.0806628689,0.59,1.16,10029322250.0,880590578.0,15.046469083832,-16.2879,-25.2478,0.884513679778,通信设备,2024-10-31,2023-09-30
601899,紫金矿业,工业金属铜金,16.76,7.184161649033714,15.158224466,10.1946715513,-3.01,0.615,225007761249.0,16164921291.0,3.922134860012,-0.9479,20.6252,0.977080846894,工业金属,2024-10-19,2023-09-30
601995,中金公司,头部券商,4.84,26.381625115724177,,-9.9405471382,-23.36,0.85,17465549953.0,4607695913.0,17.981932889344,-18.7903,-19.6638,-5.391478966352,证券Ⅱ,2024-10-31,2023-09-30
603186,华正新材,覆铜板与 PCB 基材,-1.84,-1.2220644241794159,10.7387009246,5.0186548787,-150.39,-0.22,2497170121.82,-30517027.67,11.196979170207,11.262,-454.2623,1.738563898369,元件,2024-10-26,2023-09-30
603259,药明康德,医药研发外包,16.19,27.339352080506114,41.2981425041,4.0386759677,9.47,2.75,29541326133.58,8076407160.91,17.377107966262,7.6961,-12.1369,3.475238748942,医疗服务,2024-10-29,2023-09-30
603296,华勤技术,智能硬件 ODM 代工,14.17,3.057714048057701,11.3514342487,-8.9237696619,18.83,2.1476,64884882109.57,1983994155.33,27.711489159173,10.0927,1.5115,2.344504176258,消费电子,2024-10-29,2023-09-30
603738,泰晶科技,石英晶振元件,4.1,12.627155922653216,24.7012331198,-18.7161261791,-57.93,0.19,595575878.77,75204294.85,4.448830904117,0.0373,0.5352,0.578786103172,元件,2024-10-30,2023-09-30
603986,兆易创新,存储芯片与模组,2.81,9.868625068064981,34.3844260973,-35.0800154613,-79.27,0.65,4394487650.7,433675509.91,23.297573614324,-12.0545,-47.4486,1.471276351144,半导体,2024-10-26,2023-09-30
688008,澜起科技,网络与接口芯片,2.3,15.326677458263237,59.6437854636,-47.0580288912,-76.6,0.21,1525166613.42,233757367.54,8.892447524198,17.6076,144.4698,0.318375394628,半导体,2024-10-31,2023-09-30
688012,中微公司,刻蚀与制程设备,7.18,28.69980988819471,43.453507243,32.8028203283,46.27,1.88,4041266479.18,1159835796.6,27.387187147857,16.2136,-78.4406,-2.064857606931,半导体,2024-10-30,2023-09-30
688037,芯源微,涂胶显影设备,9.96,18.253753944749402,42.4620180534,34.5491033341,53.98,1.6,1206481033.91,220228079.32,16.873448073816,25.4046,21.3107,-4.289638714978,半导体,2024-10-23,2023-09-30
688072,拓荆科技,薄膜沉积设备,6.95,15.91879836482244,50.3465579133,71.7061252855,71.71,0.98,1702507007.62,271018657.69,21.789440654031,16.2079,106.7164,-7.282525783405,半导体,2024-10-29,2023-09-30
688126,沪硅产业 - U,半导体基础材料,1.46,8.892393089877405,18.8161745443,-7.935042417,68.76,0.078,2390165982.9,212542954.7,5.403056782399,5.9041,-69.5432,-0.063880951518,半导体,2024-10-31,2023-09-30
688141,杰华特,模拟与光芯片设计,-12.28,-36.23021988799108,28.738707853,-3.4193434453,-433.58,-0.81,1004526471.01,-363942149.28,6.334510774235,2.1821,-29.5162,-0.417600196831,半导体,2024-10-31,2023-09-30
688195,腾景科技,精密光学元件,3.53,12.648767731848503,28.8014211038,-5.9110283126,-30.45,0.24,246561822.71,31187032.27,6.897486583997,-10.4626,-22.0491,0.326501608272,光学光电子,2024-10-19,2023-09-30
688256,寒武纪,AI/GPU 算力芯片,-14.91,-553.9604341199457,69.8390035731,-44.844838953,14.505443254,-1.97,145810791.32,-807734092.59,13.943063149826,-20.003,9.2792,-1.258084080337,半导体,2024-10-31,2023-09-30
688261,东微半导,功率半导体器件,4.61,17.097382674039952,24.6890016787,-2.5466494192,-34.19,1.07,769970294.4,131644767.71,30.391106235067,2.5928,8.6183,0.787275926148,半导体,2024-10-30,2023-09-30
688347,华虹宏力,晶圆代工制造,6.64,13.005509306104045,30.3287423351,5.6418114663,-11.61,1.2,12952608201.89,1684552665.08,24.763535566717,-8.0767,-82.3993,2.017424300498,半导体,2024-11-08,2023-09-30
688409,富创精密,设备零部件与耗材,2.82,9.497378043079632,27.0864868834,37.2829488809,-19.15,0.63,1390033953.91,132016779.53,22.278055887977,15.2627,-35.4555,-2.2327721699,半导体,2024-10-30,2023-09-30
688498,源杰科技,模拟与光芯片设计,1.01,23.015155125674212,39.0506678269,-51.8258038718,-70.99,0.31,93190191.91,21447867.23,24.970797459883,20.4264,-72.7424,-0.367998830839,半导体,2024-10-30,2023-09-30
688502,茂莱光学,精密光学元件,3.99,10.0903419277833,51.2819684253,6.5086746645,-30.86,0.7501,359797323.32,36304780.17,22.339803012879,5.729,-47.325,-0.050479006629,光学光电子,2024-10-26,2023-09-30
688503,聚和材料,半导体高分子材料,9.28,5.957483216417748,11.0269636536,51.6342106687,45.69,1.82,7399162040.36,440803836.71,29.65249016473,34.2164,18.1242,-11.551719892627,光伏设备,2024-10-29,2023-09-30
688627,精智达,半导体测试设备,6.4,14.772746888091017,39.4094439767,23.595921001,757.27,0.72,371318977.95,54854012.76,17.63125179209,-36.8565,-46.5414,-0.38520433062,通用设备,2024-10-29,2023-09-30
688702,盛科通信 - U,网络与接口芯片,10.94,4.957013976613972,34.2606370858,58.7235768845,5429.3006798798,0.12,877290490.71,43487412.24,5.910598944829,-32.9721,-59.4258,-0.189444760585,半导体,2024-10-31,2023-09-30
688726,拉普拉斯,光伏制程设备,,9.507097149091488,34.6044192562,1154.5716667213,224.7391589818,0.3792,1455079819.64,138335852.05,,-65.0394,-90.9637,,光伏设备,2024-10-31,2023-09-30
688981,中芯国际,晶圆代工制造,2.7,11.102655476224056,23.0111694143,-12.3540130315,-60.9,0.46,33098244000.0,3674784000.0,17.999005104711,6.0453,-51.8103,2.057453667526,半导体,2024-11-08,2023-09-30
