code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,4.38,3.6984156984118783,16.2502742948,-3.5441441157,4.95,0.1732,6546063958.25,242100657.06,4.054587159599,14.1432,42.756,-0.228150674058,小金属,2024-08-23,2023-06-30
000938,紫光股份,网络交换设备,3.16,2.83567945548632,20.323479419,4.7764633813,6.53,0.3574,36045364005.88,1022130981.77,11.490977418937,18.0796,32.8531,-0.771715183091,IT服务Ⅱ,2024-08-27,2023-06-30
000977,浪潮信息,AI 服务器与算力硬件,1.9,1.2565982154584883,11.3469955627,-28.4598062436,-65.91,0.214,24931889961.0,313293684.33,11.251750201657,63.7929,-45.2976,-3.515174591113,计算机设备,2024-08-24,2023-06-30
002050,三花智控,热管理部件,10.17,11.132330473873676,25.7026108278,23.3167184052,39.03,0.39,12528920625.59,1394760848.85,3.754850303293,20.6279,31.972,0.478440521325,家电零部件Ⅱ,2024-08-30,2023-06-30
002371,北方华创,刻蚀与制程设备,8.71,21.351893279140054,42.3684669428,54.7920319456,138.43,3.4,8426590087.53,1799236522.56,40.530420324611,17.6776,104.0874,-0.681843399029,半导体,2024-08-28,2023-06-30
002384,东山精密,PCB 印制电路板,4.95,6.0330969079463,13.4316681693,-6.0434993495,3.54,0.48,13667087825.06,824548652.98,9.801674834225,9.8882,-25.1779,1.528715587897,元件,2024-08-20,2023-06-30
002460,赣锋锂业,锂矿与锂电材料,12.36,32.24089506614026,22.4969768231,25.6281327665,-19.35,2.9,18145236236.49,5850186574.51,24.013851749875,-7.7475,44.1035,-1.334126498394,能源金属,2024-08-29,2023-06-30
002466,天齐锂业,锂矿与锂电材料,12.34,25.99364132485081,87.1208351562,73.6428326302,-37.52,3.93,24823234330.51,6452462497.1,31.190686529663,16.8219,-67.6479,7.373414440931,能源金属,2024-08-31,2023-06-30
002837,英维克,数据中心温控设备,4.19,7.41838551911293,32.0377195442,41.9572285976,75.58,0.13,1238868131.93,91904014.1,3.845181481749,34.8717,166.1825,-0.044715103825,专用设备,2024-08-13,2023-06-30
002851,麦格米特,工业电源与控制,9.92,11.856957553860148,25.0340314184,21.5068742424,73.7,0.7832,3286550588.63,389684908.28,7.870147955621,10.5918,42.0668,0.534672861516,其他电源设备Ⅱ,2024-08-30,2023-06-30
300054,鼎龙股份,半导体工艺材料,2.18,8.269407474955395,33.8328471441,-11.6677914526,-50.7,0.1,1159354140.31,95871717.94,4.595859194773,12.0626,76.0229,0.210434114564,电子化学品Ⅱ,2024-08-20,2023-06-30
300308,中际旭创,高速光模块,4.87,15.328562813129937,30.3877104172,-5.3665855351,24.63,0.77,4003981244.31,613752780.06,16.171833877084,17.9437,45.5794,1.43944733118,通信设备,2024-08-26,2023-06-30
300373,扬杰科技,功率半导体器件,6.21,15.649130547586449,30.1139507012,-11.0654364472,-30.05,0.79,2624742386.62,410749362.62,14.371251129235,0.2931,25.8644,0.499677475679,半导体,2024-08-23,2023-06-30
300394,天孚通信,光无源器件与光引擎,8.58,35.53324003595995,50.9592926222,15.0105496833,36.42,0.5986,664170359.25,236001248.0,6.803699041124,31.4262,56.1423,0.733218995372,通信设备,2024-08-23,2023-06-30
