code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
688126,沪硅产业 - U,半导体基础材料,-0.12,-1.926670359319738,21.1873724608,47.0935896936,-267.19,-0.006,786442306.89,-15152150.82,5.178299314328,12.4226,-133.336,0.060047883607,半导体,2023-04-28,2022-03-31
688141,杰华特,模拟与光芯片设计,,15.292301443680234,44.5437916327,,,0.13,337136388.07,51555912.74,,-10.5817,-29.7718,,半导体,2023-04-29,2022-03-31
688195,腾景科技,精密光学元件,1.23,13.299574719092611,27.9391615251,37.8076311474,36.34,0.08,77875572.18,10357119.91,6.549688154851,-6.9264,-23.0862,0.244506165597,光学光电子,2023-04-28,2022-03-31
688256,寒武纪,AI/GPU 算力芯片,-4.95,-456.2314401158738,56.5807987483,74.3397290516,-39.7831228793,-0.72,62990732.03,-287383523.88,14.226697878783,-87.3672,-47.0061,-0.982380763253,半导体,2023-04-29,2022-03-31
688261,东微半导,功率半导体器件,2.48,23.21439251025785,32.9263428681,45.4973381992,129.98,0.77,205662518.28,47743304.24,38.887405781466,-7.7321,-11.8071,-0.281119920283,半导体,2023-04-28,2022-03-31
688347,华虹宏力,晶圆代工制造,3.69,16.853596320174468,28.0909971534,,,0.49,3807177979.23,641646407.81,,,,,半导体,2023-07-18,2022-03-31
688409,富创精密,设备零部件与耗材,,14.547409388751973,33.182145016,90.3902678199,122.8243763483,0.26,280467140.16,40800703.08,,3.8319,-7.6361,,半导体,2023-04-28,2022-03-31
688498,源杰科技,模拟与光芯片设计,,40.1200006160776,66.7075661124,50.0995683315,68.8650962628,0.52,58677673.75,23541483.07,,-25.0432,-33.0797,,半导体,2023-04-26,2022-03-31
688502,茂莱光学,精密光学元件,,12.393639061318776,50.8063043973,,,0.3504,111955755.54,13875392.25,,33.5709,69.8948,,光学光电子,2023-04-25,2022-03-31
688503,聚和材料,半导体高分子材料,,6.1103472233041725,11.127257517,81.0990556065,73.2888515853,1.23,1693744129.88,103493647.41,,20.5208,57.0243,,光伏设备,2023-04-20,2022-03-31
688627,精智达,半导体测试设备,-3.3,-218.0300917224435,37.9287147802,,,-0.2441,7895438.37,-17214431.52,,-94.7773,-146.3782,,通用设备,2023-06-29,2022-03-31
688702,盛科通信 - U,网络与接口芯片,,11.005754175456794,,151.8801107235,157.4558001346,,142679000.0,15702900.0,,,,,半导体,2022-07-18,2022-03-31
688981,中芯国际,晶圆代工制造,2.6,23.987249884216396,41.1715360456,62.5627180398,175.5,0.36,11854010000.0,2843451000.0,14.196865455686,15.5402,-16.7321,1.317106880382,半导体,2023-05-12,2022-03-31
