code,name,sector,roe,net_margin,gross_margin,rev_yoy,profit_yoy,eps,revenue,net_profit,bps,rev_qoq,profit_qoq,cps,industry,pub_date,report_date
000657,中钨高新,稀土与钨金属,11.98,5.84809334819126,21.2202405821,4.5527240809,-9.36,0.39,13675464886.13,799753952.34,5.102207198881,6.1959,130.3722,0.470177702984,小金属,2025-04-25,2023-12-31
000938,紫光股份,网络交换设备,6.39,2.720316702755135,19.5968387173,4.3886910004,-2.54,0.7353,77307810774.02,2103017289.02,11.869058363711,15.2507,8.3844,-0.649362307215,IT服务Ⅱ,2025-04-29,2023-12-31
000977,浪潮信息,AI 服务器与算力硬件,9.74,2.7066596115620496,10.041305844,-5.4120950342,-14.54,1.1804,65866587556.65,1782784322.91,12.190915537894,-23.7289,115.9288,0.353488875228,计算机设备,2025-03-29,2023-12-31
002050,三花智控,热管理部件,19.18,11.894358184374754,27.6243903427,15.0380365173,13.51,0.81,24557802066.59,2920992940.01,4.79406566709,-13.4148,-0.4587,0.997682273921,家电零部件Ⅱ,2025-03-27,2023-12-31
002371,北方华创,刻蚀与制程设备,17.88,17.659264876873955,40.7774105634,50.3219619919,65.73,7.3623,22079458092.37,3899069987.91,45.957265846286,21.5737,-6.4634,4.460522173951,半导体,2025-04-26,2023-12-31
002384,东山精密,PCB 印制电路板,11.38,5.83790459296154,15.1838971439,6.5581035888,-17.05,1.15,33651205468.8,1964525269.65,10.610780414977,26.2293,24.3432,3.025041410245,元件,2025-04-25,2023-12-31
002460,赣锋锂业,锂矿与锂电材料,10.84,15.003207232056567,13.6752915424,-21.1628353848,-75.87,2.46,32971680169.96,4946809503.79,23.316903791065,-3.2774,-765.8114,0.072617010214,能源金属,2025-03-29,2023-12-31
002466,天齐锂业,锂矿与锂电材料,14.61,18.016521553430156,84.9852059095,0.1349310149,-69.75,4.45,40503462071.46,7297314973.99,31.39104347751,-17.1601,-148.674,13.823894324195,能源金属,2025-03-27,2023-12-31
002837,英维克,数据中心温控设备,15.03,9.74837270491907,29.7522766133,20.7197900449,22.74,0.47,3528859077.13,344006335.07,4.373673972633,74.9036,13.0487,0.797076640579,专用设备,2025-04-22,2023-12-31
002851,麦格米特,工业电源与控制,15.52,9.317446203538578,24.716686502,23.3030083779,33.13,1.2687,6754241158.28,629322786.38,8.415018578395,18.1505,57.757,0.618496414425,其他电源设备Ⅱ,2025-04-29,2023-12-31
300054,鼎龙股份,半导体工艺材料,4.94,8.323855956304815,36.9465710237,-1.9972868194,-43.08,0.24,2667127862.2,222007881.42,4.727685823886,11.4197,-43.0877,0.56534753535,电子化学品Ⅱ,2025-04-29,2023-12-31
300308,中际旭创,高速光模块,16.58,20.279258228493436,32.9922768888,11.1617155422,77.58,2.0,10717984471.03,2173527747.77,17.763522960992,21.8545,28.6674,2.363060434393,通信设备,2025-04-21,2023-12-31
300373,扬杰科技,功率半导体器件,12.46,17.07864177803665,30.2641559292,0.1166444281,-12.85,1.74,5409834952.38,923926332.3,15.186408071864,-3.3027,47.7067,1.656345168591,半导体,2025-03-31,2023-12-31
300394,天孚通信,光无源器件与光引擎,25.08,37.64986842612594,54.3031055045,62.0369880821,81.14,1.3201,1938597573.62,729879435.78,8.084656931093,35.1601,43.1994,2.283857913201,通信设备,2025-04-21,2023-12-31
300475,香农芯创,存储芯片与模组,0.16,3.3517417130459513,5.8049515208,-18.1858695091,20.29,0.84,11267690707.79,377663889.55,5.742581207064,10.0294,299.8891,1.555290985919,其他电子Ⅱ,2025-04-08,2023-12-31
300476,胜宏科技,PCB 印制电路板,9.35,8.464574595878041,20.7192652148,0.5845542868,-15.09,0.78,7931247607.02,671346370.08,8.839492644346,5.4897,-64.4974,1.483474211236,元件,2025-03-29,2023-12-31
300502,新易盛,高速光模块,5.25,22.22235980174184,30.9900436232,-6.4329646003,-23.82,0.97,3097605750.52,688361095.12,7.699439335128,29.1673,83.2862,1.755108348737,通信设备,2025-04-23,2023-12-31
300604,长川科技,半导体测试设备,1.79,2.544122843732013,56.6708660658,-31.106739862,-90.21,0.07,1775054859.92,45159576.18,4.631035957022,26.7331,328.8618,-1.197082908507,半导体,2025-04-29,2023-12-31
300620,光库科技,光无源器件与光引擎,3.57,8.400656126943161,34.4680767822,10.500078323,-49.38,0.2432,709898047.71,59636093.84,6.943601383409,0.2732,-13.4718,0.45574210405,通信设备,2025-03-29,2023-12-31
300661,圣邦股份,模拟与光芯片设计,7.63,10.733896317873633,49.6038447492,-17.9395938805,-67.86,0.6011,2615716404.14,280768286.79,8.201598583525,0.246,164.6992,0.363525851411,半导体,2025-04-29,2023-12-31
300666,江丰电子,半导体基础材料,6.25,9.81986959401061,29.2023816518,11.8863943944,-3.35,0.96,2601608568.67,255474568.79,15.72628125465,14.5913,55.3124,0.945712068415,半导体,2025-04-16,2023-12-31
300757,罗博特科,自动化与真空设备,8.32,4.908110591465181,21.9106377754,73.9970263563,195.05,0.5,1571536843.61,77132766.27,8.898550431109,8.4156,163.6,-0.252737607808,自动化设备,2025-04-24,2023-12-31
301018,申菱环境,数据中心温控设备,4.76,4.177154147391658,26.0550536163,13.057350738,-36.91,0.4,2511194372.98,104896459.9,9.213450509765,-8.7963,-171.0396,0.052050493112,通用设备,2025-04-28,2023-12-31
301165,锐捷网络,网络交换设备,9.43,3.476102625540585,38.3817679226,1.9036900315,-27.26,0.71,11541569858.79,401196812.89,7.541189020184,15.0812,-11.8857,1.528666336011,通信设备,2025-04-03,2023-12-31
