date,equity,positions,cash
20201130,13459797.90,5,729775.23
20201201,13461589.30,5,729847.63
20201202,13515528.40,5,729920.03
20201203,12863022.57,5,729992.44
20201204,12930814.01,5,730064.86
20201207,12762329.90,5,2029453.36
20201208,12743046.23,5,2029654.69
20201209,12673484.97,5,2029856.05
20201210,12406633.01,5,2030057.42
20201211,12324993.67,5,2030258.82
20201214,12498680.14,5,2030460.23
20201215,12743817.16,5,2030661.67
20201216,12797140.23,5,1694262.65
20201217,13351124.81,5,1694430.73
20201218,13298227.90,5,1694598.83
20201221,13615432.26,5,1694766.94
20201222,13546626.97,5,1694935.07
20201223,13944924.18,5,1695103.22
20201224,13803538.34,5,1695271.39
20201225,14069073.53,5,1485819.15
20201228,14059040.11,5,1485966.55
20201229,13914153.59,5,1486113.97
20201230,14141830.32,5,1486261.40
20201231,14177927.92,5,1486408.85
20210104,14739530.09,5,1486556.31
20210105,15136032.32,5,1486703.78
20210106,15497205.28,5,1486851.27
20210107,15946193.02,5,1486998.78
20210108,16497188.61,5,1487146.30
20210111,16006178.72,5,1487293.83
20210112,16738702.62,5,1487441.38
20210113,16971255.92,5,1487588.94
20210114,16182839.33,5,1487736.52
20210115,16815946.94,5,1487884.12
20210118,16925977.74,5,1488031.72
20210119,16366608.62,5,1488179.35
20210120,16491550.57,5,1488326.98
20210121,16828033.44,5,1488474.63
20210122,16974306.47,5,1488622.30
20210125,17361600.82,5,1488769.98
20210126,16832614.16,5,1488917.68
20210127,16865421.57,5,1489065.39
20210128,16495110.02,5,1554555.73
20210129,15635599.49,5,1554709.95
20210201,15156059.47,5,4689754.97
20210202,15299048.10,5,4690220.22
20210203,15118209.94,5,4690685.52
20210204,15303658.87,5,4691150.87
20210205,15279534.11,5,4691616.26
20210208,15374297.95,5,4692081.70
20210209,15563414.21,5,4692547.18
20210210,15488143.10,5,4693012.71
20210218,15428007.95,5,4693478.29
20210219,15358854.51,5,4693943.91
20210222,14962749.27,5,4694409.58
20210223,14912806.60,5,4694875.29
20210224,14851322.46,5,4695341.06
20210225,14605384.93,5,4421080.91
20210226,14443575.81,5,4005891.62
20210301,14745289.54,5,4006289.03
20210302,14622665.96,5,4006686.48
20210303,14947213.34,5,4007083.96
20210304,14628188.62,5,4007481.49
20210305,14635831.88,5,4007879.06
20210308,14109936.45,4,6215486.91
20210309,13909446.66,4,5861939.82
20210310,13879655.04,4,5862521.36
20210311,14165280.29,4,5863102.96
20210312,14039397.90,4,5863684.62
20210315,14249557.06,5,3864067.92
20210316,14073249.91,5,3864451.26
20210317,14091518.57,5,3864834.64
20210318,14022847.73,5,3865218.06
20210319,13673553.38,5,3865601.51
20210322,13761079.27,5,3865985.00
20210323,13605033.67,5,3866368.53
20210324,13242674.88,4,4946074.60
20210325,13244627.73,4,4946565.28
20210326,13262122.09,4,4947056.01
20210329,13348586.84,5,2947348.37
20210330,13515470.00,5,2947640.77
20210331,13420416.11,5,2947933.20
20210401,13270585.05,5,2948225.65
20210402,13345607.32,5,2948518.13
20210406,13462075.61,5,2948810.64
20210407,13414567.83,5,2949103.18
20210408,13467347.91,5,2949395.75
20210409,13528634.29,5,2949688.35
20210412,13295201.85,5,2949980.98
20210413,12991992.66,5,2950273.64
20210414,13315996.21,5,2950566.32
20210415,13379823.24,5,2950859.04
20210416,13653072.53,5,2951151.78
20210419,13780353.87,5,2951444.55
20210420,13702490.22,5,2951737.36
20210421,13689011.51,5,2952030.19
20210422,13825683.98,5,2952323.05
20210423,13646465.81,5,2952615.94
20210426,13502712.90,5,2952908.86
20210427,13701075.12,5,2953201.80
20210428,13797828.36,5,2953494.78
20210429,13813618.77,5,2953787.78
20210430,13667499.30,5,2954080.82
20210506,14036455.25,5,2954373.88
20210507,13964413.63,5,2954666.98
20210510,14126743.54,5,2954960.10
20210511,14079332.64,5,3130374.60
20210512,14385099.93,5,3130685.15
20210513,13916477.12,5,3130995.73
20210514,13885497.53,5,3131306.35
20210517,13801345.40,5,3131616.99
20210518,13839518.97,5,3131927.67
20210519,13730959.73,5,3132238.38
20210520,13408014.53,5,3132549.11
20210521,13457106.86,5,3132859.88
20210524,13343516.16,5,3133170.68
20210525,13446385.37,5,3133481.51
20210526,13651100.45,5,3133792.37
20210527,13929984.87,5,3134103.27
20210528,13830580.41,5,3134414.19
20210531,13902401.83,5,3134725.14
20210601,14198764.14,5,3135036.13
20210602,14250258.27,5,3135347.14
20210603,14370739.95,5,3135658.19
20210604,14232182.31,5,3135969.27
20210607,14197422.52,5,3136280.38
20210608,14120474.13,5,3136591.51
20210609,14346733.64,5,3136902.68
20210610,14428474.54,5,3137213.88
20210611,14468052.46,5,3137525.12
20210615,14597581.57,5,3137836.38
20210616,14337169.77,5,3138147.67
20210617,14554425.88,5,3138459.00
20210618,14499760.61,5,3138770.35
20210621,14389460.98,5,2978674.65
20210622,14387717.00,5,2978970.16
20210623,14654258.66,5,2979265.69
20210624,14705157.68,5,2979561.25
20210625,15209875.35,5,2979856.84
20210628,15451359.44,5,2980152.46
20210629,15216803.33,5,2980448.11
20210701,15324638.20,5,2980743.79
20210702,15335984.72,5,2981039.50
20210705,15996258.24,5,2981335.24
20210706,16113727.69,5,2981631.01
20210707,16656071.22,5,2981926.80
20210708,17279823.23,5,2982222.63
20210709,17427036.27,5,2982518.49
20210712,17608115.09,5,2982814.37
20210713,17561738.65,5,2983110.29
20210714,17458703.23,5,2983406.23
20210715,17525004.95,5,2983702.20
20210716,17597863.65,5,2983998.20
20210719,17260924.85,5,2984294.24
20210720,17616062.01,5,2984590.30
20210721,18496234.48,5,2984886.39
20210722,18496920.53,5,2985182.51
20210723,18573149.85,5,2985478.66
20210726,18762916.33,5,2985774.83
20210727,18155667.46,5,2986071.04
20210728,17249941.90,5,2986367.28
20210729,18083748.60,5,2986663.55
20210730,17919883.78,5,2986959.84
20210802,18279154.57,5,2987256.17
20210803,17275962.40,5,5079469.15
20210804,17507168.53,5,5079973.06
20210805,17706523.76,5,5928907.99
20210806,17929658.70,5,6182794.78
20210809,17726226.11,5,6183408.15
20210810,17543278.47,5,6184021.59
20210811,17873368.08,5,6184635.08
20210812,17982181.89,5,6185248.64
20210813,17794125.02,5,6185862.25
20210816,17612617.53,5,6186475.93
20210817,17023582.10,5,6187089.67
20210818,17003401.69,5,6187703.47
20210819,17268786.86,5,6188317.33
20210820,17570852.27,5,6188931.25
20210823,18065214.95,5,6189545.23
20210824,17902335.97,5,6190159.27
20210825,18129254.29,5,6190773.37
20210826,18169899.35,5,6191387.54
20210827,18081680.80,5,6299364.51
20210830,18651960.01,5,6299989.45
20210831,18918705.52,5,6300614.45
20210901,18173280.58,5,6301239.51
20210902,18570767.87,5,6301864.63
20210903,18217141.88,5,6302489.82
20210906,18673514.99,5,6303115.06
20210907,19119454.30,5,6303740.37
20210908,19352855.94,5,6943931.50
20210909,20481408.97,5,6944620.38
20210910,19914929.90,5,6945309.33
20210913,20768798.79,5,6945998.35
20210914,20020912.64,5,6946687.43
20210915,19827181.81,5,6947376.59
20210916,19658142.20,5,6948065.81
20210917,19007286.70,5,6930992.19
20210922,19936902.65,5,6931679.79
20210923,19685673.75,5,6932367.45
20210924,19028878.99,5,6933055.19
20210927,18612107.77,5,7749578.20
20210928,18862724.33,5,7750347.01
20210929,18612282.82,5,7751115.89
20210930,18890826.19,5,7751884.85
20211008,18625612.69,5,8722707.84
20211011,18491202.94,5,8723573.19
20211012,18705335.44,5,8724438.62
20211013,18771737.80,5,8725304.14
20211014,18793204.38,5,8464730.24
20211015,18971392.53,5,8465570.00
20211018,18972401.45,5,8466409.84
20211019,18976840.28,5,8467249.76
20211020,18907611.82,5,8468089.76
20211021,19059464.48,5,8468929.85
20211022,19034459.15,5,8469770.02
20211025,19396817.28,5,8470610.28
20211026,19254651.76,5,8471450.62
20211027,19328097.27,5,8472291.04
20211028,19317801.86,5,8473131.54
20211029,19453750.09,5,8473972.13
20211101,19860172.64,5,8474812.80
20211102,19816054.99,5,8475653.56
20211103,19488901.71,5,8476494.40
20211104,19864451.98,5,8477335.32
20211105,19430148.75,5,8478176.32
20211108,19407926.02,5,8479017.41
20211109,19518514.20,5,8479858.59
20211110,19485711.44,5,8480699.84
20211111,19462717.10,5,8481541.18
20211112,19671258.13,5,8482382.60
20211115,19591784.33,5,8483224.11
20211116,19801365.73,5,8484065.70
20211117,19862508.63,5,8484907.37
20211118,19666052.51,5,8485749.13
20211119,19971599.78,5,8486590.97
20211122,20278285.02,5,8487432.89
20211123,20273456.97,5,8488274.90
20211124,20068605.66,5,8489116.99
20211125,20026403.12,5,8489959.17
20211126,20117712.05,5,8490801.42
20211213,19895034.28,5,8491643.76
20211214,19978663.61,5,8492486.19
20211215,20110217.20,5,8493328.70
20211216,20042366.91,5,9018438.30
20211217,19985328.34,5,9019332.99
20211220,19616429.27,5,9020227.77
20211221,19873532.34,5,9021122.63
20211222,20202923.33,5,9022017.58
20211223,20377482.28,5,9022912.62
20211224,20132271.58,5,9023807.75
20211227,20132183.59,5,9024702.97
20211228,20226422.31,5,9025598.28
20211229,19942078.76,5,9026493.68
20211230,19980704.72,5,9027389.16
20211231,19893509.83,5,9028284.74
20220104,19862142.33,5,9029180.40
20220105,19535258.93,4,11234537.99
20220106,19409645.47,4,11235652.52
20220107,19298914.67,5,9236568.76
20220210,19190618.17,5,9064049.74
20220211,19042531.72,5,8842645.82
20220214,19014213.68,5,8843523.06
20220215,18950719.88,5,8844400.40
20220216,18983867.80,5,8845277.82
20220217,18964614.09,5,8846155.32
20220218,19126054.76,5,8847032.92
20220221,19279126.22,5,8847910.60
20220222,19209809.22,5,8848788.37
20220223,19444452.53,5,8849666.23
20220224,19382202.24,5,8850544.17
20220225,19122620.66,5,8851422.20
20220228,19393078.04,5,8852300.32
20220301,19503364.82,5,8853178.52
20220302,19703103.86,5,8854056.81
20220303,19741321.37,5,8854935.19
20220304,19769328.44,5,8855813.66
20220307,19647221.12,5,8856692.21
20220308,19382996.00,5,8857570.85
20220309,19471917.38,5,8858449.58
20220310,19272570.28,5,8859328.39
20220311,19300952.99,5,8675195.27
20220314,18942933.31,5,8676055.91
20220315,18380224.49,4,10406982.87
20220316,18982170.79,4,10408015.31
20220317,18694206.32,5,8408849.44
20220318,18800082.22,5,8409683.65
20220321,18939599.82,5,8410517.94
20220322,18799948.02,5,8411352.32
20220323,18770788.81,5,8412186.78
20220324,18634654.63,5,8413021.32
20220325,18503418.04,5,8413855.94
20220328,18738979.18,5,8414690.65
20220329,18792884.95,5,8415525.44
20220330,18962925.56,5,8416360.32
20220331,18980178.04,5,8417195.27
20220401,19104459.81,5,8418030.31
20220406,18635101.89,5,8418865.43
20220407,18602820.35,5,8419700.64
20220408,18809383.62,5,8420535.93
20220411,18531329.29,2,13573391.36
20220412,18494390.56,2,13574737.93
20220413,18649851.27,2,13576084.63
20220414,18703310.23,3,11577233.05
20220415,18435354.37,3,11578381.58
20220418,18213303.10,3,11579530.23
20220419,18350439.88,4,9580480.58
20220420,18092683.65,4,9581431.03
20220421,17941058.51,4,9582381.57
20220422,18113595.14,4,9583332.20
20220425,17609406.98,4,9584282.93
20220426,17475699.67,3,11124526.90
20220427,17673985.72,3,11125630.52
20220428,18003678.43,3,11126734.26
20220429,17973631.28,3,11127838.10
20220505,17976630.79,4,9128743.64
20220506,17850943.94,5,7129450.85
20220509,17740140.34,5,7130158.14
20220510,17707529.88,5,7130865.50
20220511,17745447.50,5,7131572.93
20220512,17622071.32,5,7132280.42
20220513,18096135.36,5,7132987.99
20220516,18038900.86,5,7133695.63
20220517,18194056.65,5,7134403.34
20220518,18135241.84,5,7135111.11
20220519,18200071.96,5,7135818.96
20220520,18440566.99,5,7136526.88
20220523,18280248.91,5,7137234.87
20220524,18038243.65,5,7137942.93
20220525,18223765.71,5,7138651.06
20220526,18350547.81,5,7139359.26
20220527,18441690.60,5,7140067.53
20220530,18526483.22,5,7140775.87
20220531,18749060.54,5,7141484.28
20220601,18806435.37,5,7142192.76
20220602,18850882.02,5,7142901.31
20220606,19124232.57,5,7143609.93
20220607,18994691.34,5,7144318.62
20220608,19279134.46,5,7145027.38
20220609,19058307.17,5,7145736.21
20220610,19348284.48,5,7146445.12
20220613,19082344.62,5,7147154.09
20220614,19323965.72,5,7147863.13
20220615,19187449.55,5,7148572.25
20220616,19077837.97,5,7149281.43
