date,equity,positions
20201201,12274825.05,5
20201202,12482623.82,5
20201203,11987880.66,5
20201204,12029416.13,5
20201207,11828746.25,5
20201208,11949119.20,5
20201209,11923857.01,5
20201210,11691970.96,5
20201211,11438021.36,5
20201214,10933195.84,5
20201215,11023856.42,5
20201216,11062107.27,5
20201217,11404553.30,5
20201218,11290676.06,5
20201221,11614127.97,5
20201222,11354583.58,5
20201223,11676236.08,5
20201224,11380125.27,5
20201225,11402100.19,5
20201228,11491084.31,5
20201229,11474182.30,5
20201230,11581473.16,5
20201231,11761104.39,5
20210104,12386705.78,5
20210105,12748878.89,5
20210106,12942426.81,5
20210107,13242942.47,5
20210108,13765765.73,5
20210111,13763219.39,5
20210112,14641326.44,5
20210113,14818616.65,5
20210114,14954464.03,5
20210115,14846530.02,5
20210118,15453927.45,5
20210119,15113754.14,5
20210120,15338437.80,5
20210121,15346568.26,5
20210122,15031410.86,5
20210125,14975639.20,5
20210126,14740511.96,5
20210127,14986424.61,5
20210128,14663391.11,5
20210129,14227219.66,5
20210201,14245839.46,5
20210202,14172854.65,5
20210203,13768614.65,5
20210204,13636264.42,5
20210205,13218584.43,5
20210208,13617557.41,5
20210209,13768474.02,5
20210210,13734401.49,5
20210218,13871673.25,5
20210219,14005649.09,5
20210222,13786027.10,5
20210223,13779284.65,5
20210224,13927198.57,5
20210225,13646283.09,5
20210226,13472122.40,5
20210301,13851847.88,5
20210302,14007282.89,5
20210303,14267653.44,5
20210304,14074326.58,5
20210305,14193499.94,5
20210308,14136933.37,5
20210309,13901330.13,5
20210310,13424184.28,5
20210311,13958802.47,5
20210312,14058912.37,5
20210315,13789924.73,5
20210316,13721624.58,5
20210317,13759593.92,5
20210318,13529903.44,5
20210319,13253674.06,3
20210322,13343048.78,3
20210323,13347818.76,3
20210324,13050640.75,3
20210325,13088349.82,3
20210326,13482326.86,3
20210329,13332358.83,3
20210330,13471054.61,3
20210331,13280694.36,3
20210401,13443870.93,3
20210402,13721147.42,3
20210406,13600882.43,3
20210407,13630720.76,3
20210408,13616397.66,3
20210409,13544683.49,3
20210412,13198868.50,3
20210413,13090425.51,3
20210414,13007203.61,3
20210415,12993586.03,3
20210416,13555276.27,3
20210419,13882278.11,3
20210420,13239512.65,5
20210421,13245622.14,5
20210422,13558030.21,5
20210423,13417838.17,5
20210426,13668422.58,5
20210427,13522960.60,5
20210428,13499985.63,5
20210429,13786009.49,5
20210430,13906755.08,5
20210506,14037757.65,5
20210507,13137044.78,5
20210510,12857157.84,5
20210511,12834662.77,5
20210512,12708871.64,5
20210513,13001217.78,5
20210514,13413169.98,5
20210517,13616459.24,5
20210518,13627389.87,5
20210519,13962530.45,5
20210520,13906958.58,5
20210521,13744128.58,5
20210524,14314327.61,5
20210525,14584703.36,5
20210526,14838356.15,5
20210527,14938363.69,5
20210528,14939673.26,5
20210531,15249637.48,5
20210601,15197819.08,5
20210602,15022003.20,5
20210603,15354021.30,5
20210604,15239271.31,5
20210607,15358173.23,5
20210608,15213352.93,5
20210609,15298660.26,5
20210610,15323731.59,5
20210611,15095935.94,5
20210615,14716055.34,5
20210616,14595634.78,5
20210617,14476908.36,5
20210618,14529016.28,5
20210621,14484074.85,5
20210622,14809319.22,5
20210623,14962805.02,5
20210624,14748091.58,5
20210625,15157099.68,5
20210628,15548359.70,5
20210629,15285130.06,5
20210701,16123882.79,5
20210702,15906448.79,5
20210705,16273357.79,5
20210706,16426347.97,5
20210707,16726497.32,5
20210708,17020414.05,5
20210709,17182721.67,5
20210712,16963578.72,5
20210713,16443316.25,5
20210714,16803459.00,5
20210715,16691262.14,5
20210716,16478920.46,5
20210719,16899517.19,5
20210720,17320763.57,5
20210721,18114161.31,5
20210722,18958232.47,5
20210723,19047661.28,5
20210726,19432885.28,5
20210727,19342556.47,5
20210728,19438717.13,5
20210729,20475038.99,5
20210730,20566298.74,5
20210802,20959973.47,5
20210803,20557740.62,5
20210804,21179858.90,5
20210805,21297799.76,5
20210806,20833797.46,5
20210809,20794473.15,5
20210810,20556574.13,5
20210811,20524517.20,5
20210812,20940004.74,5
20210813,20254595.62,5
20210816,20013872.72,5
20210817,18975619.98,5
20210818,18757714.73,5
20210819,18882007.70,5
20210820,18586521.15,5
20210823,18852414.73,3
20210824,18796545.26,3
20210825,18782453.74,3
20210826,17947800.89,3
20210827,18119368.33,3
20210830,17910987.31,3
20210831,17772249.89,3
20210901,17873336.83,3
20210902,17239572.72,3
20210903,17232656.38,3
20210906,17712789.17,3
20210907,17748871.17,3
20210908,17890860.11,3
20210909,17862471.45,3
20210910,18495263.55,3
20210913,17940407.92,3
20210914,18386875.26,3
20210915,18548891.71,3
20210916,18021452.12,3
20210917,18117042.94,3
20210922,18682250.01,3
20210923,18797210.67,5
20210924,18995763.01,5
20210927,18473923.81,5
20210928,18611272.90,5
20210929,18385727.14,5
20210930,18665207.64,5
20211008,18863729.59,5
20211011,19004833.35,5
20211012,18523978.85,5
20211013,18629441.63,5
20211014,18909128.42,5
20211015,19719412.18,5
20211018,19820376.60,5
20211019,20123162.18,5
20211020,19803208.43,5
20211021,19680799.71,5
20211022,19862908.55,5
20211025,19846513.01,5
20211026,19801339.85,5
20211027,19531637.63,5
20211028,19064364.76,5
20211029,19263964.62,5
20211101,19419908.85,5
20211102,19852598.80,5
20211103,20013743.88,5
20211104,20639849.85,5
20211105,20164690.20,5
20211108,20677986.38,5
20211109,20951226.46,5
20211110,20978468.30,5
20211111,21187616.16,5
20211112,21720634.30,5
20211115,21519836.21,5
20211116,21472015.91,5
20211117,22270432.67,5
20211118,22234630.85,5
20211119,22523753.83,5
20211122,23158845.01,5
20211123,23831852.18,5
20211124,24350513.54,5
20211125,23811563.51,5
20211126,23200664.38,5
20211213,23699490.42,5
20211214,23335976.28,5
20211215,23114863.44,5
20211216,23228399.91,5
20211217,23009558.85,5
20211220,23089285.40,5
20211221,23406641.87,5
20211222,23461646.00,5
20211223,24537251.78,5
20211224,24293269.15,5
20211227,23692771.96,5
20211228,23801957.01,5
20211229,23333609.82,5
20211230,23837403.94,5
20211231,23684030.31,5
20220104,23562992.73,5
20220105,22903704.42,5
20220106,22878369.07,5
20220107,22776734.73,5
20220210,23126066.82,5
20220211,22656418.94,5
20220214,22315068.79,5
20220215,22677484.88,5
20220216,22831985.30,5
20220217,22995523.94,5
20220218,23168024.86,5
20220221,23326219.90,5
20220222,23058594.15,5
20220223,23153811.12,5
20220224,22750077.17,5
20220225,22867436.36,5
20220228,22929527.65,5
20220301,23378920.05,5
20220302,23234327.65,5
20220303,23325268.56,5
20220304,23241398.83,5
20220307,22532374.11,5
20220308,21713847.70,5
20220309,21602030.48,5
20220310,22114730.41,5
20220311,21989858.35,5
20220314,21388689.92,5
20220315,19997172.11,5
20220316,20682208.51,5
20220317,21263187.30,5
20220318,21284978.78,5
20220321,21250647.79,5
20220322,21220612.00,5
20220323,21271286.02,5
20220324,21005813.87,5
20220325,20461850.50,5
20220328,20349090.94,5
20220329,20111468.90,5
20220330,20731538.95,5
20220331,20667032.41,5
20220401,20637584.82,5
20220406,20609437.93,5
20220407,20210411.00,5
20220408,20411280.91,5
20220411,19716119.71,5
20220412,20003439.87,5
20220413,19698831.06,5
20220414,19985277.14,5
20220415,19689028.76,1
20220418,20368420.15,1
20220419,19532502.32,1
20220420,19432591.82,1
20220421,19226110.12,1
20220422,18703245.19,1
20220425,17794059.66,1
20220426,16858231.33,1
20220427,18423495.79,1
20220428,18703245.19,1
20220429,18839789.53,1
20220505,19822242.76,1
20220506,19289386.77,1
20220509,19309368.87,1
20220510,19978769.21,1
20220511,20408384.35,1
20220512,21220989.73,1
20220513,21270944.98,1
20220516,20847990.54,1
20220517,20534937.65,1
20220518,20691464.09,1
20220519,21039852.89,5
20220520,21265192.08,5
20220523,21367768.74,5
20220524,20829557.23,5
20220525,20972999.89,5
20220526,20882983.75,5
20220527,20954610.53,5
20220530,21472090.01,5
20220531,21986078.82,5
20220601,22145998.45,5
20220602,23557139.07,5
20220606,24388186.28,5
20220607,23854989.41,5
20220608,23607236.13,5
20220609,22995900.30,5
20220610,23742883.26,5
20220613,23782897.41,5
20220614,22942901.22,5
20220615,22843210.96,5
20220616,23218833.72,5
20220617,23209354.87,5
20220620,23013483.07,5
20220621,22896480.71,5
20220622,22278574.56,5
20220623,23021624.06,5
20220624,23178898.11,5
20220627,23688209.07,5
20220628,24260803.61,5
20220629,24012539.43,5
20220630,24112617.33,5
20220701,23954711.18,5
20220704,23198206.58,5
20220705,22975401.51,5
20220706,23683418.00,5
20220707,23830229.70,5
20220708,23820083.01,5
20220711,23188347.88,5
20220712,22796890.40,5
20220713,22668225.62,5
20220714,23207284.49,5
20220715,23778125.19,5
20220718,23679826.44,5
20220719,23608733.47,5
20220720,23616482.44,5
20220721,23819024.94,5
20220722,23576206.67,5
20220725,23398031.37,5
20220726,24303419.96,5
20220727,24111929.38,5
20220728,24318700.64,5
20220729,24178200.15,5
20220801,24833422.40,5
20220802,25232526.66,5
20220803,25952638.58,5
20220804,26523063.54,5
20220805,27808100.38,5
20220808,27791191.76,5
20220809,28850633.58,5
20220810,29060426.17,5
20220811,29179264.27,5
20220812,28128157.71,5
20220815,28579367.47,5
20220816,28400607.58,5
20220817,28710431.95,5
20220818,28563815.73,5
20220819,28010378.00,5
20220822,28231682.28,5
20220823,28035348.70,5
20220824,26881477.64,5
20220825,26982860.97,5
20220826,26749668.73,5
20220829,26682967.19,5
20220830,26617861.79,5
20220831,25866703.21,5
20220901,25606903.14,5
20220902,26101350.20,5
20220905,26038768.95,5
20220906,26451772.57,5
20220907,27254955.09,5
20220908,26825650.97,5
20220909,26702514.39,5
20220913,26645737.92,5
20220914,26198572.28,5
20220915,25421061.01,4
20220916,24989163.12,5
20220919,24784961.97,5
20220920,25110595.42,5
20220921,24912200.55,5
20220922,24803499.72,5
20220923,24630349.03,5
20220926,24197096.35,5
20220927,24190401.78,5
20220928,23853437.25,5
20220929,24106975.76,5
20220930,24102450.73,5
20221010,23613211.74,5
20221011,23859352.81,5
20221012,24585341.62,5
20221013,24349164.09,5
20221014,24576964.83,5
20221017,24585509.21,5
20221018,24566828.61,5
20221019,24386112.24,5
20221020,24189579.67,5
20221021,24358200.43,5
20221024,24088131.64,5
20221025,24106778.48,5
20221027,25781668.41,5
20221028,25415102.67,5
20221031,26050096.03,5
20221101,26526499.42,5
20221102,26534101.18,5
20221103,27324136.43,5
20221104,27758646.17,5
20221107,27318910.21,5
20221108,26960424.14,5
20221109,26563790.00,5
20221110,25803926.28,5
20221111,26379322.14,5
20221114,26574995.33,5
20221115,27574761.02,5
20221116,27344260.13,5
20221117,27513251.74,5
20221118,26933257.69,5
20221121,27025655.14,5
20221122,26520997.37,5
20221123,26008052.33,5
20221124,26081778.96,5
20221125,25553789.54,5
20221128,25129201.89,5
20221129,25781387.86,5
20221130,25679903.78,5
20221201,26236431.07,5
20221202,26330440.04,5
20221205,25807926.25,5
20221206,26225740.05,5
20221207,26195823.21,5
20221208,26379970.28,5
20221209,26483230.58,5
20221212,26926718.59,5
20221213,25929993.71,5
20221214,26024028.54,5
20221215,26782582.64,5
20221216,26727194.38,5
20221219,25799138.70,5
20221220,26073425.87,5
20221221,25614222.48,5
20221222,24657335.97,5
20221223,24359979.53,5
20221226,24981132.38,5
20221227,25438670.68,5
20221228,25350413.75,5
20221229,24985378.39,5
20221230,24751350.98,5
20230103,25173323.46,5
20230104,24009941.71,5
20230105,24520789.58,5
20230106,24652528.41,5
20230109,25156863.04,5
20230110,25488613.84,5
20230111,25336694.04,5
20230112,25392748.96,5
20230113,25488325.60,5
20230116,25967006.62,5
20230117,26583449.00,5
20230118,27036925.68,5
20230119,27196809.14,5
20230120,27537119.15,5
20230130,28063306.53,5
20230131,27695191.21,5
20230201,28556400.35,5
20230202,28451711.57,5
20230203,28148957.51,5
20230206,27763012.29,5
20230207,27996265.74,5
20230216,28213858.55,5
20230217,27581709.58,5
20230220,28519462.58,5
20230221,28889483.65,5
20230222,28560182.75,5
20230223,28338050.23,5
20230224,28194997.08,5
20230227,28093697.87,5
20230228,28466440.34,5
20230301,28999364.98,5
20230302,28666474.61,5
20230303,28439096.08,5
20230306,28333698.15,5
20230307,27651478.49,5
20230308,27488932.45,5
20230309,28087482.10,5
20230310,27599972.71,5
20230313,28006985.85,5
20230314,28829483.17,5
20230315,28923024.71,5
20230316,28366611.13,5
20230317,29430201.67,5
20230320,30669282.22,5
20230321,30306487.33,5
20230322,31101719.41,5
20230323,32101678.50,5
20230324,32244494.44,5
20230327,32162789.06,5
20230328,31073149.05,5
20230329,32004995.69,5
20230330,32441791.38,5
20230331,32981698.83,5
20230403,34783543.68,5
20230404,34770915.55,5
20230406,36683359.49,5
20230407,36576725.82,5
20230410,35829058.19,5
20230411,36177435.50,5
20230412,36787183.07,5
20230413,35753389.30,5
20230414,36618906.97,5
20230417,36621518.16,5
20230418,36123538.33,5
20230419,36111841.79,5
20230420,36686222.87,5
20230421,34957599.91,5
20230424,34329575.52,5
20230425,34263255.81,5
20230426,33947907.72,5
20230427,34087254.49,5
20230428,34347276.88,5
20230504,34327237.23,5
20230505,34334969.79,5
20230508,34592625.23,5
20230509,34238209.17,5
20230510,33329557.42,5
20230511,33360849.85,5
20230512,32726698.76,5
20230515,33237881.03,5
20230516,32806751.91,5
20230517,32879354.05,5
20230518,34513600.94,5
20230519,34722975.15,5
20230522,35150393.37,5
20230523,35178975.56,5
20230524,35102361.89,5
20230525,35061742.92,5
20230526,37581415.23,5
20230529,38543955.76,5
20230530,39508537.07,5
20230531,39778405.08,5
20230601,39609897.19,5
20230602,39348933.47,5
20230605,39560990.09,5
20230606,38614919.72,5
20230607,38639234.17,5
20230608,37929945.38,5
20230609,39028336.72,5
20230612,40560812.30,5
20230613,42165297.18,5
20230614,44665333.55,5
20230615,43267118.84,5
20230616,46194367.71,5
20230619,50090317.35,5
20230620,50303147.43,5
20230621,47279562.13,5
20230626,45531328.47,5
20230627,44813850.80,5
20230628,42528169.63,5
20230629,42861363.62,5
20230630,43830165.16,5
20230703,43519963.28,5
20230704,43524684.54,5
20230705,43320590.32,5
20230706,44421809.31,5
20230707,43740351.11,5
20230710,43096345.82,4
20230711,43469490.40,4
20230712,40417386.21,5
20230713,42619048.65,5
20230714,43523225.63,5
20230717,42723510.08,5
20230718,42065808.66,5
20230719,42162484.46,5
20230720,41404778.06,5
20230721,40392098.47,5
20230724,40434911.89,5
20230725,41360012.99,5
20230726,41176504.71,5
20230727,40541099.66,5
20230728,40702229.85,5
20230731,40994095.74,5
20230801,41400804.62,5
20230802,41635618.78,5
20230803,41142444.87,5
20230804,41042873.95,5
20230807,41351846.20,5
20230808,41569968.03,5
20230809,40529045.79,4
20230810,40422596.95,5
20230811,39394912.25,5
20230828,37243380.34,5
20230829,37586322.48,5
20230830,37537744.54,5
20230831,36903171.62,5
20230901,37059378.08,5
20230904,38081291.42,5
20230905,38059669.47,5
20230906,37630952.91,5
20230907,36902846.66,5
20230908,36609906.51,5
20230911,37578738.99,5
20230912,37719214.75,5
20230913,37264275.32,5
20230914,37186525.31,5
20230915,37141837.52,5
20230918,37673801.53,5
20230919,37322704.27,5
20230920,36856536.33,5
20230921,36492402.94,5
20230922,36891167.03,4
20230925,36475204.46,4
20230926,36109056.22,4
20230927,35956931.68,4
20230928,36843953.48,4
20231009,37232234.74,4
20231010,37662676.31,4
20231011,38108745.72,4
20231012,38529175.64,4
20231013,37991001.75,4
20231016,36923329.22,4
20231017,36417181.70,4
20231018,34879750.23,4
20231019,34625416.09,4
20231020,33364577.15,4
20231023,32099596.64,4
20231024,33144376.70,4
20231025,33607742.73,4
20231026,33849989.94,4
20231027,34599484.16,4
20231030,35467035.82,4
20231031,35035637.84,5
20231101,35238554.63,5
20231102,34333138.78,5
20231103,35792308.10,5
20231106,36679594.83,5
20231107,37002008.56,5
20231108,37198501.52,5
20231109,37650716.51,5
20231110,36990880.29,5
20231113,37094904.20,5
20231114,37594753.94,5
20231115,37487131.54,5
20231116,37251603.13,5
20231117,38024120.61,5
20231120,38637902.50,5
20231121,37514833.09,5
20231122,37058471.21,5
20231123,38035191.38,5
20231124,37300572.32,5
20231127,37395161.82,5
20231128,37837902.15,5
20231129,37753088.93,5
20231130,37381272.52,5
20231201,38431566.26,5
20231204,38460819.61,5
20231205,36473924.64,5
20231206,36311826.34,5
20231207,36338482.71,5
20231208,37869140.13,5
20231211,37927134.48,5
20231212,38119674.86,5
20231213,37088476.50,5
20231214,37064629.44,5
20231215,36064149.78,5
20231218,35931690.19,5
20231219,36338071.43,5
20231220,35184756.48,5
20231221,36418244.91,5
20231222,36112436.07,5
20231225,35943861.15,5
20240110,33204913.19,5
20240111,33925318.66,5
20240112,33453636.56,5
20240115,33756029.72,5
20240116,34057955.61,5
20240117,33204337.82,5
20240118,33908533.80,5
20240119,34028712.03,5
20240122,32997042.30,5
20240123,32927628.36,5
20240124,32332572.26,4
20240125,33043841.65,4
20240126,31654606.37,4
20240129,30885829.22,4
20240130,29915613.84,4
20240131,29342447.97,4
20240201,29831185.68,4
20240202,28972458.96,4
20240205,28795468.51,4
20240206,30164784.40,4
20240207,30490569.75,4
20240208,31368704.56,4
20240219,31740769.54,4
20240220,31587018.28,5
20240221,31536945.21,5
20240222,32166884.23,5
20240223,32085292.42,5
20240226,32275045.52,5
20240227,33178488.56,5
20240228,31659337.65,5
20240229,32975307.70,5
20240301,33779648.41,5
20240304,33681340.76,5
20240305,33487169.62,5
20240306,33194668.74,5
20240307,32995555.31,5
20240308,33753116.77,5
20240311,34361130.82,5
20240312,34593177.96,5
20240313,34532663.58,5
20240314,34126644.07,5
20240315,34382175.49,5
20240318,35063718.70,5
20240319,35061981.96,5
20240327,31381130.14,5
20240328,32635849.96,5
20240329,32782598.24,5
20240401,33104057.88,5
20240402,32654474.52,5
20240403,31827464.71,5
20240408,31201983.54,5
20240409,31545851.19,5
20240410,31218428.25,5
20240411,31390849.85,5
20240412,31437641.79,5
20240415,31732658.73,5
20240416,30898983.77,5
20240417,31823856.75,5
20240418,31817906.77,5
20240419,31193975.47,5
20240422,31088745.22,5
20240423,31123842.12,5
20240424,31908035.15,5
20240425,31925505.84,5
20240426,33035611.65,5
20240429,33772055.35,5
20240430,32999941.65,5
20240506,33715880.51,5
20240507,33291212.24,5
20240508,32463712.94,5
20240509,33162967.61,5
20240510,32739991.34,5
20240513,32297408.83,5
20240514,32321850.40,5
20240515,31962169.85,5
20240516,32225018.16,5
20240517,32695688.29,5
20240520,33166480.62,5
20240521,33074780.89,5
20240522,33167851.35,5
20240523,32245531.40,5
20240524,31367046.25,5
20240527,32102002.08,5
20240528,31625143.12,5
20240529,31548367.63,5
20240530,32085683.93,5
20240531,32048816.13,5
20240603,32393893.79,5
20240604,32852282.71,5
20240605,32756935.78,5
20240606,33162130.06,5
20240607,32940677.37,5
20240611,33795738.43,5
20240612,33601146.33,5
20240613,33169980.90,5
20240614,32803312.11,5
20240617,33002604.92,5
20240618,32883983.59,5
20240619,33186846.50,5
20240620,33059389.47,5
20240621,32922289.07,5
20240624,32373759.95,5
20240625,31678622.90,5
20240626,32514432.57,5
20240627,31645983.54,5
20240628,31777415.63,5
20240701,31986304.85,5
20240702,31160731.16,5
20240703,31317891.67,5
20240704,31299500.80,5
20240705,31396712.79,5
20240708,31714174.16,5
20240709,33178008.66,5
20240710,33831175.04,5
20240711,34376936.92,5
20240712,34439267.74,5
20240715,34729529.33,5
20240716,35933481.21,5
20240717,34646314.35,5
20240718,34541948.08,5
20240719,34288739.56,5
20240722,34395407.31,5
20240723,32730396.07,5
20240724,32420499.81,5
20240725,31894070.98,5
20240726,32350184.93,5
20240729,32246282.92,5
20240730,32345787.21,5
20240731,33141702.22,5
20240801,33161930.85,5
20240802,32364019.32,5
20240805,30795454.72,5
20240806,31691922.27,5
20240807,31329975.82,5
20240808,31501589.29,5
20240809,31112131.97,5
20240812,30664975.50,5
20240813,30758226.71,5
20240814,30063758.63,5
20240815,30319845.59,5
20240816,30434705.55,5
20240819,30250264.56,5
20240820,29802875.99,5
20240821,29743102.56,5
20240822,29259913.05,5
20240823,28966834.36,5
20240826,29049080.03,5
20240827,28948975.84,5
20240828,29004472.94,5
20240829,29233634.92,5
20240830,30236283.33,5
20240902,29715264.52,5
20240903,30198433.89,5
20240904,30011979.37,5
20240905,30356803.19,5
20240906,29554917.88,5
20240909,29229590.64,5
20240910,29185881.52,5
20240911,30074983.17,5
20240912,29639431.86,5
20240913,28593891.92,5
20240918,28376680.95,5
20240919,28804715.47,5
20240920,28349695.32,5
20240923,28474561.46,5
20240924,29941934.92,5
20240925,30062708.32,5
20240926,31177723.69,5
20240927,33330358.76,5
20240930,36648682.73,5
20241008,39652826.34,5
20241009,39844813.37,5
20241010,39352996.42,5
20241011,38449873.27,5
20241014,40673645.92,5
20241015,39901326.95,5
20241016,38501420.97,5
20241017,38537316.32,5
20241018,42112335.23,5
20241021,42807370.28,5
20241022,42624634.26,5
20241023,42174657.82,5
20241024,41856168.89,5
20241025,41976906.75,5
20241028,41577628.25,5
20241029,41826745.88,5
20241030,42059445.69,5
20241031,42098811.63,5
20241101,41117999.57,5
20241104,42146419.80,5
20241105,43116857.65,5
20241106,43299636.48,5
20241107,43846558.74,5
20241108,44409048.74,5
20241111,46735491.25,5
20241112,45671592.23,5
20241113,46561526.43,5
20241114,44867183.13,5
20241115,42902758.51,5
20241118,40748252.65,5
20241119,41758306.56,5
20241120,42483284.77,5
20241121,42435332.05,5
20241122,40126585.79,5
20241125,39376477.06,5
20241126,39292458.52,5
20241127,40645152.26,5
20241128,40331211.31,5
20241129,41316992.94,5
20241202,42230641.87,5
20241203,41416458.47,5
20241204,40613450.61,5
20241206,41001238.79,0
20241209,41005306.37,0
20241210,41009374.36,0
20241211,41013442.75,0
20241212,41017511.54,0
20241213,41021580.74,0
20241216,41025650.34,0
20241217,41029720.34,0
20241218,41033790.75,0
20241219,41037861.57,0
20241220,41041932.78,0
20241223,41046004.40,0
20241224,41050076.43,0
20241225,41054148.86,0
20241226,41058221.69,0
20241227,41062294.92,0
20241230,41066368.56,0
20241231,41070442.61,0
20250102,41074517.06,0
20250103,41078591.91,0
20250106,40945518.97,4
20250107,42859844.49,4
20250108,43355269.43,4
20250109,44199574.07,4
20250110,42510177.89,4
20250113,41554310.42,4
20250114,44028406.56,4
20250115,44366913.10,4
20250116,44081644.04,4
20250117,45576410.03,4
20250120,46540820.76,4
20250121,47682494.38,4
20250122,49245093.24,4
20250123,49547403.77,4
20250124,51569054.50,4
20250127,51785048.77,4
20250205,49823378.12,4
20250206,51355637.20,4
20250207,53073190.14,4
20250210,53178900.18,4
20250211,53516416.18,4
20250212,53868624.00,5
20250213,52563557.74,5
20250214,52379790.57,5
20250217,53325151.06,5
20250218,52480586.42,5
20250219,53691087.34,5
20250220,55212960.72,5
20250221,55906011.12,5
20250224,56921091.20,5
20250225,56377054.09,5
20250226,56844727.99,5
20250227,55469763.88,5
