date,equity,positions,cash
20201126,12732568.74,5,1938300.21
20201127,12914279.95,5,1938492.50
20201130,13029885.47,5,1938684.81
20201201,13139996.07,5,1938877.14
20201202,13305194.64,5,1939069.49
20201203,12734370.40,5,1939261.86
20201204,12764315.22,5,1939454.25
20201207,12544231.81,5,1939646.65
20201208,12632602.79,5,1939839.08
20201209,12622801.34,5,1940031.52
20201210,12402867.95,5,1940223.99
20201211,12204577.47,5,1940416.47
20201214,11692882.66,5,1725277.38
20201215,11775707.50,5,1725448.54
20201216,11810751.32,5,1725619.71
20201217,12123124.62,5,1725790.90
20201218,12019475.92,5,1725962.11
20201221,12314532.65,5,1726133.34
20201222,12078081.78,5,1726304.58
20201223,12371498.05,5,1726475.84
20201224,12101710.22,5,1726647.12
20201225,12121915.67,5,1726818.41
20201228,12203212.27,5,1726989.73
20201229,12187974.32,5,1727161.05
20201230,12285960.89,5,1727332.40
20201231,12449898.93,5,1727503.76
20210104,13020420.27,5,1727675.14
20210105,13350778.61,5,1727846.54
20210106,13527404.31,5,1728017.95
20210107,13801550.66,5,1728189.38
20210108,14278371.02,5,1728360.83
20210111,14276221.03,5,1728532.29
20210112,15076947.50,5,1728703.77
20210113,15250104.86,5,5129793.69
20210114,15338307.80,5,5130302.60
20210115,15266063.81,5,5130811.56
20210118,15676204.09,5,5131320.57
20210119,15448297.30,5,5131829.63
20210120,15603228.73,5,5132338.74
20210121,15609553.84,5,5132847.90
20210122,15393777.67,5,5133357.11
20210125,15354974.64,5,5133866.37
20210126,15191336.53,5,5134375.68
20210127,15356940.29,5,5134885.04
20210128,15139019.55,5,5135394.46
20210129,14845245.36,5,5135903.92
20210201,14858056.25,5,5136413.44
20210202,14808759.46,5,5136923.00
20210203,14536245.36,5,5137432.62
20210204,14443324.38,5,5137942.28
20210205,14162396.60,5,5138452.00
20210208,14432901.83,5,5138961.77
20210209,14538304.44,5,5139471.58
20210210,14515252.80,5,5139981.45
20210218,14605944.94,5,4638339.65
20210219,14702674.53,5,4638799.81
20210222,14545323.53,5,4639260.01
20210223,14540938.94,5,4639720.25
20210224,14647683.99,5,4640180.54
20210225,14446290.20,5,4640640.87
20210226,14321605.98,5,4641101.26
20210301,14594921.28,5,4641561.68
20210302,14707070.86,5,4642022.15
20210303,14894622.79,5,4642482.67
20210304,14756166.74,5,4642943.24
20210305,14842260.35,5,4643403.85
20210308,14802074.63,5,4643864.50
20210309,14633240.68,5,4644325.20
20210310,14290844.34,5,4644785.95
20210311,14675459.44,5,4645246.74
20210312,14747855.07,5,4645707.58
20210315,14555032.67,5,4646168.46
20210316,14506415.96,5,4646629.39
20210317,14534160.12,5,4647090.37
20210318,14369575.15,5,4647551.39
20210319,14183416.61,3,8202853.44
20210322,14224559.67,3,8203667.22
20210323,14227525.92,3,8204481.07
20210324,14094241.81,3,8205295.01
20210325,14112071.60,3,8206109.03
20210326,14290663.16,3,8206923.13
20210329,14223806.04,3,8207737.30
20210330,14287205.13,3,8208551.56
20210331,14202121.66,3,8209365.90
20210401,14276567.57,3,8210180.33
20210402,14402499.80,3,8210994.83
20210406,14349046.24,3,8211809.41
20210407,14363325.09,3,8212624.07
20210408,14357676.71,3,8213438.82
20210409,14326131.36,3,8214253.64
20210412,14170901.36,3,8215068.55
20210413,14122782.74,3,8215883.54
20210414,14086044.91,3,8216698.60
20210415,14080715.28,3,8217513.75
20210416,14334986.57,3,8218328.98
20210419,14483357.58,3,8219144.29
20210420,14186470.01,5,4184262.73
20210421,14191136.78,5,4184677.84
20210422,14427077.42,5,4185092.99
20210423,14321254.30,5,4185508.17
20210426,14509580.01,5,4185923.40
20210427,14399165.15,5,4186338.67
20210428,14382171.07,5,4186753.99
20210429,14598337.29,5,4187169.34
20210430,14689522.98,5,4187584.73
20210506,14787698.03,5,4188000.17
20210507,14108680.18,5,4188415.64
20210510,13898039.09,5,4188831.16
20210511,13881975.31,5,4189246.72
20210512,13787197.77,5,4189662.32
20210513,14007409.25,5,4190077.96
20210514,14318652.11,5,4190493.64
20210517,14472247.36,5,4190909.37
20210518,14480471.55,5,4191325.13
20210519,14734300.11,5,4191740.94
20210520,14692487.11,5,4192156.78
20210521,14569692.50,5,4192572.67
20210524,15003028.13,5,5035422.85
20210525,15246947.85,5,5035922.40
20210526,15416980.91,5,5036421.99
20210527,15476049.98,5,5036921.64
20210528,15477805.46,5,5037421.33
20210531,15695872.54,5,5037921.08
20210601,15754691.87,5,5038420.87
20210602,15610641.69,5,5038920.71
20210603,15765571.66,5,5039420.61
20210604,15632051.14,5,5039920.55
20210607,15782251.72,5,5040420.54
20210608,15711653.37,5,5040920.58
20210609,15761526.39,5,5041420.67
20210610,15773605.97,5,5041920.81
20210611,15657850.04,5,5042421.01
20210615,15274708.30,5,5042921.25
20210616,15119443.82,5,5043421.54
20210617,15057849.93,5,5043921.87
20210618,14919650.35,5,5044422.26
20210621,14843034.66,5,5044922.70
20210622,14954680.89,5,5045423.19
20210623,15008204.04,5,5229387.68
20210624,14861590.18,5,5229906.47
20210625,15134082.68,5,5230425.31
20210628,15393468.29,5,5230944.20
20210629,15222216.05,5,5231463.14
20210701,15744423.60,5,5231982.13
20210702,15593767.59,5,5232501.18
20210705,15842188.98,5,5233020.28
20210706,15934439.99,5,5233539.43
20210707,16127455.35,5,5234058.63
20210708,16331581.96,5,5234577.88
20210709,16432660.78,5,5235097.18
20210712,16296890.12,5,5235616.54
20210713,15958174.19,5,5236135.94
20210714,16176252.67,5,5236655.40
20210715,16115456.62,5,5237174.91
20210716,15967601.95,5,5237694.47
20210719,16233942.86,5,5238214.08
20210720,16489479.40,5,5238733.75
20210721,17005063.11,5,5239253.46
20210722,17577319.96,5,5239773.23
20210723,17635563.17,5,7667957.88
20210726,17837910.87,5,7668718.59
20210727,17791402.76,5,7669479.38
20210728,17842484.31,5,7670240.24
20210729,18385550.53,5,7671001.18
20210730,18434067.59,5,7671762.19
20210802,18640837.93,5,7672523.28
20210803,18431111.40,5,7673284.44
20210804,18757425.96,5,7674045.68
20210805,18819905.51,5,7674806.99
20210806,18577855.36,5,7675568.38
20210809,18558038.49,5,7676329.85
20210810,18434307.92,5,7677091.39
20210811,18418294.21,5,7677853.00
20210812,18636479.75,5,7678614.70
20210813,18278568.21,5,7679376.46
20210816,18153360.21,5,7680138.31
20210817,17610806.43,5,7680900.22
20210818,17497539.02,5,7681662.22
20210819,17563343.36,5,7682424.29
20210820,17409477.95,5,7683186.43
20210823,17562394.27,3,11581831.10
20210824,17545819.75,3,11582980.09
20210825,17542498.59,3,11584129.19
20210826,17278870.38,3,11585278.41
20210827,17334446.15,3,11586427.75
20210830,17269490.76,3,11587577.19
20210831,17226628.56,3,11588726.75
20210901,17259846.11,3,11589876.43
20210902,17059946.52,3,11591026.22
20210903,17058902.35,3,11592176.12
20210906,17212365.19,3,11593326.14
20210907,17224961.64,3,11594476.27
20210908,17271155.12,3,11595626.52
20210909,17263299.73,3,11596776.88
20210910,17465191.23,3,11597927.35
20210913,17290324.63,3,11599077.94
20210914,17433108.44,3,11600228.64
20210915,17485655.83,3,11601379.46
20210916,17319486.78,3,11602530.39
20210917,17350962.16,3,11603681.43
20210922,17531414.30,3,11604832.59
20210923,17555621.25,5,7588015.96
20210924,17661660.46,5,7588768.74
20210927,17385697.41,5,7589521.60
20210928,17459282.50,5,7590274.53
20210929,17340435.26,5,7591027.53
20210930,17489388.58,5,7591780.61
20211008,17595412.06,5,7592533.76
20211011,17670988.44,5,7593286.99
20211012,17416758.81,5,7594040.29
20211013,17473435.99,5,7594793.67
20211014,17622499.08,5,7595547.12
20211015,18052922.13,5,7596300.65
20211018,18107214.18,5,7597054.25
20211019,18268526.10,5,7597807.92
20211020,18099617.84,5,7598561.67
20211021,18035461.93,5,7599315.50
20211022,18132782.77,5,7600069.40
20211025,18124842.67,5,7600823.37
20211026,18101642.74,5,7601577.42
20211027,17959381.74,5,7602331.55
20211028,17712354.95,5,7603085.75
20211029,17819780.16,5,7852174.88
20211101,18066308.66,5,7852953.86
20211102,18407540.23,5,7853732.93
20211103,18083816.30,5,7854512.07
20211104,18404168.69,5,7855291.28
20211105,18044385.45,5,7856070.58
20211108,18402813.43,5,7856849.95
20211109,18455753.08,5,7857629.40
20211110,18625698.20,5,7858408.93
20211111,18610076.73,5,7859188.53
20211112,18919079.93,5,7859968.21
20211115,18744353.66,5,7860747.97
20211116,18730161.12,5,7861527.81
20211117,19099450.70,5,7862307.72
20211118,19078020.92,5,7863087.71
20211119,19290370.48,5,7863867.78
20211122,19533849.79,5,7864647.92
20211123,19946901.17,5,7865428.15
20211124,20000281.48,5,7866208.45
20211125,19756430.31,5,7866988.83
20211126,19519949.63,5,7867769.28
20211213,20144439.96,5,10176834.68
20211214,19992561.66,5,10177844.28
20211215,19900575.04,5,10178853.99
20211216,19949336.37,5,10179863.80
20211217,19858305.43,5,10180873.70
20211220,19892847.07,5,10181883.71
20211221,20027331.95,5,10182893.82
20211222,20051475.96,5,10183904.03
20211223,20504867.89,5,10184914.33
20211224,20403263.33,5,10185924.74
20211227,20151714.86,5,10186935.25
20211228,20198646.86,5,10187945.86
20211229,20002678.65,5,10188956.57
20211230,20215576.76,5,10189967.38
20211231,20152081.31,5,10190978.29
20220104,20102185.96,5,10191989.30
20220105,19825911.54,5,10193000.41
20220106,19816267.13,5,10194011.62
20220107,19774532.76,5,10195022.93
20220210,19922467.35,5,10196034.34
20220211,19725952.89,5,10197045.85
20220214,19581448.08,5,9613842.80
20220215,19744284.40,5,9614796.56
20220216,19814249.88,5,9615750.40
20220217,19888252.60,5,9616704.35
