date,equity,positions
2022-09-28,9600644.51,3
2022-09-29,9674066.08,3
2022-09-30,9478284.52,3
2022-10-10,9151222.97,3
2022-10-11,9161695.83,3
2022-10-12,9514477.13,2
2022-10-13,9532980.20,2
2022-10-14,9702049.83,2
2022-10-17,9695596.11,2
2022-10-18,9731925.46,2
2022-10-19,9683035.13,2
2022-10-20,9651459.46,2
2022-10-21,9643140.54,2
2022-10-24,9619553.45,2
2022-10-25,9620997.68,2
2022-10-26,9758181.03,3
2022-10-27,9737691.41,3
2022-10-28,9539979.64,3
2022-10-31,9681219.54,3
2022-11-01,9841137.90,3
2022-11-02,9999681.60,3
2022-11-03,10070582.50,3
2022-11-04,10316081.65,3
2022-11-07,10254176.31,3
2022-11-08,10167220.86,3
2022-11-09,10018350.94,2
2022-11-10,9934825.23,2
2022-11-11,10011643.73,2
2022-11-14,9920922.65,2
2022-11-15,10044938.52,2
2022-11-16,10034578.54,2
2022-11-17,10006972.81,2
2022-11-18,9995505.41,2
2022-11-21,9981912.44,2
2022-11-22,9876669.52,2
2022-11-23,9857165.31,3
2022-11-24,9846800.26,3
2022-11-25,9719306.09,3
2022-11-28,9663553.75,3
2022-11-29,9742034.88,3
2022-11-30,9700203.06,3
2022-12-01,9840060.96,3
2022-12-02,9843244.80,3
2022-12-05,9777499.03,3
2022-12-06,9763950.14,3
2022-12-07,9759794.14,2
2022-12-08,9765035.04,2
2022-12-09,9786511.36,2
2022-12-12,9780545.72,2
2022-12-13,9730133.62,2
2022-12-14,9743213.70,2
2022-12-15,9768101.71,2
2022-12-16,9677591.61,2
2022-12-19,9672774.76,2
2022-12-20,9642433.83,2
2022-12-21,9606895.16,3
2022-12-22,9533966.73,3
2022-12-23,9466348.88,3
2022-12-26,9737855.25,3
2022-12-27,9838820.80,3
2022-12-28,9791972.04,3
2022-12-29,9851408.25,3
2022-12-30,9849459.66,3
2023-01-03,9958053.94,3
2023-01-04,9851224.92,3
2023-01-05,10002326.66,2
2023-01-06,10035429.05,2
2023-01-09,10102972.84,2
2023-01-10,10164847.65,2
2023-01-11,10107918.86,2
2023-01-12,10099579.62,2
2023-01-13,10152285.34,2
2023-01-16,10262281.34,2
2023-01-17,10318741.77,2
2023-01-18,10324336.89,2
2023-01-19,10365792.72,3
2023-01-20,10455180.42,3
2023-01-30,10518965.19,3
2023-01-31,10389906.89,3
2023-02-01,10451842.00,3
2023-02-02,10449615.82,3
2023-02-03,10437005.67,3
2023-02-06,10276051.92,3
2023-02-07,10241938.10,3
2023-02-08,10187417.26,3
2023-02-09,10375147.83,2
2023-02-10,10280510.32,2
2023-02-13,10337706.65,2
2023-02-14,10316818.41,2
2023-02-15,10284845.62,2
2023-02-16,10215480.91,2
2023-02-17,10088969.13,2
2023-02-20,10159023.55,2
2023-02-21,10125868.40,2
2023-02-22,10106261.05,2
2023-02-23,10097891.27,3
2023-02-24,10048504.82,3
2023-02-27,9987072.25,3
2023-02-28,10053839.15,3
2023-03-01,10079909.84,3
2023-03-02,10006431.14,3
2023-03-03,10068039.22,3
2023-03-06,10144873.82,3
2023-03-07,10000495.83,3
2023-03-08,9985870.29,3
2023-03-09,9985015.10,2
2023-03-10,10063876.03,2
2023-03-13,10053593.37,2
2023-03-14,10106813.72,2
2023-03-15,10099783.73,2
2023-03-16,10051988.40,2
2023-03-17,10099126.98,2
2023-03-20,10256192.09,2
2023-03-21,10269960.60,2
2023-03-22,10216681.96,2
2023-03-23,10265692.63,3
2023-03-24,10288192.77,3
2023-03-27,10267980.99,3
2023-03-28,10146567.13,3
2023-03-29,10281775.48,3
2023-03-30,10341737.61,3
2023-03-31,10417387.61,3
2023-04-03,10657531.98,3
2023-04-04,10652981.66,3
2023-04-06,10780830.42,3
2023-04-07,10857869.73,2
2023-04-10,10746686.55,2
2023-04-11,10742443.90,2
2023-04-12,10789254.02,2
2023-04-13,10712429.47,2
2023-04-14,10847155.93,2
2023-04-17,10804424.85,2
2023-04-18,10748751.45,2
2023-04-19,10711019.01,2
2023-04-20,10724175.72,2
2023-04-21,10553779.09,3
2023-04-24,10357620.06,3
2023-04-25,10145656.79,3
2023-04-26,10220556.43,3
2023-04-27,10228167.73,3
2023-04-28,10375379.77,3
2023-05-04,10170446.18,3
2023-05-05,10041364.89,3
2023-05-08,10120917.55,3
2023-05-09,9921639.79,3
2023-05-10,9906680.31,2
2023-05-11,9933465.10,2
2023-05-12,9863730.88,2
