date,equity,positions
2022-11-17,12317275.99,1
2022-11-18,12308384.79,1
2022-11-21,12237255.19,1
2022-11-22,12228363.99,1
2022-11-23,12231327.72,0
2022-11-24,12231327.72,0
2022-11-25,12231327.72,0
2022-11-28,12231327.72,0
2022-11-29,12231327.72,0
2022-11-30,12231327.72,0
2022-12-01,12231327.72,0
2022-12-02,12231327.72,0
2022-12-05,12231327.72,0
2022-12-06,12231327.72,0
2022-12-07,12231327.72,0
2022-12-08,12231327.72,0
2022-12-09,12231327.72,0
2022-12-12,12231327.72,0
2022-12-13,12231327.72,0
2022-12-14,12231327.72,0
2022-12-15,12231327.72,0
2022-12-16,12231327.72,0
2022-12-19,12231327.72,0
2022-12-20,12231327.72,0
2022-12-21,12205668.87,1
2022-12-22,12202746.76,1
2022-12-23,12097550.67,1
2022-12-26,12118005.46,1
2022-12-27,12147226.60,1
2022-12-28,12164759.28,1
2022-12-29,12155992.94,1
2022-12-30,12217357.33,1
2023-01-03,12220279.44,1
2023-01-04,12264111.15,1
2023-01-05,12241299.51,4
2023-01-06,12362399.73,4
2023-01-09,12391039.48,4
2023-01-10,12503445.85,4
2023-01-11,12334714.13,4
2023-01-12,12344185.85,4
2023-01-13,12431842.13,4
2023-01-16,12659542.36,4
2023-01-17,12743209.57,4
2023-01-18,12771945.34,4
2023-01-19,12910469.41,1
2023-01-20,13016342.52,1
2023-01-30,13007267.68,1
2023-01-31,12907444.46,1
2023-02-01,12986093.06,1
2023-02-02,13070791.54,1
2023-02-03,12919544.25,1
2023-02-06,12759222.11,1
2023-02-07,12722922.76,1
2023-02-08,12731997.60,1
2023-02-09,12714344.25,4
2023-02-10,12583351.40,4
2023-02-13,12611956.96,4
2023-02-14,12572818.30,4
2023-02-15,12537176.62,4
2023-02-16,12344610.20,4
2023-02-17,12089310.49,4
2023-02-20,12219062.99,4
2023-02-21,12138123.12,4
2023-02-22,12047178.27,1
2023-02-23,12059497.30,0
2023-02-24,12059497.30,0
2023-02-27,12059497.30,0
2023-02-28,12059497.30,0
2023-03-01,12059497.30,0
2023-03-02,12059497.30,0
2023-03-03,12059497.30,0
2023-03-06,12059497.30,0
2023-03-07,12059497.30,0
2023-03-08,12059497.30,0
2023-03-09,12034198.92,1
2023-03-10,12125323.94,1
2023-03-13,12219296.63,1
2023-03-14,12367374.80,1
2023-03-15,12370222.46,1
2023-03-16,12472738.11,1
2023-03-17,12546777.20,1
2023-03-20,12905581.99,1
2023-03-21,12800218.68,1
2023-03-22,12632206.91,1
2023-03-23,12676749.18,4
2023-03-24,12687828.29,4
2023-03-27,12680447.17,4
2023-03-28,12537975.71,4
2023-03-29,12683504.89,4
2023-03-30,12750023.04,4
2023-03-31,12828991.05,4
2023-04-03,13089127.46,4
2023-04-04,13071882.23,4
2023-04-06,13208537.23,4
2023-04-07,13306077.76,1
2023-04-10,13180023.26,1
2023-04-11,13253310.76,1
2023-04-12,13347118.75,1
2023-04-13,13347118.75,1
2023-04-14,13426269.25,1
2023-04-17,13279694.26,1
2023-04-18,13226927.26,1
2023-04-19,13218132.76,1
2023-04-20,13250379.26,1
2023-04-21,13152374.25,1
2023-04-24,12884196.40,1
2023-04-25,12662658.18,1
2023-04-26,12604358.65,1
2023-04-27,12569378.93,1
2023-04-28,12802577.06,1
2023-05-04,12522739.31,1
2023-05-05,12336180.81,0
2023-05-08,12336180.81,0
2023-05-09,12336180.81,0
2023-05-10,12310302.00,1
2023-05-11,12312974.67,1
2023-05-12,12246158.01,1
2023-05-15,12294266.00,1
2023-05-16,12251503.34,1
2023-05-17,12198050.01,1
2023-05-18,12171323.34,1
2023-05-19,12128560.68,1
2023-05-22,12190032.01,1
2023-05-23,12136578.68,1
2023-05-24,12192704.67,0
2023-05-25,12192704.67,0
2023-05-26,12192704.67,0
2023-05-29,12192704.67,0
2023-05-30,12192704.67,0
2023-05-31,12192704.67,0
2023-06-01,12192704.67,0
2023-06-02,12192704.67,0
2023-06-05,12192704.67,0
2023-06-06,12192704.67,0
2023-06-07,12167126.85,1
2023-06-08,12100610.74,1
2023-06-09,12204375.87,1
2023-06-12,12212357.81,1
2023-06-13,12238964.25,1
2023-06-14,12164466.21,1
2023-06-15,12066022.36,1
2023-06-16,12159144.92,1
2023-06-19,12177769.43,1
2023-06-20,12193733.30,1
2023-06-21,12148502.34,0
2023-06-26,12148502.34,0
2023-06-27,12148502.34,0
2023-06-28,12148502.34,0
2023-06-29,12148502.34,0
2023-06-30,12148502.34,0
2023-07-03,12148502.34,0
2023-07-04,12148502.34,0
2023-07-05,12148502.34,0
2023-07-06,12148502.34,0
2023-07-07,12148502.34,0
2023-07-10,12148502.34,0
2023-07-11,12148502.34,0
2023-07-12,12148502.34,0
2023-07-13,12148502.34,0
2023-07-14,12148502.34,0
2023-07-17,12148502.34,0
2023-07-18,12148502.34,0
2023-07-19,12148502.34,0
2023-07-20,12148502.34,0
2023-07-21,12123017.25,1
2023-07-24,12091859.35,1
2023-07-25,12029543.56,1
2023-07-26,12086666.37,1
2023-07-27,12110034.79,1
2023-07-28,11995789.18,1
2023-07-31,12003578.65,1
2023-08-01,12045122.51,1
2023-08-02,12032140.05,1
2023-08-03,11985403.21,1
2023-08-04,11952487.13,4
2023-08-07,11829699.46,4
2023-08-08,11794863.29,4
2023-08-09,11776516.95,4
2023-08-10,11821527.93,4
2023-08-11,11559168.10,4
2023-08-14,11499090.73,4
2023-08-15,11312360.94,0
2023-08-16,11312360.94,0
2023-08-17,11312360.94,0
2023-08-18,11312360.94,0
2023-08-21,11312360.94,0
2023-08-22,11312360.94,0
2023-08-23,11312360.94,0
2023-08-24,11312360.94,0
2023-08-25,11312360.94,0
2023-08-28,11312360.94,0
2023-08-29,11312360.94,0
2023-08-30,11312360.94,0
2023-08-31,11312360.94,0
2023-09-01,11288629.90,2
2023-09-04,11324885.78,2
2023-09-05,11323964.15,2
2023-09-06,11318500.34,2
2023-09-07,11259828.61,2
2023-09-08,11318995.00,2
2023-09-11,11339126.74,2
2023-09-12,11343842.48,2
